in_reply_to_user_id,lang,public_metrics,id,text,author_id,referenced_tweets,reply_settings,created_at,conversation_id,source,search_query,geo
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735891040897511424,RT @someuser: #super#knap#harde werkers#verdiend!#proficiat http://someurl,320928825,"[{'type': 'retweeted', 'id': '735883530316742659'}]",everyone,2016-05-26T17:51:11.000Z,735891040897511424,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735883530316742659,#super#knap#harde werkers#verdiend!#proficiat http://someurl,3685105403,,everyone,2016-05-26T17:21:20.000Z,735883530316742659,Twitter for iPhone,#super,
98654073,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735869603872690177,@someuser #störung behoben!#super#danke cablecom!#,413450606,,everyone,2016-05-26T16:26:00.000Z,735869603872690177,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735836874401538048,#Super #stoer; #FreekVonk doet #echt iets! Geweldig #goed #doel=http://someurl #doneer & #help #Rhino #anti #poaching; wees n held.,32189808,,everyone,2016-05-26T14:15:56.000Z,735836874401538048,Linkis: turn sharing into growth,#super,
,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",735821206398586880,"De KS van @someuser reageren snel, correct en attent op mn tweet. #super #complimenten",34609375,,everyone,2016-05-26T13:13:41.000Z,735821206398586880,Twitter for iPhone,#super,{'place_id': 'ea0a61fa0c646676'}
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735794571615961089,GeenStijl: Ook Mercurius valt Sylvana Simons lastig - http://someurl #volslagen #knettergek #die #Sylvana #Super #OER #DOM #WICHT,107209093,,everyone,2016-05-26T11:27:50.000Z,735794571615961089,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735752160634228736,WATCH: Super cute video of Arjun Bijlani&#039;s son - Times of India #super http://someurl,2351533579,,everyone,2016-05-26T08:39:19.000Z,735752160634228736,DragPlus,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735566831851823105,RT @someuser Daarna ook gelijk even mijn ogen op laten meten bij @someuser in Huissen #super #service #glasses,559684197,"[{'type': 'retweeted', 'id': '735494675398852608'}]",everyone,2016-05-25T20:22:53.000Z,735566831851823105,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735551570130178048,Hahaha @someuser dank! Je hebt iig mooie en goede input meegegeven zo aan @someuser #super #dank http://someurl,245752744,"[{'type': 'quoted', 'id': '735527139416637440'}]",everyone,2016-05-25T19:22:14.000Z,735551570130178048,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",735526435713089538,"Zit ik #NCIS  te kijken, zie ik @someuser #super cool!",518982183,,everyone,2016-05-25T17:42:22.000Z,735526435713089538,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",735518065899737088,"Super, lievelingsgerecht zo maar ff voor mijn neus. #super #feest #witlof http://someurl",364313054,,everyone,2016-05-25T17:09:06.000Z,735518065899737088,Twitter for iPhone,#super,{'place_id': 'e62e717b45ee0a92'}
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735494675398852608,Daarna ook gelijk even mijn ogen op laten meten bij @someuser in Huissen #super #service #glasses,73899063,,everyone,2016-05-25T15:36:10.000Z,735494675398852608,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735385332913479680,SUPER tee <3| http://someurl| | #fashion #fashionista #tshirt #super #love #ootd #moodoftheday #fashionroomgr http://someurl,2659934076,,everyone,2016-05-25T08:21:40.000Z,735385332913479680,TweetDeck,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",735192379121143808,Vervolgens werden de penaltys beter genomen door de ploeg uit Sneek. Hiermee hebben zij zich geplaatst voor de volgende ronde (2/2) #super,171840473,,everyone,2016-05-24T19:34:57.000Z,735192379121143808,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735177891063812096,A #giant #bird #mural created by Colin van der Sluijs & #Super-A | http://someurl http://someurl,2697963781,,everyone,2016-05-24T18:37:22.000Z,735177891063812096,Twitter Web App,#super,
,nl,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",735111024114827264,Alle betrokkenen van de @someuser ontzettend veel dank voor jullie inzet! Trots dat we € 22.500 in ontvangst mochten nemen. #dankbaar #super,1055481948,,everyone,2016-05-24T14:11:40.000Z,735111024114827264,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735073124065120256,#super beleving als je in deze wereld stapt !! Uiteraard bij ons ( WillMedia ) te bestellen vanaf 10 stuks... http://someurl,573534539,,everyone,2016-05-24T11:41:04.000Z,735073124065120256,Facebook,#super,
146068604,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",735060815536099328,"@someuser aardbeienlikeur is klaar. Deze keer aardbeien met rabarber. #super lekker, thanks",272367430,,everyone,2016-05-24T10:52:09.000Z,735060815536099328,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735043711105683458,PLEASURE ISLAND | TRAILER RELEASE| ➜ DOE MEE MET DE #SUPER #WINACTIE!| | Op zaterdag 10 september gaat er door... http://someurl,224649023,,everyone,2016-05-24T09:44:11.000Z,735043711105683458,Facebook,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735042509642989568,Ruim 200 bezoekers gehad op http://someurl Ik hoop dat men aan het denken wordt gezet! #Super #resultaat! Hoe meer des te beter!!,24861973,,everyone,2016-05-24T09:39:25.000Z,735042509642989568,LinkedIn,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734993300000804864,Hidden Pictures Super Deluxe http://someurl #Hidden #Pictures #Super #Delu http://someurl,727500017842458624,,everyone,2016-05-24T06:23:52.000Z,734993300000804864,pricescanner16,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734878317883580416,"RT @someuser Penaltybokaal bij @someuser Stefan mooie voetbalschoenen gescoord van Kevin Begois, 2e keeper van @someuser #super #topper",378473814,"[{'type': 'retweeted', 'id': '734823711220609025'}]",everyone,2016-05-23T22:46:59.000Z,734878317883580416,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734869867153756161,Zooyoo Super Mario Bro Wall Sticker Deca http://someurl #Zooyoo #Super #Mario #Bro #Wa http://someurl,3636852198,,everyone,2016-05-23T22:13:24.000Z,734869867153756161,PriceScannerPoster,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",734823711220609025,"Penaltybokaal bij @someuser Stefan mooie voetbalschoenen gescoord van Kevin Begois, 2e keeper van @someuser #super #topper",28827582,,everyone,2016-05-23T19:09:59.000Z,734823711220609025,Twitter for Android,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734823225318858753,RT @someuser Vandaag sponsorcontract getekend met #NWHJobs. Zij gaan ons de komende 3 jaar ondersteunen. #SUPER http://someurl,3241897053,"[{'type': 'retweeted', 'id': '734787083630465024'}]",everyone,2016-05-23T19:08:03.000Z,734823225318858753,Twitter for iPhone,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734787083630465024,Vandaag sponsorcontract getekend met #NWHJobs. Zij gaan ons de komende 3 jaar ondersteunen. #SUPER http://someurl,2653371318,,everyone,2016-05-23T16:44:27.000Z,734787083630465024,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734768664013099008,Groep 7 Workshop in kader van #weekvandeamateurkunst  #vliegers #super http://someurl,321920753,,everyone,2016-05-23T15:31:15.000Z,734768664013099008,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",734763567933689857,Het lijkt dat @someuser eindelijk wakker is geworden mbt @someuser uitzenden maar ik heb nu reeds opgezegd en een @someuser gekocht #super!,125445505,,everyone,2016-05-23T15:11:00.000Z,734763567933689857,Twitter for iPhone,#super,{'place_id': 'f226c4ca2414f647'}
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734667797695975424,#rabo stad en midden Groningen: dank voor al jullie inspanningen! #super #klantvriendelijk #meedenken #taartverdiend!,552569668,,everyone,2016-05-23T08:50:27.000Z,734667797695975424,Twitter for iPhone,#super,{'place_id': '1b6ebeaa6394f50e'}
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734609084507426816,RT @someuser: Naast prestaties van @someuser mag deze er ook zijn: | @someuser 2e in Topdivisie en nu uitnodiging Eredivisie t...,3115437190,"[{'type': 'retweeted', 'id': '734428983631187970'}]",everyone,2016-05-23T04:57:08.000Z,734609084507426816,Twitter for Android,#super,
329549462,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",734498217363144709,@someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser #super #tdagjewel.,426098939,,everyone,2016-05-22T21:36:35.000Z,734498217363144709,Twitter for iPad,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734432936477503488,RT @someuser #hoi iedereen ik ben lekker het weekend druk geweest| maar met mij gaat het goed toppie|  #super echt wel lekker aan het dra...,1904945420,"[{'type': 'retweeted', 'id': '734432490157408256'}]",everyone,2016-05-22T17:17:11.000Z,734432936477503488,Twitter for Android,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",734432490157408256,#hoi iedereen ik ben lekker het weekend druk geweest| maar met mij gaat het goed toppie|  #super echt wel lekker aan het draaijen #F4F  #dj,353186262,,everyone,2016-05-22T17:15:25.000Z,734432490157408256,Twitter Web Client,#super,{'place_id': '894c8c60d80227e7'}
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",734428983631187970,Naast prestaties van @someuser mag deze er ook zijn: | @someuser 2e in Topdivisie en nu uitnodiging Eredivisie te volleyballen. #super,103312822,,everyone,2016-05-22T17:01:29.000Z,734428983631187970,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734419959019929601,"Okay thx all. Scheur ik weer verder (was al 250km geleden hoor, maar ik wilde het toch even weten, gheh). #E10 #Super",50084600,,everyone,2016-05-22T16:25:37.000Z,734419959019929601,Twitter for Android,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734390527454498816,RT @someuser @someuser #deventer heeft zelfs zijn eigen #tulpen lijn. #super top! http://someurl,3428503901,"[{'type': 'retweeted', 'id': '715230917648842753'}]",everyone,2016-05-22T14:28:40.000Z,734390527454498816,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734386735266844672,Spierpijn hebben op een plaats waar je niet eens wist dat je spieren had! #super #gek,349724683,,everyone,2016-05-22T14:13:36.000Z,734386735266844672,Twitter for Android,#super,
1251941167,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734365417523793920,"@someuser >>heeft het gehaald, proficiat!!! #super",1251941167,"[{'type': 'replied_to', 'id': '734326641271439360'}]",everyone,2016-05-22T12:48:54.000Z,734326641271439360,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734359416443658240,Lekker op de valreep @someuser Toch nog een waardige manier gevonden om te degraderen. #triest #super(?)boeren #supportersintoom,217721189,,everyone,2016-05-22T12:25:03.000Z,734359416443658240,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734357719470215168,Laatste etappe voor #zeister equipe aan de @someuser #super @someuser Goliath http://someurl,246928893,,everyone,2016-05-22T12:18:18.000Z,734357719470215168,Twitter for iPhone,#super,{'place_id': '59e65bce4978b551'}
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",734341511224164352,Met dank aan @someuser en @someuser mooie finish foto! #super #trotsemama http://someurl,131444678,,everyone,2016-05-22T11:13:54.000Z,734341511224164352,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",734339514357972993,Ik vond dit wel focking gangster :D | #ferrari #f430 #ferrarif430 #carspotting #dutchsupercars #carsandcoffee #super... http://someurl,2917264568,,everyone,2016-05-22T11:05:58.000Z,734339514357972993,IFTTT,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734337108459032576,RT @someuser Een prachtig veldboeket op gehaald bij @someuser #heelmooi #super #klasse #vakwerk 😀 http://someurl,2394482356,"[{'type': 'retweeted', 'id': '734032568639754240'}]",everyone,2016-05-22T10:56:24.000Z,734337108459032576,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734323155058233344,#super #gave #strakke #designkast wit met grijze binnenkant. 230cm en 240cm hoog.... http://someurl,709013634953945088,,everyone,2016-05-22T10:00:57.000Z,734323155058233344,Instagram,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734273446658641920,RT @someuser @someuser Gefeliciteerd met jullie promotie naar de hoofdklasse #super,21877524,"[{'type': 'retweeted', 'id': '734262193475231744'}]",everyone,2016-05-22T06:43:26.000Z,734273446658641920,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734272428768169984,Owner:xcu5e_m3 #euro #beamer #e46 #bmw #super #carporn #stancenation #stanceculture #illest... http://someurl,3983534233,,everyone,2016-05-22T06:39:23.000Z,734272428768169984,Instagram,#super,
21877524,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",734262193475231744,@someuser Gefeliciteerd met jullie promotie naar de hoofdklasse #super,244012006,,everyone,2016-05-22T05:58:43.000Z,734262193475231744,Twitter for Android,#super,
323372979,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",734077405887926273,@someuser in shock van deze #super prestatie #mb1 #SvNieuwkoop,21570556,"[{'type': 'replied_to', 'id': '734064333416763392'}]",everyone,2016-05-21T17:44:26.000Z,733993346553810944,Tweetbot for iΟS,#super,{'place_id': '2e2334cdfe0cf8fc'}
125346919,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734059789530112006,@someuser #Trots #Super #Blij #Met #JESSI als Amerikaanse Zangeres ❤️❤️ foto uit2015 http://someurl,4758321694,,everyone,2016-05-21T16:34:26.000Z,734059789530112006,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734056036693385216,RT @someuser Wat een voetbal! #super @someuser http://someurl,1598932645,"[{'type': 'retweeted', 'id': '733996815545171969'}]",everyone,2016-05-21T16:19:31.000Z,734056036693385216,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734041685408223232,RT @someuser: De Giro kleurt dit jaar niet alleen roze maar ook veel oranje! Na Tom Dumoulin nu Steven Kruijswijk in roze! #SUPER! h...,3881039176,"[{'type': 'retweeted', 'id': '734041366611824640'}]",everyone,2016-05-21T15:22:30.000Z,734041685408223232,Twitter for Windows Phone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",734041366611824640,De Giro kleurt dit jaar niet alleen roze maar ook veel oranje! Na Tom Dumoulin nu Steven Kruijswijk in roze! #SUPER! http://someurl,241680872,"[{'type': 'quoted', 'id': '734040277913079809'}]",everyone,2016-05-21T15:21:14.000Z,734041366611824640,Twitter for iPhone,#super,{'place_id': '81f9feecafadf3ce'}
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",734032568639754240,Een prachtig veldboeket op gehaald bij @someuser #heelmooi #super #klasse #vakwerk 😀 http://someurl,4172154779,,everyone,2016-05-21T14:46:16.000Z,734032568639754240,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",734009467768082432,Vandaag tijdens #demo voor #vrienden van #kenvopmeer #super #sprong @someuser #gymnast #gymnasts #gymnastics... http://someurl,1461972949,,everyone,2016-05-21T13:14:29.000Z,734009467768082432,Facebook,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",733996815545171969,Wat een voetbal! #super @someuser http://someurl,297411409,,everyone,2016-05-21T12:24:12.000Z,733996815545171969,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",733986921525989376,RT @someuser Respect voor de gymcie. van @someuser voor het organiseren van een #hike voor de lln en dat tot 0300 uur in de ochten...,89991410,"[{'type': 'retweeted', 'id': '733954613615988736'}]",everyone,2016-05-21T11:44:53.000Z,733986921525989376,TweetDeck,#super,
