lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,in_reply_to_user_id,referenced_tweets,geo
nl,789384687206535168,789384687206535168,2016-10-21T08:35:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1239702888,Twitter for Android,Ik wil elke dag zo wakker worden #happy,everyone,#happy,,,
nl,789381328424669187,789381328424669187,2016-10-21T08:22:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3332653521,Twitter for iPhone,Ik ben goe bezig 😁 volgens mijn titularis #Happy,everyone,#happy,,,
nl,789377267222786048,789377267222786048,2016-10-21T08:06:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",135567494,Instagram,Altijd leuk om Niels s morgens tegen te komen in de krant #happy... http://someurl,everyone,#happy,,,
nl,789372557615046656,789372557615046656,2016-10-21T07:47:38.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",549300955,Twitter for Android,Nieuw seizoen staat voor de deur en ook paar nieuwe sponsors..Oa @someuser #volgtip #ff| Super gave én warme hoofddeksels😍| #happy #beanie http://someurl,everyone,#happy,,,
nl,789365902533881856,789365902533881856,2016-10-21T07:21:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",3131635049,Twitter for Android,"Gewoon 2k in 5 dagen, wie had dat verwacht! :) #happy http://someurl",everyone,#happy,,,
nl,789365058413465600,789365058413465600,2016-10-21T07:17:50.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",337282322,Twitter for iPhone,Vakantie!!!  Extra logee heerlijk!! #kids #family #happy #herfst #love,everyone,#happy,,,
nl,789364399609872384,789364399609872384,2016-10-21T07:15:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1359377120,Twitter Web Client,$ALEUP 0.26 - 0.305 gemaakt #happy,everyone,#happy,,,
nl,789362012711165952,789362012711165952,2016-10-21T07:05:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",518351711,Facebook,STREETSTYLE |Bij Gwen |  | Kolbert| Tee| Broek| Laarsjes| | #dancingintherain #happy #bygwen #houseoffashionandnails http://someurl,everyone,#happy,,,
nl,789344536678035456,789354925176328192,2016-10-21T06:37:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",230408881,Twitter for iPhone,@someuser Dankjewel! 🙋 Dat is nog eens een mooi begin van de dag #inhetzonnetje #verrassing #happy,everyone,#happy,169888641,"[{'type': 'replied_to', 'id': '789344536678035456'}]",{'place_id': 'ea0a61fa0c646676'}
nl,789339518474280960,789339518474280960,2016-10-21T05:36:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",461382165,Twitter for iPhone,When mama maakt mij speciaal om 7 uur wakker om mijn cadeautje te geven🤗🤗🤗🤗 #happy,everyone,#happy,,,
nl,789272895503601664,789272895503601664,2016-10-21T01:11:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",466907668,Twitter for Android,@someuser Tickets inmiddels gekocht :D en een hotelovernachting :).| #Happy #Darts,everyone,#happy,417934201,,
nl,789225998776692736,789225998776692736,2016-10-20T22:05:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}",1418397984,Twitter for Windows,"Het feest houd niet op , #Feyenoord verdient gewonnen 💪💪💪 #happy http://someurl",everyone,#happy,,,
nl,789188960513732609,789188960513732609,2016-10-20T19:38:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",250783361,Twitter for Android,wij zijn weer morgen weer open voor u #happy #vrijdag #zaterdag #zondag reservering tijdig want vol isvol http://someurl 0515425299,everyone,#happy,,,
nl,789184662723629056,789184662723629056,2016-10-20T19:21:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3332653521,Twitter for iPhone,Mijn script is aangekomen 😁📒#Happy,everyone,#happy,,,
nl,789159717000151042,789159717000151042,2016-10-20T17:41:53.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",105170702,Twitter for iPad,Yesss ze zijn eindelijk binnen @someuser @someuser #happy datum geprikt samen met vriendin 😎😎 #thanks http://someurl,everyone,#happy,,,
nl,789134141430181888,789134141430181888,2016-10-20T16:00:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2729102022,Sprout Social,Soms is heel eventjes heel simpel.  #QuoteThursday #motivation #inspiration #happy #happiness http://someurl,everyone,#happy,,,
nl,789127709993512960,789127709993512960,2016-10-20T15:34:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",295545968,Instagram,Dinner date. #happy #youandme❤️ http://someurl,everyone,#happy,,,
nl,789124637229584384,789124637229584384,2016-10-20T15:22:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",358903142,Twitter for iPhone,"Jiske character me nahi hai koi Daag, Jo field me laga de aag;| Twitter pe loha maante h jisse Naag,| #Happy Bday to such @someuser 🎉👍",everyone,#happy,,,{'place_id': '64231a922dea526e'}
nl,789122814527889408,789122814527889408,2016-10-20T15:15:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2854725124,Twitter for iPhone,"Choco Rosso, de hype van deze winter. #wijn #happy #chocolate http://someurl http://someurl",everyone,#happy,,,
nl,789114736239644672,789114736239644672,2016-10-20T14:43:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2789616250,MEGAPO.ST,Aaren http://someurl on #happy #universodamaquiagem  #view #lovehim #dontbethatperson,everyone,#happy,,,
nl,789110199848148996,789110199848148996,2016-10-20T14:25:07.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",190655005,Twitter for iPhone,Mmmmmmm-line bed wordt sowieso genieten!!! 👏🏼 #mline #happy #rust #slaap #belangrijk #thank💤 http://someurl,everyone,#happy,,,
nl,789104962718564353,789104962718564353,2016-10-20T14:04:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",274390203,Twitter for iPhone,Handige man met goed werkende #nier #klussen in huis #energie #happy @someuser http://someurl,everyone,#happy,,,
nl,789104072897007617,789104072897007617,2016-10-20T14:00:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",63961919,Instagram,Met Hebbes natuurlijk! 🎙🎙🎙#ilovemyjob #work #happy #hebbes #host #mediahuis #aecantwerp... http://someurl,everyone,#happy,,,
nl,789098561048866816,789098561048866816,2016-10-20T13:38:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",125115638,Instagram,Vandaag alvast een kado in ontvangst genomen en ik ben zo blij als een kind 😋#slowcooker #happy... http://someurl,everyone,#happy,,,
nl,789095559672033280,789095559672033280,2016-10-20T13:26:56.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",484139727,Twitter for iPhone,"Ik ben in Madrid, in een appartement dat echt fantastisch is !!! #happy",everyone,#happy,,,
nl,789076027033194496,789076027033194496,2016-10-20T12:09:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",470491448,Twitter for Android,Wij hebben een hele goeie vitaal coach op het werk. Mijn metabolische leeftijd is 33 (15 j jonger) !! En dit zonder dat ik sport. #happy,everyone,#happy,,,
nl,789073361586368512,789073361586368512,2016-10-20T11:58:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",310895006,Tweetbot for Mac,Twee nachten aan het werk geweest. Eindelijk resultaat! We kunnen de storing succesvol afronden. #happy #nachtburgemeester,everyone,#happy,,,
nl,789047004764770306,789047004764770306,2016-10-20T10:14:00.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",279935942,Twitter Web Client,Net overgestapt naar @someuser 10min en alles gefixed| #happy,everyone,#happy,,,
nl,789041016493973504,789041016493973504,2016-10-20T09:50:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1527747248,Instagram,Yes volgende week start en de kaartverkoop en hier wil ik heen 😊🎶| #Happy #Blogger #beauty... http://someurl,everyone,#happy,,,
nl,789037943654580224,789037943654580224,2016-10-20T09:38:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",59695203,Instagram,Eindelijk #iphone7 #iphone7black #langopmoetenwachten #blij #happy... http://someurl,everyone,#happy,,,
nl,789009004475322368,789009004475322368,2016-10-20T07:43:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",243381685,Twitter for Android,Omw to school! Laatste scripties inleveren! ^^ #happy,everyone,#happy,,,
nl,788997349079150594,788997349079150594,2016-10-20T06:56:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1683173474,Twitter for Android,Dit is best erg fijn voor mijn oren...... @someuser  bij @someuser #beats #nice #happy,everyone,#happy,,,
nl,788983244683415552,788983244683415552,2016-10-20T06:00:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1314245472,Twitter for Android,En zo is het..anders kom je nergens #leven #happy 👍😉 http://someurl,everyone,#happy,,"[{'type': 'quoted', 'id': '788728304207556608'}]",
nl,788937729614635009,788937729614635009,2016-10-20T02:59:47.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45648099,Twitter for iPhone,RT @someuser Net kaartjes besteld voor de Masterclass Geluk van @someuser @someuser Daar word ik gelukkig van! #happy #gel...,everyone,#happy,,"[{'type': 'retweeted', 'id': '788814999615574016'}]",
nl,788850503434301440,788850503434301440,2016-10-19T21:13:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",42739567,Twitter for Android,Een bijzondere avond.| Alle stoplichten van thuis tot aan de studio op groen.| 11 stuks !| #groen #besparing #sneller #happy,everyone,#happy,,,{'place_id': '754b90d6ec17121d'}
nl,788819677262872578,788819677262872578,2016-10-19T19:10:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",321722291,Instagram,Grote familie dag 🙌👏💓| #familie #enjoy #happy #instapic #instadaily... http://someurl,everyone,#happy,,,"{'coordinates': {'type': 'Point', 'coordinates': [4.4093825, 51.92174243]}, 'place_id': 'fb6ca41598e3ffb5'}"
nl,788818383617884162,788818383617884162,2016-10-19T19:05:32.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",229925908,Twitter for iPhone,Herenigd met dochterlief #happy http://someurl,everyone,#happy,,,
nl,788814999615574016,788814999615574016,2016-10-19T18:52:06.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",34389983,Twitter Web Client,Net kaartjes besteld voor de Masterclass Geluk van @someuser @someuser Daar word ik gelukkig van! #happy #geluk #guidoweijers,everyone,#happy,,,
nl,788811832077287424,788812674779979776,2016-10-19T18:42:51.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",17589525,Twitter Web Client,@someuser Een mooie score voor #zmzv! #happy,everyone,#happy,4055528674,"[{'type': 'replied_to', 'id': '788811832077287424'}]",
nl,788801356006055936,788801356006055936,2016-10-19T17:57:53.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 3, 'quote_count': 0}",1632828626,Twitter for Android,"Lekker hapje eten met mn lief, dochterlief en mn moeder bij Solo Pasta, alvast voor onze trouwdag 😊 #happy",everyone,#happy,,,{'place_id': 'a917063aa167ace9'}
nl,788801102766542848,788801102766542848,2016-10-19T17:56:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",536411623,Twitter for Windows,Knuffelmoment met de hond! #happy,everyone,#happy,,,
nl,788799127312138240,788799127312138240,2016-10-19T17:49:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277472997,Instagram,Bro & SIs #forever #gay #lebi #mestizo #muchoarte #felizmiercoles #happy #handsome @ Moeem... http://someurl,everyone,#happy,,,"{'coordinates': {'type': 'Point', 'coordinates': [2.16263, 41.38406]}, 'place_id': '1a27537478dd8e38'}"
nl,788782334359244806,788782334359244806,2016-10-19T16:42:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2766350495,Twitter for Android,Van mijn VriendLief gekregen 😍 op de achterkant staat ook nog More Than I Can Say .. Zo super lief 😍 Loves Him #Happy #Love http://someurl,everyone,#happy,,,
nl,788778824834158592,788778824834158592,2016-10-19T16:28:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2802959242,MEGAPO.ST,Koren http://someurl en #cute #men #top #awesome #happy #bro,everyone,#happy,,,
nl,788769564800774145,788769564800774145,2016-10-19T15:51:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",118828559,Twitter for iPhone,"Zo. Even een ongegeneerd Hoera, ik ben jarig-momentje 😊🎉🍾 #taart #feest #jarig #happy #vierhetleven http://someurl",everyone,#happy,,,
nl,788745412891009024,788745412891009024,2016-10-19T14:15:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",17940273,Instagram,Klussen in huis door mn lieve zwager! #herfstvakantie #happy http://someurl,everyone,#happy,,,
nl,788741588088459264,788741588088459264,2016-10-19T14:00:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",774699702734422016,Twitter for Android,"Plankjes opgehangen, de praktijk weer een stukje meer af, nog maar een paar dingetjes dan zijn we echt klaar! #happy http://someurl",everyone,#happy,,,{'place_id': '10efb4d4ac771c21'}
nl,788713932127174656,788713932127174656,2016-10-19T12:10:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1885149702,Instagram,#Abeja x aliciaarmand #beautiful #YogaIntegral #love #happy #yogagirl #yoga #amor http://someurl,everyone,#happy,,,
nl,788711497694318592,788711497694318592,2016-10-19T12:00:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",241495060,Twitter for iPad,Leuke dingen plannen!!! #happy,everyone,#happy,,,{'place_id': 'c647c2c578a862bb'}
nl,788708306516717569,788708306516717569,2016-10-19T11:48:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",69758157,Instagram,my cutie patootie😘😚😍 weloveu baby zoie😚😘😍 #weloveyoubabyAZ  #arabellazoie #Happy #blessed... http://someurl,everyone,#happy,,,
nl,788707868048494592,788707868048494592,2016-10-19T11:46:23.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",613499194,Twitter for Android,Na vier geweldige seizoenen krijg ik per 7 november een vast contract! #happy #flightattendant ✈✈✈✈✈ http://someurl,everyone,#happy,,,
nl,788707170858700800,788707170858700800,2016-10-19T11:43:37.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",91111178,Twitter for iPhone,Bloomon komt opt juiste moment. #opvrolijken #plakkers #kabels #bloomon #happy Gratis vaas? http://someurl @someuser http://someurl,everyone,#happy,,,
nl,788684634372579329,788701244135247872,2016-10-19T11:20:04.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",17679384,Twitter for iPhone,@someuser super opgelost met refund /tegoedbon! Blij te zien dat de wil er echt is om tegen pure online retailers op te boksen #success #happy,everyone,#happy,17679384,"[{'type': 'replied_to', 'id': '788684634372579329'}]",{'place_id': '86592634e53a5e3f'}
nl,788686095445884928,788686095445884928,2016-10-19T10:19:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",141871193,Instagram,Jeetje Lig in een deuk😆😆😆| #fun #Funny #love #muziek #happy http://someurl,everyone,#happy,,,
nl,788662113468346368,788662113468346368,2016-10-19T08:44:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",229925908,Twitter for iPhone,Nog een paar uurtjes en dan komt mn mini me #happy http://someurl,everyone,#happy,,,
nl,788642789751918592,788642789751918592,2016-10-19T07:27:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",4696038577,Twitter for Android,Yes ik kan een marnickur shirt bestelleennnn... #happy en moet ff kijken of k ook nog de poster erbij doe! @someuser ❤👍,everyone,#happy,,,
nl,788640752138158080,788640752138158080,2016-10-19T07:19:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3417475409,Twitter for Android,Mag ik mezelf nu een vegetariër noemen? | #vegetarian #nomeat #proud #happy #feelgoodnow #vegetarisch | http://someurl,everyone,#happy,,,
nl,788637301597437952,788637301597437952,2016-10-19T07:05:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2836836595,MEGAPO.ST,Aaren http://someurl is #happy #artwork #recipe #guin #233;e #unebieresilvousplait #soul,everyone,#happy,,,
nl,788554283805450241,788554283805450241,2016-10-19T01:36:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",544930882,Linkis: turn sharing into growth,💣😈😈😈| #army #friends #happy #fit #cool #smile #instasheeko #picoftheday @ Gezert El-Ward Sporting... http://someurl,everyone,#happy,,,
nl,788477302309093377,788477302309093377,2016-10-18T20:30:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",170684525,Twitter for Android,Eindelijk een baan :D #happy,everyone,#happy,,,
nl,788451385289351168,788451385289351168,2016-10-18T18:47:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14810263,Twitter for iPhone,En opeens zie je het hele plaatje #jaartje ouder en alles valt op zijn plaats #ouder worden heeft zo zijn voordelen #inzicht #happy,everyone,#happy,,,
nl,788451380402982912,788451380402982912,2016-10-18T18:47:12.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2615672837,Twitter for iPhone,RT @someuser: Wanted to drop by and say :| #happy #tuesday 🤗| Ontdek de nieuwe Story Star Collection nu in jouw... http://someurl,everyone,#happy,,"[{'type': 'retweeted', 'id': '788329384767741952'}]",
