source,in_reply_to_user_id,text,reply_settings,lang,conversation_id,id,referenced_tweets,author_id,created_at,public_metrics,search_query,geo
Instagram,,Terrifying.  Yet I will do it again tomorrow. #turksandcaicos #padi #firsttimer #scared http://someurl,everyone,en,805579006720360448,805579006720360448,,225476129,2016-12-05T01:06:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#scared,
Twitter for iPhone,883452320,@someuser can you show me around #scared,everyone,en,805568089450418176,805568983076323329,"[{'type': 'replied_to', 'id': '805568089450418176'}]",805553176531308548,2016-12-05T00:26:26.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,85023570,@someuser is crushing it in @someuser #GoGTSLiveFF #league6 ... hes made a comeback from 27 pts behind to clinch playoff spot #scared,everyone,en,805567216418701316,805567216418701316,,148721025,2016-12-05T00:19:25.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,{'place_id': '29aaa88d9fe74b50'}
Twitter for iPhone,707698717504184320,@someuser play me in NHL #scared,everyone,en,805566341629571072,805566617782546433,"[{'type': 'replied_to', 'id': '805566341629571072'}]",2199717310,2016-12-05T00:17:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter Web Client,,#Twitter #stats actually #shows -64 #new #followers for #October -5 new followers for #November & 0 new followers for #December #LOL #scared,everyone,en,805566258385219584,805566258385219584,,170794340,2016-12-05T00:15:37.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter Web Client,805168820860178433,"@someuser thinks: the beast is a human, once heroic and now sick #facts #scared",everyone,en,805562017750908928,805563769430675456,"[{'type': 'replied_to', 'id': '805562017750908928'}]",805168820860178433,2016-12-05T00:05:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Eli Manning ducked for his life when he saw James Harrison coming lol #pitvsnyg #scared #steelers @someuser @someuser @someuser,everyone,en,805549443600629761,805549443600629761,,29527884,2016-12-04T23:08:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,{'place_id': '009d3c3d41dbb00e'}
Twitter Web Client,,That yellow bird gave me nightmares! #marysbird #scared #maryisawitch,everyone,en,805548962858074113,805548962858074113,,805533579551932417,2016-12-04T23:06:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter Web Client,,Ahhh @someuser  thanks for the b-day gift..... ahm http://someurl ;-; mean! MEAN!!! #scared,everyone,en,805547577575931904,805547577575931904,,782558644407762944,2016-12-04T23:01:23.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for iPad,18593435,@someuser Trumps worried recount will prove he hacked Election. Doing everything possible to distract from/crush the recount. #scared,everyone,en,805543907857600512,805545900722384896,"[{'type': 'replied_to', 'id': '805544976876589058'}]",18006752,2016-12-04T22:54:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,The fuck is Trump doing now?! #makethebadmanstop #scared,everyone,en,805542104940343297,805542104940343297,,552158272,2016-12-04T22:39:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,280452543,@someuser @someuser @someuser @someuser translation - stay away from @someuser under all circumstances 😂🙈 #scared,everyone,en,805531296625737729,805540930430365700,"[{'type': 'replied_to', 'id': '805531800512696320'}]",318491428,2016-12-04T22:34:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Instagram,,Its very strange but things got a little more real..... #scared #scary #babyshower... http://someurl,everyone,en,805537906031005696,805537906031005696,,473641650,2016-12-04T22:22:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPad,2493329184,@someuser  Noooo want Joel to be 👑 Scarlett to be 👸 who knows now 🙈#scared,everyone,en,805530103753175040,805532461262340096,"[{'type': 'replied_to', 'id': '805531234701021184'}]",333484897,2016-12-04T22:01:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,1617461347,@someuser in that wee cave place reminds me of me having a routine MRI #scared @someuser,everyone,en,805526851292692480,805526851292692480,,59758064,2016-12-04T21:39:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,"Try not to get #scared #challenge #2 is here, please check it out. #muchlove #gamer #horror #scary #videos #funny| http://someurl",everyone,en,805523062527524864,805523062527524864,,708651562961395712,2016-12-04T21:23:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,123896413,Bring em on @someuser Im not #Scared,everyone,en,805519784926322688,805520096244350977,"[{'type': 'replied_to', 'id': '805519784926322688'}]",152792083,2016-12-04T21:12:11.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,
Instagram,,coming soon: roomies 2017 #scared http://someurl,everyone,en,805517030929612801,805517030929612801,,333044501,2016-12-04T21:00:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPad,,how am i supposed to steal a file and food for @someuser with out getting caught?? #scared #help #chapter1,everyone,en,805516576703344640,805516576703344640,,799260655077429249,2016-12-04T20:58:12.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,Ok committing to putting down line work on a piece is shit scary XD will upload a picture of what Im currently working on soon #scared,everyone,en,805515480094085120,805515480094085120,,2589631027,2016-12-04T20:53:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,Mark this date: Its when the #EmptyTheCarriages ppl scurried like rats fleeing a sinking ship at the sight of the police #NoCourage #Scared http://someurl,everyone,en,805514383770157057,805514383770157057,,2209607760,2016-12-04T20:49:29.000Z,"{'retweet_count': 9, 'reply_count': 6, 'like_count': 18, 'quote_count': 6}",#scared,
Twitter for iPhone,41437591,@someuser @someuser with u standing land and the #scared ✊🏽💯,everyone,en,805329897962909697,805513505365442560,"[{'type': 'replied_to', 'id': '805510113914064896'}]",703339939530973188,2016-12-04T20:46:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,310891949,@someuser counting down the days mate. Hows my daughter doing. #excited #scared,everyone,en,805504027022790656,805511866592198656,"[{'type': 'replied_to', 'id': '805504027022790656'}]",241700653,2016-12-04T20:39:29.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,http://someurl| | New video!!| Almost a hundred!| Lil due - not just yapping| #People are #Scared #DonaldTrump what are you going to do,everyone,en,805509563290042368,805509563290042368,,3196664558,2016-12-04T20:30:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Instagram,,Why do I feel like Im #notalone? Like Im #beingwatched #scared #terrified #omg #imnotanactor... http://someurl,everyone,en,805509193000255488,805509193000255488,,3685587012,2016-12-04T20:28:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,"{'coordinates': {'type': 'Point', 'coordinates': [-96.7895999, 32.76766]}, 'place_id': '18810aa5b43e76c7'}"
Twitter for iPhone,170130682,much of an inconvenience! #frustrated #concerned #pain #scared,everyone,en,805502656273727488,805503526575095808,"[{'type': 'replied_to', 'id': '805503204737699840'}]",170130682,2016-12-04T20:06:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Windows,,eyy sup guys im mailing myself tomorrow! #StayTuned #hyped #scared #scaredbiscuits,everyone,en,805498010293719041,805498010293719041,,765091300924395520,2016-12-04T19:44:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Google,,SCARE CAM FAIL #3 COMPILATION 2016 - Best Funny Videos #Scarecam #Scarecamfail #Scared #Fail #Fails http://someurl,everyone,en,805494499761942530,805494499761942530,,2806272896,2016-12-04T19:30:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Instagram,,Yule logs for the Christmas party #scared theyre going to fall apart but #yolo I did it.... http://someurl,everyone,en,805489417267789825,805489417267789825,,471300640,2016-12-04T19:10:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for Android,,"Can someone please clarify... The Christmas #Yonderland isnt the LAST Yonderland, right?| This season ended too well.| #Scared",everyone,en,805486736352616449,805486736352616449,,2495516532,2016-12-04T18:59:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': '6863fd050de21120'}
Twitter Web Client,85090751,@someuser yiekes!!! what have I done???? #scared,everyone,en,805353742505836544,805485887450648576,"[{'type': 'replied_to', 'id': '805481566579343360'}]",637080273,2016-12-04T18:56:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#scared,
Instagram,,Ready for vocal juries! Wish me luck! #musicismylife #musicmajor #vocalist #scared #nervousaf... http://someurl,everyone,en,805485743955202048,805485743955202048,,77813174,2016-12-04T18:55:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,So... eh.. Ive started. Stay tuned boys. http://someurl #newbie #gaming #scared #birthdaypost,everyone,en,805484117143986176,805484117143986176,,2813783828,2016-12-04T18:49:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,tomorrow is the first day of clinicals for nursing #scared 😬,everyone,en,805483975439421440,805483975439421440,,2957311571,2016-12-04T18:48:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for iPhone,,You know youre in a rough part of town when you have to ask to use the bathroom in a McDonalds #scared,everyone,en,805467498384592896,805467498384592896,,2531471395,2016-12-04T17:43:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Instagram,,Dont be #Scared to #GiveArt - My #GIFTcERtIFICATES make it super easy and they allow the lucky... http://someurl,everyone,en,805466683422883840,805466683422883840,,3359737693,2016-12-04T17:39:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,,Finally worked up the courage to watch @someuser on a bright Sunday afternoon. #NoSpoilersPlease #scared,everyone,en,805464062830268416,805464062830268416,,240803165,2016-12-04T17:29:32.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 8, 'quote_count': 0}",#scared,
Twitter Web Client,,"whats happening? im on a list i dont know what that means, i hope its not a hitlist. #scared #confused http://someurl",everyone,en,805462257878630400,805462257878630400,,3411561813,2016-12-04T17:22:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,Note to self dont get to confident on the ski slopes  😂😂 #scared,everyone,en,805461690062163968,805461690062163968,,401477231,2016-12-04T17:20:06.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,,"On a serious note, Im actually #scared #Apollo #Jayalalithaa",everyone,en,805460386962997248,805460386962997248,,179153978,2016-12-04T17:14:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter Web Client,,#jayalalithaa more unpleasant #news are #broadcast-ed in many #channels #scared and #worried abt #AMMA hope all is well with her #Apollo,everyone,en,805459843196731394,805459843196731394,,474593554,2016-12-04T17:12:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,277766555,@someuser  happy birthday Ernst🎈I see you havent dropped your Ps4 name yet #scared hope today is good,everyone,en,805457603316678656,805457603316678656,,2658251906,2016-12-04T17:03:51.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for Android,,Should I make a #letsplay on #sophiescurse ? Im a horror player but that game frightens me... #horrorgame #youtube #youtubegamer #scared,everyone,en,805453153344823296,805453153344823296,,4923180556,2016-12-04T16:46:11.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for Android,,Getting my hair did... #scared http://someurl,everyone,en,805444556120584193,805444556120584193,,848131370,2016-12-04T16:12:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,{'place_id': '07d9e91712485000'}
Twitter Web Client,,#scared having sex anal sex full movie http://someurl,everyone,en,805440277683044352,805440277683044352,,858868308,2016-12-04T15:55:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,"#Small #minds #burn & #ban #books, #movies, #art & #culture, because theyre #scared of #difference & of #challenge to their #beliefs.",everyone,en,805426091519344640,805426091519344640,,377904401,2016-12-04T14:58:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': '011add077f4d2da3'}
Twitter Web App,,I yhink @someuser  is cute and talented hi zak congrats on last nights #ghostadventures 💙💕💋#scared myself silly 😱,everyone,en,805423814737854464,805423814737854464,,797163106304724993,2016-12-04T14:49:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Instagram,,#eyes #scared seeing #horror http://someurl,everyone,en,805416055216676864,805416055216676864,,333421615,2016-12-04T14:18:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,75641903,@someuser they also get scared of things...like pumpkins (he was actually screaming like a girl in this pic) #africangrey #scared http://someurl,everyone,en,805378926553858052,805415242440306688,"[{'type': 'replied_to', 'id': '805378926553858052'}]",127293814,2016-12-04T14:15:32.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",#scared,{'place_id': '38d5974e82ed1a6c'}
TweetDeck,,"Staring at my computer trying to decide my #USAF #retirement date  Hardest thing Ive had to do in 30 years!  #Sad, #Scared #Apprehensive",everyone,en,805408467955679233,805408467955679233,,42906833,2016-12-04T13:48:37.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",#scared,
Instagram,,#Electrified | Show me my #money| Where is my #cash?| #demonetisation💸 #cashcrunch #scared... http://someurl,everyone,en,805405107877777410,805405107877777410,,177309239,2016-12-04T13:35:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,"My heart is in so much pain rn, id rather it not even be beating | #scared #heartbroken",everyone,en,805404486193782784,805404486193782784,,1573580784,2016-12-04T13:32:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Mobile Web (M2),,*Horror story.. There was a picture in my phone of me sleeping.the weird is I live alone #scared arr..,everyone,en,805403105533816832,805403105533816832,,760048153223585793,2016-12-04T13:27:18.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
