lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,referenced_tweets,in_reply_to_user_id,geo
es,522841726742827008,522841726742827008,2014-10-16T20:09:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2323220740,Twitter for Android,No hay nada mas divertido q tener una conversación sin sentido por whatsapp con tus patas del cole !! ❤ | #scared #LOL,everyone,#scared,,,
es,522832133425876992,522832133425876992,2014-10-16T19:31:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1072512265,Instagram,"Yeees 😍😍😍😍 patch! Ven por mi! 🌚🌌 #Scared,Ángel? http://someurl",everyone,#scared,,,
es,522831674540036096,522831674540036096,2014-10-16T19:29:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",189950843,Instagram,15 noches #halloween #oct #october #30 #TagsForLikes #scary #spooky #boo #scared #costume #ghost... http://someurl,everyone,#scared,,,
es,522795874662240256,522795874662240256,2014-10-16T17:07:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",197900962,Twitter for Android,La csmmmmm #scared 😞,everyone,#scared,,,
eu,522719204730884096,522719204730884096,2014-10-16T12:02:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",236078691,Twitter for Websites,Lexi.... Lexi... #scared #funny #puppy http://someurl vía @someuser,everyone,#scared,,,
it,522587711744794626,522587711744794626,2014-10-16T03:19:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265262203,Twitter for iPhone,Nonono me voy a 💩💩💩 #scared,everyone,#scared,,,
es,522531977921298432,522532073597587456,2014-10-15T23:38:49.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",138543906,TweetDeck,@someuser Y QUIEN GANO? #SCARED,everyone,#scared,"[{'type': 'replied_to', 'id': '522531977921298432'}]",29723151,
es,522422071197188096,522422071197188096,2014-10-15T16:21:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",147186011,Twitter for Android,"Gonzalez se puso los pantalones.. Onda, mas de lo normal 😖 #scared",everyone,#scared,,,
es,522226395070861312,522226395070861312,2014-10-15T03:24:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",245592970,Twitter Web Client,PMT!!! PTM!!! Puto link de mierda :(| #scared  😨  😢  👻  😳  😵  😳,everyone,#scared,,,
es,522191806474518529,522191806474518529,2014-10-15T01:06:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",42881647,Twitter for iPhone,Mi ultima preocupacion d esta semana acaba el viernes #finally #scared,everyone,#scared,,,
es,522185400597905408,522185400597905408,2014-10-15T00:41:15.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",149320503,Twitter for Windows Phone,Historias de #creepypastas las tengo hasta en mis sueños #terror #scared #fear 😱😓,everyone,#scared,,,
es,522171482772754432,522171482772754432,2014-10-14T23:45:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",276320226,Twitter Web Client,Quiero saber en que número van en Hellblazer!!!! #horror #scared #desperate,everyone,#scared,,,
es,522138596355346432,522138596355346432,2014-10-14T21:35:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1450108898,Twitter for Android,Falta muy poco tiempooooo | #scared,everyone,#scared,,,
es,522068024200036352,522068024200036352,2014-10-14T16:54:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",291326641,Facebook,momias ojiverdes para halloween ✔| |  #halloween #october  #scary #spooky #boo #scared #costume #ghost #candy... http://someurl,everyone,#scared,,,
es,521961728775434240,521961728775434240,2014-10-14T09:52:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",93780674,Twitter for iPhone,"Buen dia, me levantó la alarma de tornados y una voz hablando algo. Afuera lo único que se escuchaba era el viento y la lluvia. #scared",everyone,#scared,,,
es,521922594279526400,521922594279526400,2014-10-14T07:16:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51336424,Twitter for Android,Brackets vengan a mi! #scared #brackets #pink,everyone,#scared,,,
es,521871992652582912,521871992652582912,2014-10-14T03:55:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40126030,Twitter for Android,Madre santa :( #Scared,everyone,#scared,,,
es,521812430910160896,521812430910160896,2014-10-13T23:59:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",713620801,Facebook,#Make_up #Mania #judy| #makeupArtist #style | #Dead #characters #arts_mania #crazy #scared #fashion #model| Bas el... http://someurl,everyone,#scared,,,
es,521771166231707648,521771166231707648,2014-10-13T21:15:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1974978864,Twitter for iPhone,El cagaso que tengo de agarrarme ébola es preocupante 😐 #scared,everyone,#scared,,,
es,521769998248071168,521769998248071168,2014-10-13T21:10:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",76183147,Instagram,Nos trajeron dulces al trabajo!! #halloween #october #30 #scary #boo #scared #costume #ghost #pumpkin... http://someurl,everyone,#scared,,,
es,521733496629645312,521733496629645312,2014-10-13T18:45:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",322523355,Instagram,Nunca intetar esto en casa. @someuser  # heights #austin #haning #scared #video http://someurl,everyone,#scared,,,
es,521728088443731969,521728088443731969,2014-10-13T18:24:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",307600652,Instagram,Esta en todos ladossssss #clown #horror #scared http://someurl,everyone,#scared,,,
es,521584406096777216,521584406096777216,2014-10-13T08:53:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",41295331,Twitter Web Client,Hay un monstruo gigante en mi cuarto y no se quiere ir... se llama polilla D: #Scared,everyone,#scared,,,
es,521551126010032128,521551126010032128,2014-10-13T06:40:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",313481388,Facebook,q broma tu culera jajaja xD #died #scared http://someurl,everyone,#scared,,,
es,521515348789837824,521515348789837824,2014-10-13T04:18:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",102071725,Twitter for Android,Ya deberías venir... #scared,everyone,#scared,,,
es,521480339882250240,521480339882250240,2014-10-13T01:59:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",355243869,Instagram,Movistar metiendo terror con una llamada #Scared 😕 http://someurl,everyone,#scared,,,
es,521408682148376576,521408682148376576,2014-10-12T21:14:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",189950843,Instagram,19 noches.... #halloween #oct #october #30 #TagsForLikes #scary #spooky #boo #scared #costume #ghost... http://someurl,everyone,#scared,,,
es,521369267141640192,521369267141640192,2014-10-12T18:38:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",190585565,Instagram,Me pareció ver un lindo gatito. #selfie #cat #neko #gato #gat #scared #bobo http://someurl,everyone,#scared,,,
es,521237131306758144,521237131306758144,2014-10-12T09:53:10.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",27321325,Instagram,LA Haunted Hayride 🎃Booooo!! 👻 #scared #boo #halloween #hauntedhouse #la #losangeles http://someurl,everyone,#scared,,,
es,521116190140538882,521116190140538882,2014-10-12T01:52:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",616373785,Instagram,Ak cagados de miedo #friend #sol #mj #pelideterror #house #night #scared #insidious http://someurl,everyone,#scared,,,
es,521067569709846529,521067569709846529,2014-10-11T22:39:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1556458309,Twitter for iPhone,Haunted funeral parlor😈🙏 #scared,everyone,#scared,,,
et,521002874047049729,521002874047049729,2014-10-11T18:22:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",610010047,Vine - Make a Scene,#Bungee #scared #screaming xD maigad http://someurl,everyone,#scared,,,
es,520989781606809601,520989781606809601,2014-10-11T17:30:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2799218308,Hootsuite,Dejando lista la casita de terror #carontelab #halloween #scared #wolf #tripas #lobo #sangre #escultura #mexico http://someurl,everyone,#scared,,,
es,520973894455267328,520973894455267328,2014-10-11T16:27:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2604738367,Instagram,Zombies! Ahhh! #zombiechaseracerexburg #scared http://someurl,everyone,#scared,,,
es,520800089787613184,520968797382279168,2014-10-11T16:06:55.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",840470509,Twitter Web Client,"@someuser @someuser Ya jejeje, pero tenía miedo pues.. #Scared",everyone,#scared,"[{'type': 'replied_to', 'id': '520968586601709568'}]",115455803,
it,520968070974963714,520968070974963714,2014-10-11T16:04:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",106728798,Twitter Web Client,Vista la 1x01 di #AmericanHorrorStory: mi sono ca-a-ta altamente. #scared,everyone,#scared,,,
es,520961726037377024,520961726037377024,2014-10-11T15:38:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",619577286,Instagram,Vampiresa 💅🙅🎃#halloween #oct #october #30 #TagsForLikes #scary #spooky #boo #scared #costume #ghost... http://someurl,everyone,#scared,,,
es,520923241045843968,520923241045843968,2014-10-11T13:05:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",332642982,Twitter for Android,"Hay un flaco que ya paso 7 veces por el frente mio y me mira, mevan a prostituir chabon :( #scared",everyone,#scared,,,
es,520846403749154816,520846403749154816,2014-10-11T08:00:34.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2274827772,Twuffer,10 IMPRESCINDIBLES PARA HALLOWEN http://someurl #decoparty #partyhallowen #decor #event #costume #spooky #scared #fall #halloween,everyone,#scared,,,
es,520841306072158208,520841306072158208,2014-10-11T07:40:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",53323166,Twitter for Android,Mañana mejor vemos Don Bosco mi amor!! @someuser #ahs #scared,everyone,#scared,,,
es,520800052139556865,520800052139556865,2014-10-11T04:56:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",93213243,Instagram,#scream #festivaldelterror #granjavilla #scared @ La Granja Villa Sur http://someurl,everyone,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [-77.00111389, -12.2058532]}, 'place_id': '2dfa9ecb0179a4e4'}"
es,520788218384752640,520788218384752640,2014-10-11T04:09:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",436409965,Instagram,Movie time😁 #annabelle #horror #october #scared #loveit 🙈🙈😱😱 jojo❤️ http://someurl,everyone,#scared,,,
es,520741794456158208,520741794456158208,2014-10-11T01:04:53.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",139138845,Instagram,Visto el primer cap de #FreakShow #AHH con @someuser | #AmericanHorrorStory #Scared #beers http://someurl,everyone,#scared,,,
es,520581406968516609,520581406968516609,2014-10-10T14:27:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",101095056,Vine - Make a Scene,#comedy #vinefamous #scared #justin #VineIberico JAJAJJAJAJAJAJAJJAA http://someurl,everyone,#scared,,,
es,520527609709735936,520527609709735936,2014-10-10T10:53:47.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",110362285,Twitter for Android,.... Necesito a todas las hadas y dioses de mi lado hoy y toda la semana ...:s..#scared,everyone,#scared,,,
es,520417615366590464,520417615366590464,2014-10-10T03:36:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",96579842,Instagram,#PT #gameplay #fuckoff #soyaccionista #scared #PS4 #imoutofhere jajajajajaja http://someurl,everyone,#scared,,,
es,520391099203198976,520391099203198976,2014-10-10T01:51:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",19788521,Twitter for iPhone,Mañana venceré otro miedo. ✅ #Scared,everyone,#scared,,,
es,520384019004145666,520384019004145666,2014-10-10T01:23:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1110105234,Instagram,no se pq tengo eso en la pared! me perturba #scared #afraid #imsofool #palomapicasso http://someurl,everyone,#scared,,,
es,520378081983623168,520378081983623168,2014-10-10T00:59:37.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2817100227,Twitter for iPad,Malditos truenos #scared,everyone,#scared,,,
es,520324965686841344,520324965686841344,2014-10-09T21:28:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",189950843,Instagram,21 noches...... #halloween #oct #october #30 #TagsForLikes #scary #spooky #boo #scared #costume #ghost... http://someurl,everyone,#scared,,,
es,520137893939920896,520137893939920896,2014-10-09T09:05:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2274827772,Twuffer,10 IMPRESCINDIBLES PARA HALLOWEN http://someurl  #decoparty #partyhallowen #decor #event #costume #spooky #scared #fall #halloween,everyone,#scared,,,
es,520113995093516288,520113995093516288,2014-10-09T07:30:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2274827772,Twuffer,Inauguramos en el #blog temporada de #Hallowen ¿te vienes? http://someurl | #costume #spooky #scared #pumpkinpatch #hauntedhouse,everyone,#scared,,,
es,520027637558042624,520027637558042624,2014-10-09T01:47:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279620568,Instagram,Invitaciónes listas 🎃🎃😀 #halloween #oct #october #30 #TagsForLikes #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,
es,520021739280273409,520021739280273409,2014-10-09T01:23:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",56615928,Twitter for iPhone,Veo una peli de terror y por madre!! siento un frío #helpme !! #scared,everyone,#scared,,,
es,520018806685839360,520018806685839360,2014-10-09T01:11:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",387167999,Instagram,#Anabelle #scared ajajaja excelente tarde! http://someurl,everyone,#scared,,,
es,519979107904655361,519979107904655361,2014-10-08T22:34:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1412689200,Twitter for iPhone,No se cómo soy capaz de ver esta serie sola #scared #homealone #miedito #seriesaddict #thefollowing  😖👻🔪🌃🔞 http://someurl,everyone,#scared,,,
es,519953150019923968,519953150019923968,2014-10-08T20:51:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",375740420,Twitter for Android,Ebola = population control| #conspiracy #js #scared #takeprecautions,everyone,#scared,,,
es,519701559605608450,519701559605608450,2014-10-08T04:11:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2691248202,Instagram,Tienda de halloween| #halloween #oct #october #30 #TagsForLikes #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,
es,519638867012366336,519641320466309120,2014-10-08T00:11:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",56615928,Twitter Web Client,"@someuser @someuser HAY LEYENDAS, MITOS Y PROFECÍAS DE LUNAS ROJAS O DE SANGRE !!... #SCARED",everyone,#scared,"[{'type': 'replied_to', 'id': '519638867012366336'}]",34080203,
es,519592327266844675,519592327266844675,2014-10-07T20:57:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",710865474,Instagram,Cambiamos de estación..quizás debería replantearme ciertas cosas...#scared #fear #confused http://someurl,everyone,#scared,,,
es,519549135545180160,519549135545180160,2014-10-07T18:05:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1428598351,Twitter for Android,Mi hermana enloqueció. #iam #scared,everyone,#scared,,,
es,519341647671611392,519341647671611392,2014-10-07T04:21:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",432073198,Twitter for iPhone,"Ok, me gusta la velocidad ... Pero creo q mi taxista exagera un poco :S .. Aún quiero vivir algunos años más #scared #fast #night",everyone,#scared,,,{'place_id': '2dfa9ecb0179a4e4'}
es,519319681883066369,519319681883066369,2014-10-07T02:53:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269170529,Instagram,La Dispute| #fears #depressed #sad #scared #nervous #LaDispute #lyrics #tumblr http://someurl,everyone,#scared,,,
