source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,geo,search_query,in_reply_to_user_id,referenced_tweets
Twitter Web Client,460776440250630144,43646721,everyone,460776440250630144,Excited na ko makilala mga bagong housemates pa. Im sure meron pa yan! HAHAHA #hopeful,2014-04-28T13:43:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPad,460770796181258240,370466524,everyone,460770796181258240,Sana matapos ko #hopeful,2014-04-28T13:21:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
TweetCaster for Android,460688723969970176,181778627,everyone,460688723969970176,@someuser @someuser sana makadalaw kau d2 sa socorro :-) maraming nagmamhal sa inyo d2 ... #hopeful,2014-04-28T07:55:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,61507091,
Twitter for  Android,460666394158182400,84991589,everyone,460666394158182400,"Alam ko na kung sino ang gusto ko,sana umuwi na siya ulit ng Pilipinas. Kami sana ang magkatuluyan. #hopeful #hope #hopelessromantic",2014-04-28T06:26:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,460640346406268928,271315165,everyone,460640346406268928,Sana makausap ko na si Aly this week. #hopeful,2014-04-28T04:43:11.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPad,460461184844431360,276330729,everyone,460461184844431360,Hindi ako pwede magexpect. Kalma ka lang Mariel. 😞🙉 #hopeful,2014-04-27T16:51:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,460416927068717056,1574690174,everyone,460428290662989825,@someuser AY HAHAHAHAHAHAHA KAINIS HAHA HAHAH HAHAH okay lang ganda ng pangalan pero di ko pa rin type si hotdog pa rin huhuhu #hopeful,2014-04-27T14:40:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,148970676,"[{'type': 'replied_to', 'id': '460427968423018496'}]"
Twitter for  Android,459986825923145728,568987858,everyone,459986825923145728,@someuser: #KimChiuAtSubicPark bawasan konti ang PRIDE for Kimmys sake... United na lng tau as ONE #hopeful #sana,2014-04-26T09:26:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,459986003634057218,2201190812,everyone,459986003634057218,#KimChiuAtSubicPark bawasan konti ang PRIDE for Kimmys sake... United na lng tau as ONE #hopeful #sana,2014-04-26T09:23:04.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [125.5337217, 8.9539874]}, 'place_id': '5e091517050f1189'}",#hopeful,,
Twitter for Android,459322463235481600,156167251,everyone,459322463235481600,@someuser: Guys kitakita tayo sa #DOS!!!!! Malapit na yun!!!!! :)))))))Huhuhu di na naman ako makakanood.#somedayIwill #hopeful,2014-04-24T13:26:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,459311760684482560,1024405400,everyone,459311760684482560,"Next goal: new cellphone. HAHAHA, makapag-enroll lang akot makabili ng gamit, bibilhin ko yung phone na yun. #hopeful 😪👋",2014-04-24T12:43:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,459250856269848576,298933474,everyone,459250856269848576,Sana sa pagdami ng like sa mga photos ko ay pagdami din ng chance na dumating ka sa buhay ko #inarte #everydaystories #hopeful,2014-04-24T08:41:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,459189100700893184,1252796664,everyone,459189100700893184,Hinihintay kong dumating yung crush ko hanggang natapos service wala talaga sya :( hopefully makarating sila bukas or Friday. #hopeful,2014-04-24T04:36:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,459017118240219136,468128294,everyone,459017118240219136,Thank you Lord kay naa na ki donor bisan kulang pa...#hopeful #praying http://someurl,2014-04-23T17:13:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,458986709087432704,62820552,everyone,458986709087432704,"Mabasa ko pa rin siya. At oo, miss na rin kita. #love #conquers #all #hopeful http://someurl",2014-04-23T15:12:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for BlackBerry®,458976602727018497,163350920,everyone,458976602727018497,"May mga bagay na magiging dahilan ng pagkadapa natin, pero hanggat may buhay may pag-asa! #hope #hopeful #ajaaja",2014-04-23T14:32:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,458947031092830208,2185948332,everyone,458947031092830208,Panget rin Ang Masyadong Mabait. Inaabuso :3 | | -- | Goodnight ;)| #ResultDay!| #Hopeful <3,2014-04-23T12:34:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,458934625834782720,216254980,everyone,458934625834782720,Sana po konti lng pick up plsssss #hopeful 🙏,2014-04-23T11:45:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [121.02342265, 14.62304629]}, 'place_id': '53df18e21825a89c'}",#hopeful,,
Twitter Web Client,458922209457631232,504082764,everyone,458928348610056192,@someuser @someuser grabe :3 #hopeful na hindi sana dalawang rinnegan na ganun -.- sobrang GG na nga tapos...,2014-04-23T11:20:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,1316382931,"[{'type': 'replied_to', 'id': '458922209457631232'}]"
Twitter Web Client,458863465298284544,40145378,everyone,458863465298284544,praying for next week. bahala na kayo Lord. #hopeful,2014-04-23T07:02:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Mobile Web (M2),458821392394616833,198362386,everyone,458821392394616833,sana mahal magpagawa dun para hingin ko nalang at ipadala dito sa pinas!!hahaha!!! #badate #hopeful hahaha,2014-04-23T04:15:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,458810631857000448,186809091,everyone,458810631857000448,No Visa Policy for Filipinos travelling to Japan and the US.. Sana nde abusuhin ng iba nating mga kababayan #novisatravel #hopeful,2014-04-23T03:32:33.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [121.01808568, 14.59155535]}, 'place_id': '53df18e21825a89c'}",#hopeful,,
Facebook,458809675732226048,1341485365,everyone,458809675732226048,Hello!| What na update sa posting n AgSur Divisi0n? .. Naa b kaha dw q kaugma0n? .hmmm o.O| | #hopeful,2014-04-23T03:28:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,458803039894122496,119946791,everyone,458803039894122496,Fountain Pen lang sa akong birthday be ~ #hopeful,2014-04-23T03:02:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,458715954575192064,59708265,everyone,458715954575192064,Sana eto na tlga! :-) #prayers #hopeful,2014-04-22T21:16:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Mac,458655466868862976,427427676,everyone,458655466868862976,#angtunaynalalaki may gusto sa kapwa lalaki!| #lol #stupid #hopeful,2014-04-22T17:15:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,458644188159299584,57613073,everyone,458644188159299584,Tulog na ta pwede???? 😴😴😴😴 #sister #hopeful @someuser dearymary @someuser http://someurl,2014-04-22T16:31:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for  Android,458552818261970944,2423187416,everyone,458552818261970944,im sure madadagdagan pa yan :)| #hopeful,2014-04-22T10:28:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,458524835727933440,1168508720,everyone,458524835727933440,Got almost all that i need. Konti na lang at andyan na ako @someuser #hopeful :),2014-04-22T08:36:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,458230035326173185,2286329814,everyone,458230035326173185,"Naniniwala akong sa UPD ko mahahanap ang makakapiling ko habambuhay. #hopeful| | -Dazzle, 2011, Engg",2014-04-21T13:05:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,458206609638821889,2294196654,everyone,458214260019982338,@someuser #hopeful #optimistic akong drama ani haha,2014-04-21T12:02:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,136983894,"[{'type': 'replied_to', 'id': '458213727238492160'}]"
Twitter for  Android,458209642179350529,452753827,everyone,458209642179350529,may mga shows pa naman ang kathniel sa Iloilo sa 2015 no? :) #hopeful,2014-04-21T11:44:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,457955254860931072,382216793,everyone,458035852505915392,@someuser @someuser @someuser Parang tanggap ko na siya pero #hopeful pa rin. Hahahuhuhu,2014-04-21T00:13:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,263659895,"[{'type': 'replied_to', 'id': '457955254860931072'}]"
Twitter for Android,457935998685429760,271276497,everyone,457935998685429760,1 month nalang <3 #HOPEFUL,2014-04-20T17:37:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPad,457910363732725760,411372979,everyone,457910363732725760,I hope tomorrow ngumiti naman sana ako. Sana maintindihan mo mga sasabihin ko. Give love a chance. #please #hopeful #sorryna,2014-04-20T15:55:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,457881029080915969,2403043998,everyone,457883487417028608,@someuser ikr haha tska feeling ko may something kaya sinabi sa latest ud na hes already earning.. and yung sa pagtatanan #hopeful,2014-04-20T14:08:25.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,793990531,"[{'type': 'replied_to', 'id': '457883142439702528'}]"
Twitter for BlackBerry®,457881991430422529,72223508,everyone,457881991430422529,"Di ko na kayang hintayin yung 2nd set, at least alam kong nakuha na ni RF yung 1st #hopeful",2014-04-20T14:02:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web App,457861010217787392,84354741,everyone,457876528999579648,@someuser Oks lang yan! Moabot ra na si lucky guy. Na traffic ra to. Haha! Ako din so #HOPEFUL :D,2014-04-20T13:40:46.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,543479104,"[{'type': 'replied_to', 'id': '457863988584677376'}]"
Twitter for BlackBerry®,457848696369987584,873156739,everyone,457848696369987584,"Hindi man natin mabuo ang isang linggo ng walang away, sana mabuo nating ang habang buhay ng hindi naghihiwalay. #Hopeful #MoreLove",2014-04-20T11:50:10.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,457821849238654976,336206838,everyone,457821849238654976,New discover Coffee Shop in Alaminos...wow umuunlad n ata ang bayan namin hahaha #hopeful #coffee... http://someurl,2014-04-20T10:03:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [121.287068, 14.06568715]}, 'place_id': '0c4cd224fc7fb579'}",#hopeful,,
Twitter Web Client,457769183061622784,1076909352,everyone,457769183061622784,Sana naman po ibigay #positive #hopeful #crossedfinger #faith,2014-04-20T06:34:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web App,457523808618811392,2417359766,everyone,457523808618811392,hello po ate @someuser sana accept nyo n ako s Group:))| he he .. #hopeful :))),2014-04-19T14:19:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web App,457500224546951168,2417359766,everyone,457500224546951168,Good Evening ate @someuser| hhe he.. Hope ko sana iaaccept mo ako s group :)))| at sana makausap n din kita he he .. | #hopeful :)),2014-04-19T12:45:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,456728288308645891,501944629,everyone,457489665306542080,@someuser Yey qualified ako! #hopeful #globegalaxys5,2014-04-19T12:03:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,45757132,"[{'type': 'replied_to', 'id': '456728288308645891'}]"
Twitter for iPhone,456728288308645891,501944629,everyone,457489266390495234,@someuser yey! Qualified na ko.. #hopeful #GlobeGalaxyS5,2014-04-19T12:01:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,45757132,"[{'type': 'replied_to', 'id': '456728288308645891'}]"
Twitter Web Client,457400669398257664,1076909352,everyone,457400669398257664,Sana naman po ibigay sakin #faith #hopeful #crossedfinger,2014-04-19T06:09:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,457142914041147393,1439217312,everyone,457142914041147393,akala ko nasa krus ka na mika. #hopeful,2014-04-18T13:05:38.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,457122307677237248,469148310,everyone,457122307677237248,JGH from Visita Iglesia.| Pagod much pero sa likod ng pagod I felt #Hopeful,2014-04-18T11:43:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,457045134132400128,30419318,everyone,457045134132400128,Sana hindi traffic pauwi. Sana. #hopeful #95.1marathon,2014-04-18T06:37:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [120.9552734, 14.10767278]}, 'place_id': '0c4cd224fc7fb579'}",#hopeful,,
Instagram,456960056119267329,122363453,everyone,456960056119267329,Aw.. :| May pag-asa pa. #Hopeful http://someurl,2014-04-18T00:59:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,456878181031505920,438657127,everyone,456878181031505920,di naman siguro maraming tao sa terminal ng jac ngayon sa buendia no? #Hopeful,2014-04-17T19:33:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,456760813882068992,756717703,everyone,456760813882068992,excited na ako sa youth camp! WAaaaaaaaaaaah #hopeful #feelinggreat #provider #caliraya,2014-04-17T11:47:18.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,456627401112293376,1234916232,everyone,456627401112293376,... Sana bago matapos Yung taon nakapag-EXTENSION na ako ng bahay ...| | #dream| #believedINgod| #hopeful,2014-04-17T02:57:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,456432359324123136,1863038042,everyone,456432359324123136,Me mga bagay na kailangan lang pagusapan ng maayos| | #hopeful,2014-04-16T14:02:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,456423792634363906,1122103765,everyone,456423792634363906,Baguio.Party. PRIC. Omaygula Maaaaayyyyyy.  HAHAHAHA. #CrossedFingers #SanaSana #Hopeful?,2014-04-16T13:28:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,456217074235629568,890615864,everyone,456217074235629568,Dumarami narin ang Bikers ng MFCBC :-) Sana next time nagbbyahe na kami sa malayo. #Hopeful #Bikers... http://someurl,2014-04-15T23:46:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,456095376320131072,150223625,everyone,456095376320131072,Refresh refresh sa empower hihi #hopeful,2014-04-15T15:43:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,456067808850243584,127449245,everyone,456067808850243584,"told my dad tapos na ako.. and my dad told me baka ikaw, pero I highly doubt kung ang Diyos tapos na sayo. Thats His call. #hopeful",2014-04-15T13:53:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,456037761833635840,322989366,everyone,456037761833635840,Audition ako pbb teens.... baka maging kim chiu 😊 #Hopeful,2014-04-15T11:54:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,455945414751948800,598302758,everyone,455945414751948800,Makapalit gani ko anang mic for recording! #hopeful,2014-04-15T05:47:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,455931341184319488,95865211,everyone,455931341184319488,Baka sakali lang ulit. Who knows baka ako na nga! 😄 #fingerscrossed #hopeful ❤️,2014-04-15T04:51:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,455782860381622272,99892399,everyone,455782860381622272,Sana pag gising ko may sahod na. #wishfulthinking #hopeful,2014-04-14T19:01:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,455703383404343297,45130493,everyone,455703383404343297,Minus kaau ang mga moves oi! Lol! #hopeful,2014-04-14T13:45:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,455687417068920833,1727666372,everyone,455698746601242624,@someuser Nana ehema wena 1k na ayye...Apu dinai #Hopeful,2014-04-14T13:27:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [80.590814, 5.9307915]}, 'place_id': '173c2bb9d42baaa5'}",#hopeful,312686220,"[{'type': 'replied_to', 'id': '455698377305374720'}]"
