reply_settings,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,geo,in_reply_to_user_id,referenced_tweets
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T22:02:01.000Z,814229946369511424,814229946369511424,Tumblr,335720725,en,📷 turn the pain into power 😣🙏 #broken #sad #emptyheart #teens #asian #😭 #💔 http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:59:26.000Z,814229295476441089,814229295476441089,Twitter for iPhone,805168073867202562,en,"Youve Been Warned http://someurl @someuser Hammy, you are too kind! Thanks Donald! #CONFUSED #SAD",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T21:58:48.000Z,814229138722603008,814222161640452097,Twitter Web Client,118190428,en,"@someuser @someuser yes, yes, from Wikipedia. Where anybody can edit information. #LowEnergy #Sad",#sad,,775450705842798592,"[{'type': 'replied_to', 'id': '814228819502657540'}]"
everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2016-12-28T21:56:30.000Z,814228557882937345,814228557882937345,Twitter Web Client,1557015818,vi,👋☺️ƑƦƖЄƝƊṨ| ṨĤᾋƦЄ ĤƠƤЄ ĿƠVƐ| ƑᾋƖƬĤ & ṨƬƦЄƝƓƬĤ| Dont Be #Sad My #Friend| 🌺💮🌻🌷🌹🌿🌞🌿🐦| 🙋🏻#Boop💕🐻🤗🐾#Hugs💋😘|  💘#LLAP🖖☺️✌@someuser http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:56:19.000Z,814228510445334528,813205955395678212,Twitter Web Client,40519482,en,"@someuser I started following you bc I want to hear a conservative perspective, but your tweets are just too bitter and angry. #sad",#sad,,240107748,"[{'type': 'replied_to', 'id': '813205955395678212'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:52:34.000Z,814227566005460993,814226408591474689,Twitter for Android,546335695,en,"@someuser ; Great pic that Fho. Bless him, Speedo is there running into shot! #Sad😢| | U not watchin the arraz??🎯  Top Stuff! #MansGame😆🍺💪🍺",#sad,{'place_id': '4249bb41acf40cfb'},3339489231,"[{'type': 'replied_to', 'id': '814226408591474689'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:51:13.000Z,814227228170928128,814227228170928128,Twitter for iPad,291858587,en,"This time for real, not that fake shit that that #loser Kennedy pulled at Area 51. #Sad. http://someurl",#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-28T21:50:27.000Z,814227033672863744,814227033672863744,Twitter for iPhone,4875046029,en,"Maybe its just me, but i think its #sad that all Bobby Frankel gets is a lackluster 100k$ G3 named in his honor. #SantaAnitaPark #nyra",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}",2016-12-28T21:48:26.000Z,814226526359035904,814226526359035904,Twitter Web Client,468732834,en,ESPN tries way too hard to make Northwestern cool when its clearly not. Just a bunch of nerds in Chicago suburbs. #SAD,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:47:55.000Z,814226399154143232,814226399154143232,twittbot.net,8711692,en,"I #hate #you so much, yet you still #believe we are #friends... #indirecttweet #sad #fact #TeamFollowBack",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:43:35.000Z,814225305317609473,814225305317609473,Twitter Web Client,41620677,en,Are people really just now waking up to the fact that Fox news is 100% Fake news? #Sad #JournalismIsDead http://someurl,#sad,,,"[{'type': 'quoted', 'id': '814204750942048256'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:42:31.000Z,814225037465186305,814225037465186305,Share.Radionomy.com,2814657699,en,Now playing  :  Masaji Watanabe -  In The Garden After The Rain on| | http://someurl| | #sadmusic #sadsong #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:41:50.000Z,814224867264495616,814224867264495616,Twitter Web Client,2405133954,en,"#endofyearfestivities, #always| The #cockroach, #sad| #Loneliness, I do not want to see anyone",#sad,{'place_id': '15124b5a1aa07b44'},,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-28T21:41:25.000Z,814224761509314560,814224761509314560,Twitter for iPhone,244082372,en,There is nothing wrong with crying watching a movie 😭 fml Ive never watched such a sad film #faultinourstars #films #sad #film,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:41:08.000Z,814224689979658240,814224689979658240,Twitter for iPhone,194624945,en,When your favorite seasonal candle is about to finish :( #sad,#sad,,,
everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-28T21:40:25.000Z,814224511918698496,814191511545868288,Twitter for iPad,1368100356,en,"@someuser Netanyahu: Hey Don,Im going to be investigated,can you help me out?| Trump:sure Ill attack Obama & whine on about what a failure US is #sad",#sad,,8197942,"[{'type': 'replied_to', 'id': '814191511545868288'}]"
everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:39:55.000Z,814224382620995585,814224382620995585,Twitter Web Client,807382999167860736,en,#RainyDay #Sad #Melancholy #Girl With #Umbrella #Vintage #Photograph 8 X 13 #FineArt #Giclee #Print #BeaucoupDeLunes http://someurl http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:37:47.000Z,814223847859884033,814223847859884033,Twitter Web Client,41409998,en,"Black bobcat snared on Christmas, 2nd ever recorded in Canada http://someurl #angry #sad",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T21:36:39.000Z,814223562043228160,814223562043228160,Twitter for iPhone,208058090,en,Sometimes people change towards you. Usually its not your doing.They are the ones with the issues .let them go. #sad but #cestlavie,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:36:33.000Z,814223537061974016,814223537061974016,Twitter for iPhone,812085504745279488,en,Obama needs to remember that theres only one President at a time and its you. #sad #soreloser http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:34:51.000Z,814223108194312192,814223108194312192,Twitter for iPhone,805168073867202562,en,http://someurl   This is such a BIGLY idea! @someuser please put on agenda.  Must implement here. #GENIUS #SAD,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-28T21:33:12.000Z,814222693524508672,814222016484098054,Twitter for iPhone,21652092,en,@someuser knew you wouldnt be far away 😴 #sad # obsessed,#sad,,317156946,"[{'type': 'replied_to', 'id': '814222583612710916'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T21:29:03.000Z,814221650858307584,814221650858307584,Twitter for iPhone,15159040,en,Friend In town... friend wont call. #sad  @someuser,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:27:24.000Z,814221236414754816,814221236414754816,Twitter for iPhone,493458005,en,Media needs to work on inflection/tone when reading @someuser tweets on air. They cannot be read so seriously. #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:27:20.000Z,814221219126005762,814207876445179904,Twitter for iPhone,31305933,en,@someuser Your husband is a wise man. Great mustard is crafted. Ketchup is squashed. #Sad Condiment,#sad,,28662271,"[{'type': 'replied_to', 'id': '814207876445179904'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-28T21:26:42.000Z,814221057829773312,814221057829773312,Twitter Web Client,118850495,en,"Yo, @someuser We we learned in kindergarten that only #insecure kids put others down in order to feel better about themselves. #sad",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:25:27.000Z,814220745316401152,814220745316401152,Twitter for iPhone,737002251131195392,en,Take me back! #javea #spain #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T21:25:16.000Z,814220698012921856,814220698012921856,Twitter for iPhone,3173582586,en,This year marks the last year Barack & Michelle placed presents under the tree and ate the cookies so Joe could still believe in Santa. #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2016-12-28T21:23:46.000Z,814220321095979008,814220321095979008,Twitter for iPhone,2240382974,en,So its only 3 days after Christmas & I come home to realize my mom already had the tree taken down #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T21:23:14.000Z,814220186622525440,814220186622525440,Twitter for iPad,2280134530,en,@someuser #best thing thats been on tv all Christmas | #moving #funny #sad #brilliant | #Raymond Briggs does it again| Another classic 👏👏👏👏,#sad,,766649808203476992,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",2016-12-28T21:22:00.000Z,814219875619106817,814219875619106817,Twitter for Android,811019973036568577,en,Im #sad now thanks 😥😰 http://someurl,#sad,,,"[{'type': 'quoted', 'id': '814219741812363272'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:20:15.000Z,814219434445471744,814219434445471744,Twitter for Android,82705993,en,@someuser having spent a couple of days back in Bradford Im glad we got out. Folk just do what they want your not far from mob rule #sad,#sad,{'place_id': '37d866b82ca149d2'},1665371185,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:20:00.000Z,814219371715461120,814219371715461120,Google,2875200652,en,Long time no see. Check out my newest piano piece - Infinite #piano #sad #emotional http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:14:09.000Z,814217899019735041,814217899019735041,Twitter for Android,1920690751,en,When you just need someone to talk to... #sad #adulting #adultingsucks http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:13:26.000Z,814217718144462848,814217718144462848,Twitter Web Client,2892389725,en,#Wtf 😂 moment of #got game of thrones ..#voke #sad😊 #2016in4words #GameOfThrones #winteriscoming #happynewyear2017 http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:12:53.000Z,814217579782959105,814217579782959105,Twitter for Android,31582880,en,I use #picturepeople all the time but what a shady offer to sell pictures that were used as a display... Youre tossing them anyway! #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:09:35.000Z,814216752368414721,813718768165814272,Twitter for Android,802520316,en,"@someuser @someuser its never yet existed because we are humans, not termites. Socialism isnt compatible with human nature #sad",#sad,,252679436,"[{'type': 'replied_to', 'id': '814201298899836929'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:09:30.000Z,814216729069031424,814216729069031424,IFTTT,1276211425,en,"Check out this new trending #funny #GIF ! #sad, no, angry, excited, what, confused, shocked, wink, tired, gross, sh... http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:09:25.000Z,814216707568963584,814216707568963584,Twitter for iPhone,120877403,en,Im watching Moonstruck with @someuser in one scene there is a huge moon next to the Twin Towers. #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:09:02.000Z,814216610500186116,814216610500186116,Twitter for iPhone,589359902,en,I say dis everyday #sad http://someurl,#sad,,,"[{'type': 'quoted', 'id': '813833950779031552'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:08:26.000Z,814216460629397504,814216460629397504,IFTTT,728900015222075392,en,"#sad, no, angry, excited, what, confused, shocked, wink, tired, gross, shrug, eye roll, bl... http://someurl http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:08:26.000Z,814216460134416384,814216460134416384,IFTTT,1627026078,en,"New #trending #GIF on @someuser #sad, no, angry, excited, what, confused, shocked, wink, tired, gross, shrug, eye roll... http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-28T21:08:14.000Z,814216409152569345,814216409152569345,Twitter for iPad,291858587,en,Only because they know it makes Jesus™ #sad. | (And their credit card was refused by the gay porn site.) http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:06:59.000Z,814216098715418629,814216098715418629,Instagram,91213584,en,Crunched Car... todays Visual Journal Entry 😞 #honda #denver #collision #sad #photography... http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:06:37.000Z,814216002967834627,814216002967834627,Twitter Web Client,804087350766796800,en,I am kinda sad today. Idk why. I wish I knew why?😭😭I am sad and miserable and do now know why. Could be my Depression. #Sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:03:39.000Z,814215255857524740,814215255857524740,Twitter for Android,796548117881622530,en,"Seems as though President Obama is trying 2 create as much chaos as possible, before he leaves, trying 2 sabotage PEOTUS Trumps admin. #Sad http://someurl",#sad,,,"[{'type': 'quoted', 'id': '814192570586767360'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T21:03:36.000Z,814215243907928064,814215243907928064,Twitter Web Client,118850495,en,"Mental illness is real. Yet, @someuser is happy to eliminate mental health care just when #TrumpThugs will need it most. #sad http://someurl",#sad,,,"[{'type': 'quoted', 'id': '814213890330468353'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:03:34.000Z,814215235867320321,814215235867320321,Twitter for iPhone,35664187,en,had a dream that i got to hang with @someuser for the day but she wasnt cool #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T21:00:03.000Z,814214352303771648,814214352303771648,Twitter Business Experience,968488794,en,Girls be like nobody wants to talk to me meanwhile in their messages #girls #girlsbelike #date #message #text #talk #introvert #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-28T21:00:02.000Z,814214347362856960,814214347362856960,TweetDeck,2851561052,en,"Heres hoping, right? #comic #funny #newyear2017 #NewYearsEve #party #sad #hopeful #pmfccomic http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T20:58:42.000Z,814214010853789696,814214010853789696,Twitter for Windows Phone,725672992483753984,en,"And now my heroine, a truly amazing woman, #CarrieFisher is dead. DEAD. #2016 makes me so #sad when I#stopandthink about it.",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T20:57:32.000Z,814213717336485888,814213717336485888,Glue Games,769018903104290818,en,glad depression stock photos #sad,#sad,,,
