source,text,reply_settings,lang,conversation_id,id,referenced_tweets,author_id,created_at,public_metrics,search_query,geo,in_reply_to_user_id
Instagram,Wonderful isthatjessiej 😍👋| #jessiej #fashion #hair #gorgeous #makeup #inspiration #wonderful... http://someurl,everyone,nl,479332916699627520,479332916699627520,,1479748646,2014-06-18T18:40:47.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,isthatjessiej #iluvlive ☺❤| #jessiej #fashion #hair #gorgeous #makeup #inspiration #wonderful... http://someurl,everyone,nl,479330538147549184,479330538147549184,,1479748646,2014-06-18T18:31:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,isthatjessiej #iluvlive 💄🌹| #jessiej #fashion #hair #gorgeous #makeup #inspiration #wonderful... http://someurl,everyone,nl,479325164371718144,479325164371718144,,1479748646,2014-06-18T18:09:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,isthatjessiej #london ❤| #jessiej #fashion #hair #gorgeous #makeup #inspiration #wonderful #beautiful... http://someurl,everyone,nl,479316495395061760,479316495395061760,,1479748646,2014-06-18T17:35:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,isthatjessiej beautiful 💎😍| #jessiej #fashion #hair #gorgeous #makeup #inspiration #wonderful... http://someurl,everyone,nl,479314452244742144,479314452244742144,,1479748646,2014-06-18T17:27:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,"RT @someuser Al het water gaat naar de zee, #Wonderful!  http://someurl",everyone,nl,479002625044541440,479002625044541440,"[{'type': 'retweeted', 'id': '478528487351779328'}]",1871931145,2014-06-17T20:48:19.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Websites,"Al het water gaat naar de zee, #Wonderful!  http://someurl",everyone,nl,478528487351779328,478528487351779328,,453955595,2014-06-16T13:24:16.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,,
Twitter for  Android,Van Persie #Wonderful,everyone,nl,477537679211782145,477537679211782145,,832034990,2014-06-13T19:47:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,"@someuser @someuser Nee, maar wel in hun reet; anderen steken dat de godganse dag er in #ohyouresogreat #wonderful #loveyou  #veer",everyone,nl,475617148145262592,475680389387001857,"[{'type': 'replied_to', 'id': '475617148145262592'}]",99270811,2014-06-08T16:46:57.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#wonderful,,63430346
Instagram,#wonderful#day#with#them❤️👌# @ Zigzag Towers http://someurl,everyone,nl,475562581029965824,475562581029965824,,356441867,2014-06-08T08:58:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': 'a54c21f6aedb2967', 'coordinates': {'type': 'Point', 'coordinates': [51.52924742, 25.27004789]}}",
Twitter for Android,"Goedemorgen, laatste officiële dagje op stage! #afstuderen #timeflies #wonderful #olympischstadion http://someurl",everyone,nl,473726534692257792,473726534692257792,,250566402,2014-06-03T07:23:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Echofon,Ik lees het woord Swift hier vaak maar denk dan toch als eerste aan Patty & Swift uit Spijkerhoek #wonderful,everyone,nl,473561823653158912,473561823653158912,,57354703,2014-06-02T20:28:31.000Z,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,isthatjessiej #britawards  #jessiej #hair #beautiful #gorgeous #stunning #wonderful #ukfashion... http://someurl,everyone,nl,473534515609354240,473534515609354240,,1479748646,2014-06-02T18:40:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,Meerkat moment #meerkat #meerkats #moment #wonderful #amazing #cute #filtered #filter http://someurl,everyone,nl,473369752358756352,473369752358756352,,75333919,2014-06-02T07:45:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,#VEER-ZAARA.. @someuser #wonderful #superb act..,everyone,nl,473073196925612032,473073196925612032,,2366728382,2014-06-01T12:06:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,Nite nite tuit tuiters..... #wonderful #LoveStory #aniqmikhail #nwaroney,everyone,nl,472861860664848384,472861860664848384,,99642836,2014-05-31T22:07:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Facebook,Foto de amelieelf: One month ❤️☺️✈️#wonderful #portugal #portuguesa #taobonito #pasteisdenata #soon http://someurl,everyone,nl,469588766328250368,469588766328250368,,14210574,2014-05-22T21:21:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,🏰🏯🎡 huis ten bosch 🎠🌉 #nice #place #wonderful #huistenbosch #embellishment #nagasaki #japan #trip... http://someurl,everyone,nl,469274941980807169,469274941980807169,,257008136,2014-05-22T00:33:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': '33dba1ee51cd86be', 'coordinates': {'type': 'Point', 'coordinates': [129.78558465, 33.08287833]}}",
Twitter for Android,In Vechta #happy #wonderful #Germany,everyone,nl,467728676294234112,467728676294234112,,552018969,2014-05-17T18:09:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,@someuser wanneer krijg je m in de brievenbus? #Miss #Wonderful?,everyone,nl,467588240896458752,467588240896458752,,2196324998,2014-05-17T08:51:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,488017468
Twitter for iPad,@someuser het nummer 😻😻 #miss #wonderful #misswonderfull,everyone,nl,467334083300065280,467334083300065280,,757684783,2014-05-16T16:01:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,488017468
Twitter for Android,RT @someuser #aligram #latergram #thankyou #stlucia you were #wonderful!! stluciajazzfest http://someurl,everyone,nl,465463004776382464,465463004776382464,"[{'type': 'retweeted', 'id': '465281044598763521'}]",137549156,2014-05-11T12:06:42.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Spotify on iOS,#NowPlaying Angel - Guitar Version/ by Broken Door on #Spotify 👼❤ #BrokenDoor #angel #wonderful #music #love  http://someurl,everyone,nl,465388279194722304,465388279194722304,,599288860,2014-05-11T07:09:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,#aligram #latergram #thankyou #stlucia you were #wonderful!! stluciajazzfest http://someurl,everyone,nl,465281044598763521,465281044598763521,,28122992,2014-05-11T00:03:40.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",#wonderful,,
Twitter for Android Tablets,@someuser is weer subliem als Poirot. #wonderful Lang leve Vlaamse tv,everyone,nl,465075071305142272,465075071305142272,,23124586,2014-05-10T10:25:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,{'place_id': '99cdab25eddd6bce'},400086050
vk.com,# ZZWARD #wonderful #Music http://someurl,everyone,nl,464080190356725761,464080190356725761,,211445175,2014-05-07T16:31:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,What a #wonderful #quote @ een random kraampje op de markt http://someurl,everyone,nl,462241277791449091,462241277791449091,,474035512,2014-05-02T14:44:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': '216ab9b5830d4932', 'coordinates': {'type': 'Point', 'coordinates': [5.5591744, 53.1773796]}}",
TweetDeck,Toch moet een arts uit gezondheidsoverwegingen iets soms dwingend beperken #3fm #wonderful,everyone,nl,460748152585584640,460748152585584640,,64416152,2014-04-28T11:51:34.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,@someuser Maaarrr: door wie werd dat ingezongen? #Wonderful Want volgens mij kon Mary Lou van Stenis niet zingen...  @someuser,everyone,nl,460747348390731776,460747348390731776,,57919985,2014-04-28T11:48:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,174176042
Twitter for iPhone,Kleine kido heeft leren krijsen #wonderful,everyone,nl,460507021163253760,460507021163253760,,277590121,2014-04-27T19:53:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#wonderful,,
Twitter for Android,Vandaag weer genoten van #LBL  #wonderful  #bikesport #loveit ;-))),everyone,nl,460453232687726592,460453232687726592,,557911819,2014-04-27T16:19:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,RT @someuser Nieuwe feelgood promo van Myjour #trots #wonderful #leesmeer http://someurl,everyone,nl,459727461656592384,459727461656592384,"[{'type': 'retweeted', 'id': '459713584642412544'}]",430071953,2014-04-25T16:15:43.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Mac,Nieuwe feelgood promo van Myjour #trots #wonderful #leesmeer http://someurl,everyone,nl,459713584642412544,459713584642412544,,134798194,2014-04-25T15:20:34.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Vers van de pers: bekijk hier de nieuwe feelgood promo van Myjour: http://someurl #trots #wonderful #leesmeer,everyone,nl,459712422056837120,459712422056837120,,244699439,2014-04-25T15:15:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
Instagram,#amsterdam #holland #trip #netherland #followme #instagood #follow #wonderful #view @ Amsterdam http://someurl,everyone,nl,459017322167287808,459017322167287808,,358037662,2014-04-23T17:13:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': '99cdab25eddd6bce', 'coordinates': {'type': 'Point', 'coordinates': [4.89568897, 52.37071378]}}",
TweetAdder v4,@someusers account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,everyone,nl,458850918864130048,458850918864130048,"[{'type': 'retweeted', 'id': '458850292038402048'}]",2271382830,2014-04-23T06:12:38.000Z,"{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
erased1693945,"#porn,#sex,#xxx,#hot,#teen,#pic: #Wonderful Teen http://someurl",everyone,nl,458850292038402048,458850292038402048,,1853957851,2014-04-23T06:10:09.000Z,"{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,isthatjessiej ❤ #jessiej #idol #throwback #memories #ukfashion #hair #beautiful #gorgeous #wonderful... http://someurl,everyone,nl,458678121953492992,458678121953492992,,1479748646,2014-04-22T18:46:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Spotify on iOS,#NowPlaying Angel - Guitar Version/ by Broken Door on #Spotify 👼❤ #Angel #wonderful #song 😊🎶❤ #Best ;) http://someurl,everyone,nl,458626999243005952,458626999243005952,,599288860,2014-04-22T15:22:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,Amsterdam #awesome #amazing #cool #twilight #wow #wonderful #ty #lit #life #live #landscape #canal #river #mirror... http://someurl,everyone,nl,457857435341168643,457857435341168643,,26932777,2014-04-20T12:24:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,HV AN #WONDERFUL #AMAZING #AWESOME #WEEKEND #WISHES #WORLDWIDE #FF #FriskyFriday #BEAUTIFUL #LOVELY... http://someurl,everyone,nl,457235329725235200,457235329725235200,,417691545,2014-04-18T19:12:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,@someuser naan she is wawouuh #Wonderful,everyone,nl,457212435397881856,457216440106749952,"[{'type': 'replied_to', 'id': '457216127433969664'}]",847782474,2014-04-18T17:57:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,275703159
daTime.is,"Voor mensen uit #Paraná, #Argentinië: #Adidas #Wonderful #Weelderige #Stripes #Ville #Allin #ACMs http://someurl",everyone,nl,453072278394519552,453072278394519552,,2214097249,2014-04-07T07:30:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': '18810aa5b43e76c7', 'coordinates': {'type': 'Point', 'coordinates': [-96.79586, 32.78183]}}",
Instagram,😃😄#wonderful #eutrips @ Keukenhof Holland http://someurl,everyone,nl,452002044640243713,452002044640243713,,241117996,2014-04-04T08:37:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'place_id': 'f6024de93353ade3', 'coordinates': {'type': 'Point', 'coordinates': [4.546975, 52.27074667]}}",
Twitter Web Client,Open #wonderful #rendezvous #service http://someurl,everyone,nl,451973290970857472,451973290970857472,,41405526,2014-04-04T06:43:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Open #wonderful #flirtService http://someurl,everyone,nl,451973153498345472,451973153498345472,,579456137,2014-04-04T06:42:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Open #wonderful #friend #find http://someurl,everyone,nl,451949979431862272,451949979431862272,,55891310,2014-04-04T05:10:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Open #wonderful #meeting #people http://someurl,everyone,nl,451947897287090176,451947897287090176,,156672004,2014-04-04T05:02:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
iamflirty4677,RT @someuser Open #wonderful #flirt http://someurl,everyone,nl,451943450381135872,451943450381135872,"[{'type': 'retweeted', 'id': '451943449852653568'}]",2417457601,2014-04-04T04:44:49.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Open #wonderful #flirt http://someurl,everyone,nl,451943449852653568,451943449852653568,,43906359,2014-04-04T04:44:49.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Open #wonderful #friendFind http://someurl,everyone,nl,451942819046096896,451942819046096896,,1074853404,2014-04-04T04:42:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Open #wonderful #datingSite http://someurl,everyone,nl,451933737262268416,451933737262268416,,87708031,2014-04-04T04:06:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Open #wonderful #dating http://someurl,everyone,nl,451883819050991618,451883819050991618,,25388368,2014-04-04T00:47:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Open #wonderful #datingService http://someurl,everyone,nl,451865685267075072,451865685267075072,,296740048,2014-04-03T23:35:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Open #wonderful #rendezvous #Site http://someurl,everyone,nl,451861619312979968,451861619312979968,,130013213,2014-04-03T23:19:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Open #wonderful #flirtSite http://someurl,everyone,nl,451859493127995394,451859493127995394,,33433401,2014-04-03T23:11:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,"@someuser @someuser In avengers2, we also minions? hihiihi #Wonderful #minions http://someurl",everyone,nl,451723474772307968,451723474772307968,,537506344,2014-04-03T14:10:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,26873235
Tweetbot for iOS,Die Katrijn toch. #wonderful RT @someuser Zien. http://someurl http://someurl,everyone,nl,451223299755085824,451223299755085824,,34402667,2014-04-02T05:03:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Open #wonderful #meetingPeople http://someurl,everyone,nl,451082847487815681,451082847487815681,,205588824,2014-04-01T19:45:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Open #wonderful #flirt #Service http://someurl,everyone,nl,451034449971773440,451034449971773440,,269970162,2014-04-01T16:32:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,"THUIS! in 7 minuten van deur tot deur, van WUR naar villa Stemwerk, zon in de rug #ilovemyjob #spring #wonderful 1 april",everyone,nl,451022087734714368,451022087734714368,,319038150,2014-04-01T15:43:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,Nieve en marzo #sanjuanito #flowers #wonderful #world http://someurl,everyone,nl,450688786759184384,450688786759184384,,180042605,2014-03-31T17:39:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
