reply_settings,lang,conversation_id,author_id,public_metrics,id,text,source,created_at,search_query,referenced_tweets,in_reply_to_user_id,geo
everyone,en,806346720472891396,320561981,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806347336536489986,@someuser @someuser @someuser Rooting for #ryan kelly should be by your side right now #pissed,Twitter Web App,2016-12-07T03:59:20.000Z,#pissed,"[{'type': 'replied_to', 'id': '806346720472891396'}]",2255580679,
everyone,en,806346852182491136,314753922,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806346852182491136,Nevaro are you FUCKING KIDDING ME!!!!! #inklive #PISSED,Twitter for Android,2016-12-07T03:57:25.000Z,#pissed,,,
everyone,en,806346422496870400,3286955676,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",806346422496870400,I thought today was a good day until my lil brothers dog decided to pee on me while I was petting him. #pissed,Twitter for Android,2016-12-07T03:55:42.000Z,#pissed,,,
everyone,en,806340424545816580,556409925,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806343223585161216,"@someuser Just give mom her bra back, shes #pissed",Twitter for iPhone,2016-12-07T03:43:00.000Z,#pissed,"[{'type': 'replied_to', 'id': '806342388406882304'}]",50780701,
everyone,en,806328584805773312,64567527,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806342609178394624,@someuser @someuser ok.. what makes me #PISSED is when youre watching the #NEWS and they say go #ONLINE to find out more WHAT? REALLY?,Twitter for Android,2016-12-07T03:40:33.000Z,#pissed,"[{'type': 'replied_to', 'id': '806332644132786177'}]",103364839,
everyone,en,806340293536583680,1163663406,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806340293536583680,"My mom made tacos and I cant even taste them, thats how sick I am... 😒🙄🙄🙄🙄 #PISSED",Twitter for iPhone,2016-12-07T03:31:21.000Z,#pissed,,,
everyone,en,806340094961520640,2868375892,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806340094961520640,So k Michelle didnt get nominated for #Moreissuesthanvogue.......... #Pissed,Twitter for Android,2016-12-07T03:30:34.000Z,#pissed,,,
everyone,en,806324715090538497,85461490,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806332371582730240,@someuser @someuser I have a work thing Friday night!If I knew about this before tonight I could have gotten out of it! #pissed,Twitter for iPhone,2016-12-07T02:59:52.000Z,#pissed,"[{'type': 'replied_to', 'id': '806325088090030080'}]",40692971,{'place_id': '018929347840059e'}
everyone,en,806329624443678720,1615576308,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806329624443678720,Do not go to my friends to get information. This is no ones business. #Pissed,Twitter for iPhone,2016-12-07T02:48:58.000Z,#pissed,,,
everyone,en,806329456344399872,245191494,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806329456344399872,I am an athlete at the end of the day. Why should it matter what league Im in #pissed #discrimination  #football #womenstandup #kickasso http://someurl,Twitter for Android,2016-12-07T02:48:17.000Z,#pissed,,,
everyone,en,806328412038168576,105599119,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",806328412038168576,This bitch had the nerve to stiff me and fucking steal my good pen. I really hope karma gets you good. #pissed,Twitter for iPhone,2016-12-07T02:44:08.000Z,#pissed,,,
everyone,en,806327770263457792,106167623,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806328298473144321,@someuser getting cut off by Trump. 😭😵 missed half of the show😓 #Pissed http://someurl,Twitter for iPhone,2016-12-07T02:43:41.000Z,#pissed,"[{'type': 'replied_to', 'id': '806327770263457792'}]",106167623,
everyone,en,806327236358012928,336412089,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",806327236358012928,Was just told that next years family vacation doesnt involve me because they are all going to Vegas & Im not 21... #pissed,Twitter for iPhone,2016-12-07T02:39:28.000Z,#pissed,,,
everyone,en,806326903724449796,608726202,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806326903724449796,What I learned today. Liars will always be liars. Self serving twats who think they can get away with anything. #neverstupid #pissed,Twitter for iPhone,2016-12-07T02:38:09.000Z,#pissed,,,
everyone,en,806325513434365952,38223443,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806325513434365952,"Im going to miss Hairspray Live tomorrow, too? 2017 you better make up for this bullshit!! #pissed http://someurl",Twitter for Android,2016-12-07T02:32:37.000Z,#pissed,,,
everyone,en,806325181719449600,756542741216161792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",806325181719449600,"This night has been terrible, even if Ive been with people. First that particular thing that started it all and then learning THAT. #pissed",Twitter for Android,2016-12-07T02:31:18.000Z,#pissed,,,
everyone,en,806318646930931712,3145500530,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806318646930931712,OMG theres no way Ali shouldve went home... #pissed,Twitter for iPhone,2016-12-07T02:05:20.000Z,#pissed,,,
everyone,es,806311881174458369,23873638,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",806314931020767232,.@someuser ok WTF #pissed #BringBackBrendan @someuser,Twitter for iPhone,2016-12-07T01:50:34.000Z,#pissed,"[{'type': 'replied_to', 'id': '806311881174458369'}]",216444984,
everyone,en,806313573454610434,4345757597,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806313573454610434,Pretty sure @someuser is rigged. @someuser  should have been performing for a save at least!! This is sad. #pissed,Twitter for iPhone,2016-12-07T01:45:11.000Z,#pissed,,,
everyone,en,806313380885700610,4734774509,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806313380885700610,Watching the end of Mystery Road while #pissed  for the second time now. Might need to watch the rest of it one day,Twitter for Android,2016-12-07T01:44:25.000Z,#pissed,,,
everyone,en,806312876155740161,2977372427,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",806312876155740161,I think Ill have an easier time learning Japanese than I will trying to get @someuser to actually display Subs correctly (or at all). #pissed,Twitter for iPhone,2016-12-07T01:42:24.000Z,#pissed,,,
everyone,en,806306912199446528,314352158,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",806306912199446528,🌊🌊🌊🌊| | New Wavy shit ft. MillzPeso | Out now on SoundCloud | Trill nigga jiggy #np | http://someurl| #TheCruzShow #pissed #BOLD #DjCOOP http://someurl,Twitter for iPhone,2016-12-07T01:18:42.000Z,#pissed,,,
everyone,en,806304052279656449,2975844471,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806304052279656449,Why the hell wasnt @someuser  nominated for any grannys next yr!! Oh thats right because they would win em all I forgot! #Pissed,Twitter for Android,2016-12-07T01:07:21.000Z,#pissed,,,
everyone,en,806302228453658628,450998180,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806302228453658628,"Have you ever been so upset/mad that you couldnt eat? Me either, until tonight. I didnt eat tacos... #pissed",Twitter for iPhone,2016-12-07T01:00:06.000Z,#pissed,,,
everyone,en,806298136390103040,212008234,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806298136390103040,I regret getting bangs so badly. #pissed 😡😓,Twitter for iPhone,2016-12-07T00:43:50.000Z,#pissed,,,
everyone,en,806292532393050112,2722064240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",806292532393050112,literally yall hoes CRYING BOUT WANTING A LOYAL NIGGA BUT WHEN YOU GET ONE YOU CHEAT . FOH !!!!!! #pissed,Twitter for Android,2016-12-07T00:21:34.000Z,#pissed,,,
everyone,en,806291837480738816,498018230,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",806292119392579585,@someuser because it is me #pissed,Twitter for iPhone,2016-12-07T00:19:56.000Z,#pissed,"[{'type': 'replied_to', 'id': '806291837480738816'}]",414481922,{'place_id': '00768d97356634c9'}
everyone,en,806290993708408834,225693070,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806290993708408834,When youre #pissed and you wanna take a drive but its #raining so you find another way to calm down,Twitter for iPhone,2016-12-07T00:15:27.000Z,#pissed,,,
everyone,en,806258222181023744,633384884,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",806288922057773057,@someuser first we have ppl who dont speak English now u have ghetto ass employees literally hung up on me at least 4x  👊😒 #PISSED,Twitter for Android,2016-12-07T00:07:13.000Z,#pissed,"[{'type': 'replied_to', 'id': '806258222181023744'}]",1623244873,
everyone,en,805157968358424576,2528996239,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",806283191120056320,this was just queer baiting im #pissed,Twitter Web Client,2016-12-06T23:44:27.000Z,#pissed,"[{'type': 'replied_to', 'id': '805157968358424576'}]",2528996239,
everyone,en,806276993192849408,28187732,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806276993192849408,My nigga they got me fucked up in real life... Wtf #pissed #superfuckedup #wtfmynigga,Twitter for Android,2016-12-06T23:19:49.000Z,#pissed,,,
everyone,en,806273851185250304,826146564,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",806273851185250304,@someuser ummmm fam it says 5 DELUXE CINNAMON ROLLS why do i have 4??!?!?! this is the ultimate scam smh #pissed http://someurl,Twitter for iPhone,2016-12-06T23:07:20.000Z,#pissed,,97354038,
everyone,en,806270201759035392,788142849258815488,"{'retweet_count': 7, 'reply_count': 7, 'like_count': 159, 'quote_count': 1}",806270201759035392,"So #pissed. When peeps told me I should #model, this isnt what I had in mind. 😝 http://someurl",Twitter for Android,2016-12-06T22:52:50.000Z,#pissed,,,
everyone,en,806268042464239616,598071593,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806268042464239616,Currently crying bc my Directv box didnt record the #VSFS2016 correctly 😭😭😭 #Pissed,Twitter for iPhone,2016-12-06T22:44:15.000Z,#pissed,,,
everyone,en,806266296467881985,391864801,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806266296467881985,"If you going to buy something, just go to the store. Clearly @someuser @someuser @someuser dont know how to deliver or deliver on time at time. #pissed",Twitter for iPad,2016-12-06T22:37:19.000Z,#pissed,,,
everyone,en,806263190187282433,339978813,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806263190187282433,Im about to freak the fuck out if I dont fall asleep within the next two mins.. #Pissed,Twitter for iPhone,2016-12-06T22:24:58.000Z,#pissed,,,{'place_id': '4c9ae2d113edcdd8'}
everyone,en,806259892940079106,339010632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806259892940079106,#pissed porn laos girl sex video http://someurl,Twitter Web Client,2016-12-06T22:11:52.000Z,#pissed,,,
everyone,en,806253891671248896,107282305,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806253891671248896,night vision porno #pissed porn http://someurl,Twitter Web Client,2016-12-06T21:48:01.000Z,#pissed,,,
everyone,en,806247850153771008,2459818677,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",806247850153771008,Blocking Ariel for an hour 😴| | #Pissed Off,Twitter for iPhone,2016-12-06T21:24:01.000Z,#pissed,,,
everyone,en,806240753043308544,2468633587,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806240753043308544,This is so frustrating people #unfollow me when I hit 2k in followers! #pissed #frustrated,TweetDeck,2016-12-06T20:55:49.000Z,#pissed,,,
everyone,en,806237212086009856,540243365,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806237212086009856,They really would be #pissed 🤔 http://someurl,Twitter for iPhone,2016-12-06T20:41:45.000Z,#pissed,,,
everyone,en,806237000307277824,738064271695851521,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806237000307277824,"@someuser host $2,6mil scam. http://someurl @someuser @someuser @someuser @someuser 1000s #pissed of backers #crowdfunding failure",Twitter for iPhone,2016-12-06T20:40:54.000Z,#pissed,,34732474,
everyone,en,806230965811089408,492440700,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806230965811089408,More people getring less views on their videos since the new youtube? #pissed #youtube #views,Twitter for iPhone,2016-12-06T20:16:55.000Z,#pissed,,,
everyone,en,806218187683561472,399195018,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",806218187683561472,@someuser I just twtd @someuser to backlash for not accepting my # for the contest - only to find out it doesnt apply to Canada. WHY? #pissed,Twitter for iPhone,2016-12-06T19:26:09.000Z,#pissed,,251294686,
everyone,en,806162349757435904,102769156,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806217882527006720,@someuser @someuser I know #rudeaf #pissed 👿👿👿,Twitter for iPhone,2016-12-06T19:24:56.000Z,#pissed,"[{'type': 'replied_to', 'id': '806176699666808832'}]",258999858,
everyone,en,806213035031400448,252666550,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",806213035031400448,its Tuesday...| | no i am not playing....that one game that came out.....| | #whydidibuyanxbox #pissed| | http://someurl #twitch,Twitter Web Client,2016-12-06T19:05:40.000Z,#pissed,,,
everyone,en,806210346927144960,620032722,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806210346927144960,Discriminating against bisexuals is one thing man but transgenders too taking things a bit too far for my liking #pissed,Twitter for Android,2016-12-06T18:55:00.000Z,#pissed,,,
everyone,en,806208213309718528,541267438,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806208213309718528,"@someuser REALLY #PISSED ME OFF...WITH THIS WHITE JESUS AND WHITE SANTA....THOUGHT THESE CHARACTERS WERE MADE IN MY VISION,Not yours.",Twitter for iPhone,2016-12-06T18:46:31.000Z,#pissed,,65493023,
everyone,en,806207843376320512,848509322,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806207843376320512,#pissed to the max about my fucking truck,Twitter for iPhone,2016-12-06T18:45:03.000Z,#pissed,,,{'place_id': '7d893ca2441b0c21'}
everyone,en,806204376754819074,776195520834441217,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",806204376754819074,"Sure, ill be there for you with everything and sit and cry by myself when you cant do the same for me #pissed #gofuckyourself",Twitter for iPhone,2016-12-06T18:31:16.000Z,#pissed,,,
everyone,en,806201255940988928,607419443,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806201255940988928,@someuser sent you photo Id earlyer and now I have been blocked from posting on pages whats going on #pissed,Twitter for iPhone,2016-12-06T18:18:52.000Z,#pissed,,2425151,
everyone,en,806200415004069889,181284296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",806200415004069889,She cheated. No doubt. #pissed,Twitter for iPhone,2016-12-06T18:15:32.000Z,#pissed,,,
everyone,en,806200329721315328,342459360,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",806200329721315328,"Hey I phone, Hey snap chat, can someone explain to me why when I watch one snapchat story my battery goes from 45% to 16%...... #pissed",Twitter for iPhone,2016-12-06T18:15:11.000Z,#pissed,,,{'place_id': '8a79915b095901ec'}
