source,conversation_id,author_id,text,referenced_tweets,in_reply_to_user_id,reply_settings,created_at,id,public_metrics,geo,lang,search_query
Twitter for iPhone,694632295802781699,387633119,Komt er eindelijk iemand naar Ned. Die traditioneel tatoeëert.. Is het mijn stijl niet #sad #bungaterung,,,everyone,2016-02-02T21:23:39.000Z,694632295802781699,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,694571338367918085,87798225,Aan t werken. Kan de opname #valkuil niet zien... #yelotv wilt ni werken. #sad. was #bloednerveus,,,everyone,2016-02-02T17:21:26.000Z,694571338367918085,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
TweetDeck,693906632166633472,192829567,#SAD „Zombi burger“ inspirisan Trampom| http://someurl http://someurl,,,everyone,2016-01-31T21:20:07.000Z,693906632166633472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter Web Client,693829861329080320,358550572,RIP Alan Rickman #latepost #sad #popart #portrait #digitalart | order? contact me on danu.wijanarko2@someuser http://someurl,,,everyone,2016-01-31T16:15:04.000Z,693829861329080320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,693367078611476480,26778441,Weinig diversiteit te zien in de bende kandidaten van #demol. Een gemiste kans in deze maatschappelijke context #sad #fb,,,everyone,2016-01-30T09:36:08.000Z,693367078611476480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,692801000793608192,246919836,er is ook echt niks leuks op tv atm #sad,,,everyone,2016-01-28T20:06:44.000Z,692801000793608192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,692789499701678082,1474311649,RT @someuser Wout van Bommel: Weinig licht kan schadelijk zijn. #winterblues #winterdepressie #winterdip #lichttherapie #SAD #GGZ http://someurl,"[{'type': 'retweeted', 'id': '679979683765743616'}]",,everyone,2016-01-28T19:21:02.000Z,692789499701678082,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,692127269645651968,808952971,And me nawh geh nun #Sad 😵😒😌 http://someurl,,,everyone,2016-01-26T23:29:34.000Z,692127269645651968,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",{'place_id': 'bb94af3e1fdbeb7f'},nl,#sad
Twitter for iPhone,691910480571547649,405775258,Cliënt (een schizofrene patiënt) belt. Zit voor een beroving met stofzuigerslang nu 9 jaar in TBS.| Vroeg €20 van slo en gaf €10 terug.| #sad,,,everyone,2016-01-26T09:08:08.000Z,691910480571547649,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,691537164883095552,4397460592,Maandag ug niemand houd van maandag😡😑 #sad,,,everyone,2016-01-25T08:24:42.000Z,691537164883095552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter Web Client,691339685424136193,282003471,"Petitie vrijlating Thardhod Gyaltsen,monik in #Tibet. 18 jr in bak #China (#sad) om bezit fotos/opnamen Dalai Lama.| http://someurl",,,everyone,2016-01-24T19:20:00.000Z,691339685424136193,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,691284974645936128,1975124552,"@someuser hier besteed ik dus af een toe een halfuur aan, aan het kijken van dit soort filmpjes #sad http://someurl","[{'type': 'replied_to', 'id': '691285238027284481'}]",2514610015,everyone,2016-01-24T15:47:07.000Z,691286112019615744,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,691251161979056128,1428403291,"Jaja ik kan het al raden, volgende maand is zijn haar af! #sad #vlaamse #diamondrace",,,everyone,2016-01-24T13:28:14.000Z,691251161979056128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,691245593398788096,4840126107,"Het houd niet op, niet van zelf .. #sad http://someurl",,,everyone,2016-01-24T13:06:06.000Z,691245593398788096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web App,691222560382525440,134854668,Live @ GeenGedonder by René Bradwolff #live #music #sad #man http://someurl,,,everyone,2016-01-24T11:34:35.000Z,691222560382525440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter Web Client,690988986878312448,1241826404,in mijnen tijd é was er ook op zaterdag een aflevering van familie #sad @someuser,,,everyone,2016-01-23T20:06:27.000Z,690988986878312448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter Web Client,690983245912088576,131465949,@someuser hahahahah du bist nicht da in tiny. #sad,"[{'type': 'replied_to', 'id': '690983349628833792'}]",2620817260,everyone,2016-01-23T19:44:40.000Z,690983506881683457,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for Android,690513670279958528,17491508,RT @someuser Gister in @someuser schaken is goed voor kind & hersenen!| Huh? strijdig met islam?| #sad| http://someurl http://someurl,"[{'type': 'retweeted', 'id': '690421304663633920'}]",,everyone,2016-01-22T12:37:42.000Z,690513670279958528,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,690468887872290816,88252465,"Youre so popular, zegt Swarm. Omdat twee mensen het leuk vinden dat ik in het ziekenhuis beland. #sad",,,everyone,2016-01-22T09:39:45.000Z,690468887872290816,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",,nl,#sad
Twitter for iPad,690421304663633920,405775258,Gister in @someuser schaken is goed voor kind & hersenen!| Huh? strijdig met islam?| #sad| http://someurl http://someurl,,,everyone,2016-01-22T06:30:41.000Z,690421304663633920,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter Web Client,690235147187306496,215942663,RT @someuser Hehe mn eerste #Blog v 2016 is een feit #Happy or #SAD Over #Winterblues en wat #hardlopen  http://someurl http://someurl,"[{'type': 'retweeted', 'id': '690202952133431297'}]",,everyone,2016-01-21T18:10:57.000Z,690235147187306496,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,690202952133431297,2308936513,Hehe mn eerste #Blog v 2016 is een feit #Happy or #SAD Over #Winterblues en wat #hardlopen  http://someurl http://someurl,,,everyone,2016-01-21T16:03:01.000Z,690202952133431297,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,690107607873372160,51734842,Ik wil ook #skien #Austria @someuser #nextyear #preggoproblems #sad #countdown #2017 http://someurl,,,everyone,2016-01-21T09:44:09.000Z,690107607873372160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': 'd7da22f298d8684a'},nl,#sad
Twitter for Android,690090144276299776,25660404,Ik heb geen enkele @someuser concertcheques meer. #sad,,,everyone,2016-01-21T08:34:46.000Z,690090144276299776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
IFTTT,689985495292624896,3058517419,RT whoisjonao Finish #watercolours #watercolour #aquarelle #sad #art #artoftheday #beautifull #blueeyes... http://someurl,,,everyone,2016-01-21T01:38:56.000Z,689985495292624896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,689930359350362112,49283510,Nieuwe Star Wars-film delayed... #sad #StarWars,,,everyone,2016-01-20T21:59:50.000Z,689930359350362112,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,nl,#sad
Twitter for Windows Phone,689849006005096448,390872384,Ik was vergeten dat ik vanochtend met de auto naar school was gekomen dus terug met de fiets #sad,,,everyone,2016-01-20T16:36:34.000Z,689849006005096448,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,689553309724708866,211083041,RT @someuser @someuser Spijtig dat je een tijdje uit #thuisopeen gaat! #sad ❤❤,"[{'type': 'retweeted', 'id': '689544360220848130'}]",,everyone,2016-01-19T21:01:34.000Z,689553309724708866,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,689544360220848130,2871451411,@someuser Spijtig dat je een tijdje uit #thuisopeen gaat! #sad ❤❤,,211083041,everyone,2016-01-19T20:26:01.000Z,689544360220848130,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,689376878537216001,126643604,Een hele #generatie #pophelden valt om #bowie #frey #griffin #sad #rip,,,everyone,2016-01-19T09:20:30.000Z,689376878537216001,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
IFTTT,689274463234449410,3027218287,Come Back.. #N. --| #cute #mlp #mylittlepony #oc #magic #ocmlp #pony #me #cry #sad #love by mauwde_ http://someurl,,,everyone,2016-01-19T02:33:32.000Z,689274463234449410,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Instagram,689222462593105920,576193297,Mis je verschrikkelijk zusje... en dan moet het afscheid nog komen donderdag.... #sad http://someurl,,,everyone,2016-01-18T23:06:54.000Z,689222462593105920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter SMS,689069699787657216,1951400150,#Sad poetry| | #No fzool sms| |  Follow @someuser| Send 40404,,,everyone,2016-01-18T12:59:53.000Z,689069699787657216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,689060139442245632,51072419,Kunnen we hier alstjeblieft een oplossing voor vinden?! #sad #staffords #asiel http://someurl,,,everyone,2016-01-18T12:21:54.000Z,689060139442245632,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Instagram,688668564572762112,78320357,leider 😢| | ❌❌❌❌| | #true #realtalk #love #truelove #life #sadquotes #sad #heartless #depressing... http://someurl,,,everyone,2016-01-17T10:25:55.000Z,688668564572762112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,688657829507559424,2431097751,"@someuser bij ons ongeveer 1 mm, maar ik ben al blij #sad dit 😂","[{'type': 'replied_to', 'id': '688659646475796480'}]",1339506128,everyone,2016-01-17T09:51:14.000Z,688659836897234945,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,688565097611063296,1069187905,@someuser ik same here #sad #but #strong,"[{'type': 'replied_to', 'id': '688575633505517568'}]",608665416,everyone,2016-01-17T04:21:45.000Z,688576919034445824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,688471258091106308,101754888,Zes dagen tot ik mijn lief terugzie. En ik mis hem nu al. Boehoehoe! #sad🐼 #meligetweet #sorrynotsorry,,,everyone,2016-01-16T21:21:53.000Z,688471258091106308,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",,nl,#sad
IFTTT,688379404716785665,4613640496,RT Sooph93 We moeten naar huis....😭😭😭😭 #Wagrain #InLoveWithAustria #End #Sad http://someurl,,,everyone,2016-01-16T15:16:54.000Z,688379404716785665,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web App,688128747036225537,3066075323,"@someuser @someuser @someuser Helemaal hip, de minderheden die discrimineren en overal kleur/afkomst bij betrekken. #sad","[{'type': 'replied_to', 'id': '688128747036225537'}]",29012235,everyone,2016-01-16T09:58:13.000Z,688299204595322880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,687676196633579520,4535392887,@someuser ik kan da ni delen #sad,"[{'type': 'replied_to', 'id': '687676196633579520'}]",2261720024,everyone,2016-01-15T22:29:07.000Z,688125789343068160,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,688102821099524096,624133386,is dit de tijd van het jaar waar iedereen problemen heeft? :/ #friends #sad,,,everyone,2016-01-15T20:57:51.000Z,688102821099524096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
IFTTT,688033076035883008,4775704683,jbrent5035: RT kalle_karvonen: #draw #drawing #art #artist #Face #sad #cry #crying #fineart #sketch #piirros #taid... http://someurl,,,everyone,2016-01-15T16:20:43.000Z,688033076035883008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,687947407376650240,4198380028,Pff algemene afgelasting .. Geen voetbal voor mij dit weekend #sad #watmoetikdoenmetmijnenergie,,,everyone,2016-01-15T10:40:18.000Z,687947407376650240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,687756190022021120,382004547,Alan Rickman died. ..#sad,,,everyone,2016-01-14T22:00:28.000Z,687756190022021120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
TweetDeck,686621320180854784,46414663,"@someuser Ik ben teruggebeld. Ik ben van harte gefeliciteerd met niks nada niente... snif, snik en snotterdesnotter :( #sad","[{'type': 'replied_to', 'id': '687232203684712448'}]",19399743,everyone,2016-01-14T21:13:44.000Z,687744428203749376,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,687628974508392449,385511724,@someuser pfffff wat is dat de laatste weken 😏 #sad,"[{'type': 'replied_to', 'id': '687628974508392449'}]",207933247,everyone,2016-01-14T14:21:40.000Z,687640730366554113,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,687632752695459841,549166951,Gehuild om #mebabytje god wat mis ik je lieve #Lizzy !!| Zo leeg koud en stil zonder jou .. Een deel van mij is met jou meegegaan #sad #love,,,everyone,2016-01-14T13:49:58.000Z,687632752695459841,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",{'place_id': '99cdab25eddd6bce'},nl,#sad
Twitter for Android,687627078448058370,74174142,Bowie en Alan Rickman allebei overleden op 69-jarige leeftijd aan de gevolgen van kanker 😞 #sad,,,everyone,2016-01-14T13:27:25.000Z,687627078448058370,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for Android,687616611788976128,420518295,"RT @someuser Alan Rickman aka. Snape uit Harry Potter, is overleden... http://someurl #sad","[{'type': 'retweeted', 'id': '687615213781291008'}]",,everyone,2016-01-14T12:45:50.000Z,687616611788976128,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,687615213781291008,40662971,"Alan Rickman aka. Snape uit Harry Potter, is overleden... http://someurl #sad",,,everyone,2016-01-14T12:40:16.000Z,687615213781291008,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,687562481468882944,39236145,Je zit letterlijk tegenover iemand doet bloed arrogant voor geen reden was erbij en dan als een bitch doen achteraf wauw. #floortjetoch #sad,,,everyone,2016-01-14T09:10:44.000Z,687562481468882944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,687365480336781318,549166951,Geen steun van vrienden ach heb geen vrienden in real life| Het is niet anders mag ook niet zo zijn| Mis #MeBabytje #zwaarmoedig #leeg #sad,,,everyone,2016-01-13T20:07:55.000Z,687365480336781318,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '99cdab25eddd6bce'},nl,#sad
Twitter for Android,687282014333046784,277077567,Ik kan mezelf zelfs niet herinneren wnr ik voor het laatst gelachen heb #sad #smile,,,everyone,2016-01-13T14:36:15.000Z,687282014333046784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,687276437229977602,1886674916,Vandaag 6 jaar geleden werd i geopereerd a #borstkanker (onderts genezen)&stierf vader.Dit gebeurde dag voor m verjaardag #remembering #sad,,,everyone,2016-01-13T14:14:06.000Z,687276437229977602,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,nl,#sad
IFTTT,687043904332521472,760096219,Eerdaags is hij het haasje #ziekenhuis #operation #hospital #sad http://someurl,,,everyone,2016-01-12T22:50:06.000Z,687043904332521472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,686972074968117249,620018549,@someuser nee hahdhd ik zit op mavo #sad,"[{'type': 'replied_to', 'id': '686973508635766787'}]",741548972,everyone,2016-01-12T18:10:50.000Z,686973627527507968,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,686949577845530624,827590418,Lees ik vandaag pas dat #TheSimpsons  niet meer uitkomen op dvd. Wat een ramp!! Een collectie die dus nooit compleet zal zijn. #sad,,,everyone,2016-01-12T16:35:16.000Z,686949577845530624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,686905487967666176,49162428,De Stad van mijn leven #underattack het houd niet op in de wereld:-( Waar is het nog veilig? #sad #istanbul #waarmoetditheen #terrorisme,,,everyone,2016-01-12T13:40:05.000Z,686905487967666176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,686877722472255488,2407879965,RT @someuser: Dankzij @someuser heb ik nog een klein beetje vertrouwen in NL politiek. Vvd en PvdA zit er voor eigen eer en glo...,"[{'type': 'retweeted', 'id': '686877459816513536'}]",,everyone,2016-01-12T11:49:45.000Z,686877722472255488,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
