source,public_metrics,author_id,text,id,conversation_id,lang,in_reply_to_user_id,reply_settings,created_at,search_query,referenced_tweets,geo
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",614549867,Edi kayo na!! Mas bagay nmn sila diba? Agree pa nga ung mga tao dyan sa tabi tabi eh #heartbroken #edikayona #plaginmneh? 😭,389863176289787904,389863176289787904,tl,,everyone,2013-10-14T21:19:59.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",29648430,"@someuser 24 hours na raw ako nagpa-play. I wanted to finish it na, kaso di talaga eh. :((( #Heartbroken",389795313835200512,389794832060653568,tl,1336838504,everyone,2013-10-14T16:50:19.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '389795095345500161'}]",
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",586399741,@someuser @someuser tama na maddie tumigil ka na kasi wala na talagang chance eh #heartbroken,389748548977168384,389746517474422784,tl,228362043,everyone,2013-10-14T13:44:29.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '389747635315159040'}]",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",30821757,@someuser true ako din okay na one moment then kaboom di na ulit :)) #heartbroken hirap talaga pag super fangirl!,389545285728235520,389541697580855297,tl,381479519,everyone,2013-10-14T00:16:48.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '389545086108717056'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1958726426,walang matatag na relasyon sa malanding may determinasyon.| #heartbroken :((,389400230556209156,389400230556209156,tl,,everyone,2013-10-13T14:40:24.000Z,#heartbroken,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",145560703,"Kagabi, bago aq matulog, bad news nabasa ko. Ngayong pag-uwi ko, bad news na naman. :( #HeartBroken",389359672597413888,389359672597413888,tl,,everyone,2013-10-13T11:59:14.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",23410091,Erwan has a girlfriend. 💔💔💔 @someuser @someuser okay lang girlfriend palang nmn. Di pa nya asawa. Haha. #heartbroken,389341368427884544,389341368427884544,tl,,everyone,2013-10-13T10:46:30.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1715634979,#heartbroken d na kami nagpapansinan dahil di ko na sya iniintindi....ano pa kasi ang napasok sa utak ko kung bakit nagalit pa aqu sa knya.,389262357102223361,389262357102223361,tl,,everyone,2013-10-13T05:32:32.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",918719496,"til now, nginginig padn ako!!!! #intensefeeling #heartbroken #ILOVEYOUTIGERS",388986165363085312,388986165363085312,tl,,everyone,2013-10-12T11:15:03.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39750115,@someuser O.A ba na iniyakan ko yung pagkatalo.... <///3 #HEARTBROKEN #GOUSTEFOREVER,388974176893038592,388974176893038592,tl,,everyone,2013-10-12T10:27:25.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",155430851,Waaaah! Ilipat na yang pinapanood niyo! Dagdag ratings lang sa abs. Hahaha! #heartbroken,388969362243063809,388969362243063809,tl,,everyone,2013-10-12T10:08:17.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",364129055,Day 3 still moving on Day 3 nadin ng bagyo na to. Ihinto ko nga pagmove on ko baka sakaling huminto nadin ang bagyo. #heartbroken,388817808894590976,388817808894590976,tl,,everyone,2013-10-12T00:06:04.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1134743041,wawa zainal da kawin!! #heartbroken..haha,388725916018290688,388725916018290688,tl,,everyone,2013-10-11T18:00:55.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",338981169,#sana may gamot sa #HEARTbroken NUh ... para kung masaktaN iNumin nlang,388677065806843904,388677065806843904,tl,,everyone,2013-10-11T14:46:48.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",302382750,yung feeling na okay lang sayo mawala lahat ng app mo sa phone wag lang yung ibooks mo. grr #heartbroken #booklover,388668770639560706,388668770639560706,tl,,everyone,2013-10-11T14:13:50.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1892794406,Ayoko na talaga. :( </3 #heartbroken,388667454999633920,388667454999633920,tl,,everyone,2013-10-11T14:08:37.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",41665003,WALA NA LANG LAGING NATUTULOY SA MGA GALA KO. #heartbroken,388637752989712384,388637752989712384,tl,,everyone,2013-10-11T12:10:35.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",467977243,#heartbroken dahil di nagdedeliver ang Flaming Wings Katipunan. hassle naman maglakad sa ulan na to.,388632348620632064,388632348620632064,tl,,everyone,2013-10-11T11:49:07.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1005852068,YUNG KINKWENTO NI CHRIS TIU UN KASAL NIYA!!! :(((( #heartbroken,388630084350795776,388630084350795776,tl,,everyone,2013-10-11T11:40:07.000Z,#heartbroken,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1197330751,NKA2MISS UNG DATI DTING CLOSENESS NTIN KUNG SAAN SA TWIITER TAU NGKKILALA UNG TEXT NA WLNG HUMPAY aruru ngyari ngaun KAIBIGAN? #heartbroken,388619104934187008,388619104934187008,tl,,everyone,2013-10-11T10:56:29.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1245472106,Pag #HeartBroken ang Emo naliligo sa ulan.......♥| | Pag #HeartBroken ang adik nag du-drugs.....♥,388483080035377152,388483080035377152,tl,,everyone,2013-10-11T01:55:58.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",43895185,@someuser Aray crush ko si Zachary Levi </3 Cute niya kaya sa Chuck! :)) #heartbroken,388241095332622336,388237495382470657,tl,315726768,everyone,2013-10-10T09:54:24.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '388237495382470657'}]",
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",315692462,Awww! #heartbroken ako lastnight. :(,388141156300627968,388141156300627968,tl,,everyone,2013-10-10T03:17:17.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",597560277,Hindi nag-reply si crush.. :( #Heartbroken,387917859478716416,387917859478716416,tl,,everyone,2013-10-09T12:29:59.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",61974388,Ang puso ko po! Diba may NBACares program? Huhu puso ko po hahaha penge ticket. #heartbroken #NBAPhGames,387893841279590401,387893841279590401,tl,,everyone,2013-10-09T10:54:33.000Z,#heartbroken,,"{'coordinates': {'type': 'Point', 'coordinates': [120.98863849, 14.60668708]}}"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",602530351,"pumila-pila nang mahaba, tapos nung ikaw na... sabay hindi pwede yung ipapa-include mong subject #heartbroken #wasaknapuso",387831233977147392,387831233977147392,tl,,everyone,2013-10-09T06:45:46.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",768356282,"Kahit may iba kang nais,| Narito lng ako,| Patuloy kang mamahalin.| #promise #iloveyou #heartbroken #lonelynight #complicated 😔💔",387655607102087168,387655607102087168,tl,,everyone,2013-10-08T19:07:53.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",226128102,Hw can #Heartbroken and #Ranting be trending in lagos?  Naija guys na wah ooo.....,387630802705846272,387630802705846272,tl,,everyone,2013-10-08T17:29:19.000Z,#heartbroken,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",58491377,My Kairi is sick :( | #poorpuppy #heartbroken http://someurl,387594061798199296,387594061798199296,tl,,everyone,2013-10-08T15:03:20.000Z,#heartbroken,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",894386928,Gusto kong idaan problema ko sa DOTA!! >__< <///3| #HeartBroken </3,387583663988150272,387583663988150272,tl,,everyone,2013-10-08T14:22:01.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",597560277,#SingleBecause Di ako crush ni crush! >_< :( Hilak na ta! #HeartBroken....,387578828463157248,387578828463157248,tl,,everyone,2013-10-08T14:02:48.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",630075849,@someuser Hai !! Buhay ng mga #HeartBroken naman ohhh xD.. Mabuti mag-move on na lng q kaysa mu.asa q sa wla dba ?? Pro dli q gus2 na (c),387542713077227520,387541295989661696,tl,1364233747,everyone,2013-10-08T11:39:17.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '387542148582625281'}]",
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",203871502,@someuser tinag mko as #heartbroken BALIW!!,387512954624561153,387511171416215552,tl,125026631,everyone,2013-10-08T09:41:02.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '387511879309881345'}]",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",140175005,@someuser @someuser noooooo Nayaaaaa. #heartbroken,387253536490147840,387151251903090688,tl,24820877,everyone,2013-10-07T16:30:12.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '387249289472507904'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",38818277,Bakit di siya bundled sa Xperia Z1?! #heartbroken,387184248156721152,387184248156721152,tl,,everyone,2013-10-07T11:54:52.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1498103713,@someuser : pwede bang ako na lang ulit?! :( </3 #maoy #heartbroken #saket halaaaaa,387182474326839297,387182474326839297,tl,,everyone,2013-10-07T11:47:50.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",145629489,"parang FALSE HOPE ang Hist 100, paasahin ka na ok lang pro sa totoo HINDI  PALA..#laslas #heartbroken #pakerypak",387166645241659392,387166645241659392,tl,,everyone,2013-10-07T10:44:56.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1233245929,Yung araw-araw mo sya nakikita. Pero araw-araw ding binibiyak ang puso mong sawi. #heartbroken,386854692279427072,386854692279427072,tl,,everyone,2013-10-06T14:05:20.000Z,#heartbroken,,
SmartNet,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62717886,"Boys, Naka experience namo kanang na #Heartbroken mo? Diba mura mog nasipaan sa inyuhang Mid-Section.",386834736686968832,386834736686968832,tl,,everyone,2013-10-06T12:46:02.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1505448522,"Aq text ta reply ,aq call ta angkatt ..baek aq lyn H dlu..| #heartbroken",386512168604033024,386512168604033024,tl,,everyone,2013-10-05T15:24:16.000Z,#heartbroken,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51444898,ootd. shopping nlng muna ako sa national :)) #heartbroken #goUste http://someurl,386434121876398080,386434121876398080,tl,,everyone,2013-10-05T10:14:08.000Z,#heartbroken,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",39062555,"Ok na sana ang pag-ngiti mo sakin last week, kaso dahil sa wrong grammar mo, na TO ako.. </3 #heartbroken",386008661719408640,386008661719408640,tl,,everyone,2013-10-04T06:03:31.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",567189326,@someuser: @someuser Hello Pogs. Usap naman tayo please. Kelangan ko kasi ng kausap :( #HeartBroken 💔 Hi Pogs ;),385717087399735296,385717087399735296,tl,,everyone,2013-10-03T10:44:54.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",387501738,justin ganti ava hearbreaker si caitlin ngetweet #heartbroken duh kode banget.,385644165918257152,385644165918257152,tl,,everyone,2013-10-03T05:55:08.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",929302260,Ayun. Nawalan ako ng gana kumain ng Lunch. #heartbroken,385341369637535744,385341369637535744,tl,,everyone,2013-10-02T09:51:56.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",744700562,Ung naiiyak ka habang nag gro2cery kc puro xmas songs sa background #heartbroken #RIPMomandDad,385223624740716544,385223624740716544,tl,,everyone,2013-10-02T02:04:03.000Z,#heartbroken,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",57867674,Hinayang na hinayang ako sa Wedding Photog Seminar ni Christian De Leon kanina (c/o @someuser LECHENG THESIS </3 #Heartbroken,385066712875298818,385066712875298818,tl,,everyone,2013-10-01T15:40:33.000Z,#heartbroken,,
Ask.fm,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",130143688,awww sino po crush niyo? #heartbroken — Heartbroken agad? Kaklase ko sa PE. :) http://someurl,385059982464811008,385059982464811008,tl,,everyone,2013-10-01T15:13:48.000Z,#heartbroken,,
Write Longer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",355639224,Sagqashuka isicathulo sami edolobeni phakathi :( #Heartbroken,385030535044956160,385030535044956160,tl,,everyone,2013-10-01T13:16:47.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412889104,#Heartbroken? Grade 5 lang eh..,384642602433118208,384642602433118208,tl,,everyone,2013-09-30T11:35:17.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1919473249,Yung feeling nalaman mo sino yung crush ng crush mo.| Ouch!| | #heartbroken | #sakitnun| #tangasapagibig| #nabulagdahilsapagibig| #SoSad,384610075374923776,384610075374923776,tl,,everyone,2013-09-30T09:26:02.000Z,#heartbroken,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",721827583,Pati si #cody iniwan na din ako :(| | who else?| | #heartbroken| #moveonjayvin,384607612182228992,384607612182228992,tl,,everyone,2013-09-30T09:16:15.000Z,#heartbroken,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",315692462,"Kaya minsan, diko maiwasan mag think-twice bago sabihin yung feelings ko ee! #feelinsult #heartbroken ..",384579082538590208,384579082538590208,tl,,everyone,2013-09-30T07:22:53.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1712065274,Pele ooo...lover boy@someuser @someuser #heartbroken go away jhoor,384509321243271168,384509321243271168,tl,,everyone,2013-09-30T02:45:40.000Z,#heartbroken,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",152850478,Kaya pala ganun ang music video ng wrecking ball. #heartbroken,384368981035212800,384368981035212800,tl,,everyone,2013-09-29T17:28:00.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",142227266,Hayyyy ang sakit sa dibdib! First time kong maapektuhan ng gnto..waahh we love you bebe @someuser and @someuser ..#heartbroken,384350596871897091,384350596871897091,tl,,everyone,2013-09-29T16:14:57.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",180897805,yung complete copy ko ng Katekyo Hitman Reborn nawala ng parang bula. T.T #HeartBroken,384341497161580545,384341497161580545,tl,,everyone,2013-09-29T15:38:48.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",166116604,Di bale coach @someuser may next time pa naman bawi na lang tayo sa susunod #heartbroken #TeamSarahFTW #VoicePHFinale @someuser,384335960067952640,384335960067952640,tl,,everyone,2013-09-29T15:16:48.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",77908500,Kaka-sad ang mga pangyayari... Para lang akong iniwan ng bf.. Super #heartbroken talaga ako. #sad #disappointed @someuser,384335840307986433,384335840307986433,tl,,everyone,2013-09-29T15:16:19.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",351565202,@someuser #heartbroken tol tsk,384325439415533569,384325188336119808,tl,354597314,everyone,2013-09-29T14:34:59.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '384325291067183104'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",403967020,Ganito pala feeling ng ma-bitter #HeartBroken </3,384314402301673472,384314402301673472,tl,,everyone,2013-09-29T13:51:08.000Z,#heartbroken,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1014758695,lolz ahaha nag ala miley cyrus ahahaha cacaloca #kmjs #heartbroken ginaya wrecking bol vid ahahaha.,384291170232582144,384291170232582144,tl,,everyone,2013-09-29T12:18:49.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",350746855,Ung feeling na nakita mong may kaholding hands ung crush mo. hay #heartbroken,384214266598813696,384214266598813696,tl,,everyone,2013-09-29T07:13:14.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",30773803,“@someuser Parati na lang akong nasisiraan ng earphones. #heartbroken”,384188274601775104,384185889510813696,tl,149634334,everyone,2013-09-29T05:29:57.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '384185889510813696'}]",
