lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,in_reply_to_user_id,referenced_tweets,geo
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-11T07:12:53.000Z,@someuser lols... joke daw... haahaha XD | jusko ndi n aq mkagala ng malayo bka lumabas bgla ang inaanak mo... hahaha | #excited,751150949318533120,752400251332407296,60586378,#excited,234793155,"[{'type': 'replied_to', 'id': '751806031311712256'}]",
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-11T07:09:57.000Z,"#JaDine sa SMX Davao 1, 2 and 3 on October 14!!!! ❤️󾌧❤️󾌧❤️ #Excited",752399514288336896,752399514288336896,53321230,#excited,,,
tl,everyone,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-11T05:13:13.000Z,#Excited oh my god hindi na ako makapag-antay sana ngayon nalang ipalalabas ang Bagong Penikula nyo Ate Maine at ni Kuya Alden#mainedcm,752370137404100608,752370137404100608,751926551365636097,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-11T04:49:50.000Z,@someuser Yeee!! Mamaya na #Excited,752330075417112577,752364253101776896,3670058712,#excited,255368170,"[{'type': 'replied_to', 'id': '752330075417112577'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-07-11T01:02:32.000Z,Busy bee ang mga AB Comm natin! #Excited,752307047736147968,752307047736147968,750698192090476545,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-07-10T15:12:54.000Z,Anu kayang pasabog nila sa darating na anniversary? @someuser @someuser @someuser #IYAMBlogCon #Excited #AnniversaryCountDown,752158665465950208,752158665465950208,4833449059,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-07-10T11:38:00.000Z,@someuser #i #am #so #excited #for #them | Pero kelangan ng guardian sa Standing VIP 😭 the one time na im a year younger 😭😭😭,751771829287526402,752104582365392896,744850639,#excited,3177338208,"[{'type': 'replied_to', 'id': '752102903188377600'}]",{'place_id': '001a96285fbb47a1'}
tl,everyone,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-07-10T11:25:33.000Z,@someuser @someuser see u soon ann li im so excited na eehhhhh......♥♥♥♥♥#excited,752088323259191296,752101447349575680,750162313940901889,#excited,30456049,"[{'type': 'replied_to', 'id': '752088323259191296'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-10T11:23:46.000Z,"Ilang oras na lang, irerelease na bagong MV ng Gfriend! #excited #NAVILLERA #여자친구",752100999418916864,752100999418916864,590890237,#excited,,,
tl,everyone,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-10T10:20:55.000Z,@someuser @someuser @someuser Paano? #excited,752057820418224129,752085181889077249,730386415310143492,#excited,4881721344,"[{'type': 'replied_to', 'id': '752057820418224129'}]",
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-10T07:05:00.000Z,Ang mabait na pamangkin pinagpapala󾌴󾍁󾬏| #favtita #MagandangPamangkin #Excited󾬘󾆞󾆜,752035880966230020,752035880966230020,2957888810,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-07-10T06:36:48.000Z,@someuser okay rako! :) daun ta ha!! :)) #excited haha,751929832892542976,752028780856696833,282455344,#excited,71417651,"[{'type': 'replied_to', 'id': '752028565227474944'}]",
tl,everyone,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-10T04:54:06.000Z,Sususnod na ang starbuzz guys...| Maine Mendoza &| Alden Richards.| Kilig Pa More| =.= hahhahah| #excited| #kiligpamore#maiden,752002935467356160,752002935467356160,721239190332018688,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-07-10T03:04:36.000Z,Ung moment na excited kang makita bf mo ❤️❤️❤️#excited http://someurl,751975381712842752,751975381712842752,1577352006,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-09T22:16:04.000Z,#excited manood ng pbb tomorrow na po woooo,751902768139341824,751902768139341824,744755285936373760,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-09T17:24:24.000Z,@someuser Malapit na ang Pbb sa lunes na . Manuod na kayo guys sa pinakabagong PBB in vietnam . Hahaha #excited,751829368968585217,751829368968585217,708506208185942016,#excited,255368170,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-09T14:43:34.000Z,Ung tipong bibilang ka nlng ng weeks pag dumating n ung isang papers nkailangan q tapos ok na...  #excited,751788895205863424,751788895205863424,704382469,#excited,,,
tl,everyone,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-09T13:38:20.000Z,@someuser Wow!!! Hinahanda ko na ang Boses ko para sa Pag SIGAW haha. #Excited. *Smiles*,751763278532009984,751772478804856832,740059327851986944,#excited,156914310,"[{'type': 'replied_to', 'id': '751763278532009984'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-09T11:56:49.000Z,Misssss ko na bfy ang tagal mag monday huhuh #excited,751746931001479168,751746931001479168,745076186926088192,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-07-08T18:17:44.000Z,Makatulog nga muna | #surprise | #excited,751480403785986048,751480403785986048,744408427154182144,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-08T18:13:19.000Z,Reached kolkata few hrs back. #tired #excited ..hahaha,751479291485884416,751479291485884416,2384149376,#excited,,,{'place_id': '3135579c0c859cee'}
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 10, 'quote_count': 0}",2016-07-08T17:51:50.000Z,GAAAAHD Concert day na!!!!!! Makaka experience na ren labyuu tenkyuu upeepz fam! #HUPEEPLABAN #Upeepz #Thankful #Excited,751473886802300928,751473886802300928,206498968,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-08T16:19:12.000Z,Jc & Db... 😎😜😁👍| #LiveSound #Excited #LoveIt #LiveSoundTechnitian #GladICouldHelp http://someurl,751450574168600577,751450574168600577,705283841699782656,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-07-08T16:09:35.000Z,@someuser gow besh ilang tulog na lang un #excited ☺️,751434113735729152,751448154172583936,33878328,#excited,192470479,"[{'type': 'replied_to', 'id': '751447875649835008'}]",
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2016-07-08T14:39:25.000Z,"@someuser Ah okay, akala ko medyo i-ccarve sa souvenir ang name hahahaha! Sige thanks. :) #excited",751420334323093504,751425463025672193,3226707872,#excited,2184561084,"[{'type': 'replied_to', 'id': '751423696296783873'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-08T13:49:13.000Z,@someuser hi kuys! July 30 in Greenfield District...makakasama na din ako sa wakas! | #excited| #TJFnotSoActivePa,751412829886947328,751412829886947328,109198624,#excited,325608435,,
tl,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-07-08T12:54:22.000Z,Sna monday na! Gusto ko na makta yong chopper scene! #excited #FPJAPAlegasyon,751399025841102848,751399025841102848,3042513158,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-08T12:40:05.000Z,"@someuser as always, nakaka miss po mga fics mong ganito😆 #excited",751376942188728320,751395428927737857,299210029,#excited,4330496112,"[{'type': 'replied_to', 'id': '751376942188728320'}]",
tl,everyone,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-08T10:48:22.000Z,Akalain mo pasukan na sa Monday wala pakong notebook 😂 #excited,751367317041192960,751367317041192960,178701291,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2016-07-08T10:19:16.000Z,ung pagbaba mo ng airport...pag pumayag family mo...| Pokemon Store agad bagsak mo <3 <3 <3| #Excited :>,751359991559262208,751359991559262208,401868358,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-07T23:25:28.000Z,"Ok,, hindi daw title ng movie at hindi teaser,,,, sooooo ano nga? #EXCITED| | 07.08.16",751195456596611072,751195456596611072,2769684233,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-07T15:30:40.000Z,surprise man daw hala sge ill wait #bothered #tense #excited #hopia,751075970971365377,751075970971365377,306089167,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-07T15:08:11.000Z,"Matte lip pencil, | Kuha rin kayo kay Ms. Rhara, :) #excited http://someurl",751070314524647424,751070314524647424,2249516605,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-07T14:18:23.000Z,Hon Benrock Bhen sana before July 18 makabit muna cable .. aabangan ko to . | | #Excited http://someurl,751057782321938432,751057782321938432,374979394,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-07T14:13:33.000Z,Worship Generation T-Shirt  SoOOoNnn #Excited Yes Same na kmi ni Sarah G.| | Wala di abi sa... http://someurl,751056564870610944,751056564870610944,1324072213,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-07T14:04:27.000Z,@someuser @someuser sige gusto ko yung yero na may kalawang para matetano ako yiee #excited,751027730947248129,751054272586919937,2810929825,#excited,717965853275230208,"[{'type': 'replied_to', 'id': '751041837083729920'}]",{'place_id': '007b2e6154b3440d'}
tl,everyone,Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 11, 'quote_count': 1}",2016-07-07T12:02:11.000Z,Quiz sa Earth Sci and Gen Math bukas hihi #excited #study #goodstudent #forthefuture,751023506284916737,751023506284916737,131179519,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-07T10:44:34.000Z,Huy gusto kong matry yang pokemon go na yan!! Makapagdelete na nga at nang may space na tong phone ko. #excited,751003969711853568,751003969711853568,161108167,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-07T08:48:30.000Z,In for kasaba :D :) | #Excited #mammookka :) — watching Kasaba at New Theatre http://someurl,750974763250675712,750974763250675712,634255141,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 62, 'reply_count': 0, 'like_count': 11, 'quote_count': 2}",2016-07-06T21:49:57.000Z,Mdadgdgn n dn to sa wakas kht d xa for asap prod. #excited| | #MagandangBuhayJoshAne http://someurl,750809031581720576,750809031581720576,2754244273,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-06T17:52:30.000Z,"Me: FaceTime with Bae | Mom: San si ting?| Me: States, Virginia | Mom: Ayusin muna kasi passport mo! | Me: Lol Atat mom!! 😂| | #momtalaga #excited",750749275575848960,750749275575848960,222092875,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-07-06T16:43:56.000Z,Bongga kaayo among team building kay overnight sa Dahilayan 💕💞  #cyb2017 #excited,750732021844946944,750732021844946944,149467009,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-06T14:58:42.000Z,October na sana!| #excited󾌴󾌴 http://someurl,750705537780740096,750705537780740096,2371432382,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-06T13:17:55.000Z,#PokemonGo #NotYetAvailable on #IOS here in the #Philippines| #Excited pa naman akong maging... http://someurl,750680177496252417,750680177496252417,141151356,#excited,,,"{'coordinates': {'type': 'Point', 'coordinates': [121.05049651, 14.5609699]}, 'place_id': '017a4afa29d71c65'}"
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-06T09:37:56.000Z,Yan ba yung shoot na nandun din si Matti?? Parang si RJ yung nakaupo dun sa gilid eh based on his shirt. #excited http://someurl,750624814499454976,750624814499454976,737622757299478528,#excited,,"[{'type': 'quoted', 'id': '750607749675900928'}]",
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-06T05:35:29.000Z,3tattooes coming up! 😁 #excited Sana magkaron ng time! 🙏🏻 bzzt bzzt,750563799086792704,750563799086792704,739154496,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-06T05:32:21.000Z,@someuser solid  |  aldub to prang shabu nkkaadik .hahaha | #excited na sa IYAM| #ALDUBIYAMin7Days,750561630996627457,750563012466053125,732592511655387137,#excited,4453984392,"[{'type': 'replied_to', 'id': '750561630996627457'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",2016-07-06T02:30:25.000Z,Bakit ba kasi ngaun ako ngka trangkaso eh #excited| ILoveYouToDeathNowShowing,750517228303331328,750517228303331328,1934732269,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-07-06T02:01:57.000Z,Malapit nang magkaroon ng Barenaked sa AC!!!! ❤ #excited,750510062452350976,750510062452350976,37902392,#excited,,,
tl,everyone,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-06T01:28:13.000Z,ung ngaung araw gagawa kau ng project dto sa bahay kasama ung mga kagroupmates mo| #excited,750501573646618625,750501573646618625,739717513236250624,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-07-06T01:18:58.000Z,@someuser ayy sge basta sabihin mo sakin #excited😱😱😂😂,750324606456606720,750499245317246976,540728503,#excited,1451103204,"[{'type': 'replied_to', 'id': '750375718761050113'}]",
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-07-06T00:27:58.000Z,-| goodbye japan..✈️| #shorttrip #excited | #goodbye #yayyy| #近場に旅行 http://someurl,750486413142061056,750486413142061056,3240121250,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-05T17:22:35.000Z,IMAGINE YOU AND ME Malapit na kita Mapanood 😘😍 !!| #excited👏😉,750379361589571586,750379361589571586,2709213679,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 4, 'quote_count': 1}",2016-07-05T15:41:43.000Z,Paano kaya magkikita si sue at ronnie sa DA? #excited #SueNie 😂😂😂,750353975052869632,750353975052869632,2236320440,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-05T15:25:19.000Z,nakakabaliw na ho yung mga tweets nila huhuhuhu #excited http://someurl,750349850735091712,750349850735091712,1701272696,#excited,,,
tl,everyone,Twitter Web App,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-07-05T15:22:54.000Z,Sa mga taga Korea wag nyo angkinin si Darren ibalik nyo sya pag nag shows na sya dyan..#excited,750349242577743872,750349242577743872,303075173,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-05T15:02:16.000Z,My favorite palette White and shades of gray. Konting tiis na lang matatapos na. :) #excited http://someurl,750344046837583873,750344046837583873,452740510,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-05T14:59:10.000Z,#dubbuddy.com #dubbuddy😂😂 #with maheshbabu #excited #pokiri http://someurl,750343266374070272,750343266374070272,474537507,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-05T13:57:08.000Z,Malapit na! #Excited #EncantadiaFullTrailer http://someurl,750327658391613440,750327658391613440,297428383,#excited,,"[{'type': 'quoted', 'id': '750299099556044800'}]",
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-05T13:45:27.000Z,Halloween na 🔫😂👌#excited http://someurl,750324718260092929,750324718260092929,2491543046,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-07-05T12:41:57.000Z,@someuser Malapit na pasukan natin!!👏👏| #Excited✔✔👌,750308735961018369,750308735961018369,742671487778181120,#excited,810357570,,
