source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,geo,search_query,in_reply_to_user_id,referenced_tweets,withheld
Twitter for iPhone,796201716635017216,114734098,everyone,796201716635017216,"its 4am, cant sleep because got lots buzzing in my head, now I just read trump is in the lead :( definitely cant sleep now #worried",2016-11-09T04:04:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796201471704502272,92079104,everyone,796201471704502272,If trump wins the US will turn into back to the future II when biff was rich #Elections2016 #presidency #worried,2016-11-09T04:03:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,796200157138264064,771853138827567105,everyone,796200157138264064,@someuser You should have run. #worried #whatishappeningrightnow,2016-11-09T03:58:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,1093090866,,
Twitter for iPhone,796199023275294721,32191845,everyone,796199596494061569,@someuser my passport is at My hotel 5km away #worried,2016-11-09T03:55:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,{'place_id': 'c3f37afa9efcf94b'},#worried,51272506,"[{'type': 'replied_to', 'id': '796199155630796801'}]",
Twitter for iPhone,796199251533365248,2172963294,everyone,796199251533365248,Drinking. Lots of drinking. #worried #Irelandisgreatthistimeofyear,2016-11-09T03:54:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796198842333020160,132191007,everyone,796198842333020160,"Oh god...@someuser and I dont have Internet in our apartment yet, so Im just sitting on the floor refreshing my phone. #worried",2016-11-09T03:52:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796198627412705281,280306953,everyone,796198627412705281,Watching the election live like... #Elections2016 #ElectionDay #worried #spongebob http://someurl,2016-11-09T03:52:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,796198295613804545,2849224400,everyone,796198295613804545,Watching the #elections2016 coverage entirely too intently. #worried,2016-11-09T03:50:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796198150218350593,458939958,everyone,796198150218350593,Trump doing better than expected #worried http://someurl,2016-11-09T03:50:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,"[{'type': 'quoted', 'id': '796197253425856512'}]",
Facebook,796198065367633920,576761790,everyone,796198065367633920,;; As hopeful as I am for Hillary..... I think Im getting a headache. #Worried — feeling irritated,2016-11-09T03:49:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796112550979051520,41829939,everyone,796197906458017792,@someuser unfortunately looks that way doesnt it #nailbiting #worried #USElection2016,2016-11-09T03:49:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,260760132,"[{'type': 'replied_to', 'id': '796112550979051520'}]",
Twitter for Android,796197276716650496,635176324,everyone,796197276716650496,Im scared were about to have another brexit... maybe Canada should run while we can.... #worried :/ http://someurl,2016-11-09T03:46:38.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796196653350928384,330747677,everyone,796196653350928384,Please dont let this be the day that the United States self destructs. #ElectionNight  #worried,2016-11-09T03:44:09.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,796192904498843651,28650783,everyone,796195164930842629,@someuser I know. I cant honestly believe it. I thought I was one of us. Turns out Im not one of them. #worried,2016-11-09T03:38:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#worried,23245671,"[{'type': 'replied_to', 'id': '796192904498843651'}]",
Twitter for iPhone,796194761132699648,272224708,everyone,796194761132699648,So far this election shows Americans have little regard for woman and people of different races #smh #ElectionNight #worried 🤔,2016-11-09T03:36:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for iPad,796194233782857730,45192653,everyone,796194233782857730,Dont do it America !!  #worried #catastrophy #worldmagnitude #ElectionNight,2016-11-09T03:34:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Instagram,796194064001417218,780119994520657921,everyone,796194064001417218,The album I chose for the end of world. #strangerthings #netflix #worried #election2016 @someuser http://someurl,2016-11-09T03:33:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
TweetCaster for Android,796193568662683648,1232745601,everyone,796193568662683648,#WTF trump is doing great in battle ground satates and gets a real chance to win. #worried-sick,2016-11-09T03:31:53.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796193531979296768,489785788,everyone,796193531979296768,This is not ok #worried http://someurl,2016-11-09T03:31:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796193284871823360,81936385,everyone,796193284871823360,I voted but like I feel outnumbered and I wont get what will be best for me. #worried,2016-11-09T03:30:46.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796192985511817216,164958204,everyone,796192985511817216,Is anyone #worried about what tomorrow will be like? #Election2016,2016-11-09T03:29:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,{'place_id': 'c0b44c42d36404e3'},#worried,,,
Twitter for iPhone,796192004690493444,717034988,everyone,796192004690493444,"Have you all considered a Trump victory, a Rep house majority and a Rep senate majority? Honestly I hadnt until now. #Election2016 #worried",2016-11-09T03:25:41.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796190497706479617,194666605,everyone,796190497706479617,My stomach is in knots! Please tell me this is not happening..... still time right?? #Election2016 #nothim #worried,2016-11-09T03:19:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,796190372141682693,3502045634,everyone,796190372141682693,#USElection2016 might be another #brexit: we go to bed happy + wake to a world in chaos #Cyprus #journalist #worried,2016-11-09T03:19:11.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,796190001520250881,345282667,everyone,796190001520250881,"The rest of the world needs to build walls, mass exit from the US if #TRUMP wins. This is nuts. #ElectionNight #crazy #scary #worried",2016-11-09T03:17:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796189653577662465,29676325,everyone,796189653577662465,"I have that #Brexit feeling! America, I know how some of you are feeling right now! #scared #worried #sick #defeated #uneasy #embarrassed",2016-11-09T03:16:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796189633960775680,120670519,everyone,796189633960775680,@someuser  eh!!! U went to Bali right? Hahaha what about the Bali curse ah? #worried,2016-11-09T03:16:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#worried,108912457,,
Twitter for iPhone,796188698660532224,868530830,everyone,796188698660532224,Currently in my familys group chat were getting ready to book our flights out of the country #ElectionNight #Worried,2016-11-09T03:12:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",en,,#worried,,,
Twitter for iPad,796188386994352128,785454332204515328,everyone,796188386994352128,This is serious!!! #worried http://someurl,2016-11-09T03:11:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,"[{'type': 'quoted', 'id': '796188161437265921'}]",
Twitter for iPhone,796186706676486145,26606261,everyone,796188042344075264,@someuser @someuser My backup exit strategy plan is getting a dust off. #ElectionNight #worried,2016-11-09T03:09:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,17004618,"[{'type': 'replied_to', 'id': '796186706676486145'}]",
Twitter for Android,796183961324163072,215428185,everyone,796187838089936896,@someuser thats exactly how I feel right now #Worried,2016-11-09T03:09:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,378605456,"[{'type': 'replied_to', 'id': '796183961324163072'}]",
Twitter Web Client,796187691960377344,277168365,everyone,796187691960377344,@someuser  NOT happy about these Polls so far Elayne..  VERY #worried   Come on #Hillary People.. Step up....,2016-11-09T03:08:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,79031518,,
Twitter for Android,796187291060342784,19311292,everyone,796187291060342784,Give me some better news please #ElectionNight #worried @someuser got some better news for me? http://someurl,2016-11-09T03:06:57.000Z,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}",en,{'place_id': '01864a8a64df9dc4'},#worried,,,
Twitter Web Client,796187096755081217,277168365,everyone,796187096755081217,@someuser  @someuser @someuser  OK.. so are these Polls so far scaring the shit out of any one else?  #Worried   :(,2016-11-09T03:06:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,3455796672,,
Twitter Web Client,796186219822583808,2999379634,everyone,796186219822583808,Just finished watching Capt. America: Civil War...then turned on the election news. Civil War indeed. #worried #ElectionNight,2016-11-09T03:02:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,796185487581073409,3253024309,everyone,796185487581073409,"@someuser This nation cant be this ignorant, can we?#ElectionNight #worried",2016-11-09T02:59:47.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,23103351,,
Twitter for iPhone,796184679531560961,144650097,everyone,796184679531560961,🔥🔥🔥😰 We might need to build a wall between Canada and the U.S after tonight... #ElectionNight #worried,2016-11-09T02:56:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for iPad,796183902901641216,785454332204515328,everyone,796183902901641216,If he wins all our lives change and most for the worst #worried http://someurl,2016-11-09T02:53:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,"[{'type': 'quoted', 'id': '796183489368457216'}]",
Twitter for Android,796183699087687682,373196970,everyone,796183699087687682,How are some of you feeling about your write in vote now ? #worried #ElectionNight,2016-11-09T02:52:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,{'place_id': '8fa6d7a33b83ef26'},#worried,,,
Twitter for iPhone,796183355335315457,709088503515058176,everyone,796183355335315457,@someuser As I predicted .. OH going Trump. #worried,2016-11-09T02:51:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,17506698,,
Twitter for iPad,796183009389121536,14548357,everyone,796183009389121536,"I go to sleep now,  hope the result is different after 2 hrs... 😳 #ElectionNight #worried",2016-11-09T02:49:56.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Instagram,796182857500807168,198785905,everyone,796182857500807168,"Me, while watching the Election Alert! #confused #exausted #worried #election2016 @ Rhodes Ranch... http://someurl",2016-11-09T02:49:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"{'place_id': 'd374fb61a20fb74f', 'coordinates': {'type': 'Point', 'coordinates': [-115.288938, 36.042985]}}",#worried,,,
Twitter Web App,796182518307418112,707855149,everyone,796182518307418112,This is how I feel | #worried #ElectionNight #ElectionDay #Elections2016 #USA2016 #World #Ijustwantpeace http://someurl,2016-11-09T02:47:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,"[{'type': 'quoted', 'id': '796181564539420675'}]",
Twitter for iPhone,796181459811733504,30345468,everyone,796181459811733504,"Early and close results in Minnesota, Michigan, Virginia, and Florida are leaning Trump unexpectedly - could this mean a Trump win? #worried",2016-11-09T02:43:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796180559131250688,394099261,everyone,796180559131250688,"Woke up at 3am & already know I wont be sleeping anymore tonight. What is this, US of A? I know its early but What? Is? This?? #Worried",2016-11-09T02:40:12.000Z,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,796180402767593472,3011913140,everyone,796180402767593472,"This is depressing. America, I expected more. #ElectionNight #worried #wtfamerica http://someurl",2016-11-09T02:39:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,{'place_id': '56c9f474a934e9fe'},#worried,,,
Twitter for Android,796179839451545601,3401060823,everyone,796179839451545601,Our best guess now is that Donald Trump is on track to win. WT actual fuck #ElectionNight #worried #incredible http://someurl,2016-11-09T02:37:20.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,796179664419037184,21233841,everyone,796179664419037184,Americans currently running for the Canadian border. #ElectionNight #drunkelectionresults #worried http://someurl,2016-11-09T02:36:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '3797791ff9c0e4c6'},#worried,,,
Twitter for iPhone,796179622715162625,62080831,everyone,796179622715162625,"For my friends that live in the US, what the hell is happening?!?! #ElectionNight #Worried",2016-11-09T02:36:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '0161be1b3f98d6c3'},#worried,,,
Twitter for iPhone,796178374322454528,2534574936,everyone,796178374322454528,Sitting watching this historic election in this State! #notgoingtobed #worried http://someurl,2016-11-09T02:31:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Facebook,796177455908261892,21604143,everyone,796177455908261892,white friends- whos prepping the brown folk safe house and WHEN CAN I COME OVER| | preguntando por amigos...| | #worried,2016-11-09T02:27:52.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",en,,#worried,,,
