lang,reply_settings,source,public_metrics,created_at,geo,text,conversation_id,id,author_id,search_query,referenced_tweets,in_reply_to_user_id,withheld
en,everyone,Sprout Social,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:30:08.000Z,,Come and get happy Islington! £5 dishes and drinks at Tootoomoo from 5pm to 6:30pm Monday - Friday! An offer you simply cant refuse. #happy http://someurl,814871202619621376,814871202619621376,2774429033,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:30:05.000Z,,"#Wigsbuy #Happy #New #Year, Wigs +#African #American #Wigs Up to 95% Off, Any Order 10% Off  http://someurl http://someurl",814871187708706816,814871187708706816,802967956632137728,#happy,,,
en,everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-30T16:30:01.000Z,,Our diaries are filled with #happy memories of parties and fun through 2016. Get ready to make new memories in 2017! | #party #necklace #love http://someurl,814871172496183296,814871172496183296,75244789,#happy,,,
en,everyone,Post with Klout,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:30:01.000Z,,4 Powerful Ways To Be #Happy With Your #Career - http://someurl http://someurl,814871171204194304,814871171204194304,413441201,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:29:54.000Z,,#Happy #last #Friday of #2016| #smile #sonríe #enjoy and #live,814871143177826304,814871143177826304,1187327118,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",2016-12-30T16:29:44.000Z,{'place_id': '1ef1183ed7056dc1'},Be #inspired Be #happy Be #creative Be #together and in 2017 come to #Plovdiv and @someuser http://someurl,814871098907041792,814871098907041792,912381876,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-30T16:29:09.000Z,,Have a #Happy #NewYear from #United #Dialysis Center in #PompanoBeach #FL. #Hemodialysis #Kidneys #CKD #KidneyDisease #2017 http://someurl,814870953897459712,814870953897459712,3834584656,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T16:28:47.000Z,,Just in time for the #NewYear........#Mini rum bundt cakes!  #Cute #BabyRumcakes #yum #Happy http://someurl,814870862058942464,814870862058942464,556989364,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T16:28:43.000Z,,Sunset #tagsforlike #happy #beautiful #like http://someurl,814870842505105408,814870842505105408,2841094677,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:27:52.000Z,,Dinner time 😋 | | #inshot #cute #winter #blur #happy #fun  #hot #cool #fashion #friends #smile... http://someurl,814870629514153984,814870629514153984,821243694,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:27:21.000Z,,#happy teen anal annie and the backdoor housewives http://someurl,814870498702147584,814870498702147584,518416757,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:26:47.000Z,,Thank you 2016 I appreciate all the memories! #bonvoyage #2016 #love #beams #happy #new #year http://someurl,814870358100623361,814870358100623361,3222711431,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:26:45.000Z,,Page 366 of 366! 😊 #happy,814870349376405504,814870349376405504,953672112,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:26:32.000Z,,I am unwavering.#I_AM #positive #affirmation #happy http://someurl,814870292808011776,814870292808011776,2621277809,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T16:26:27.000Z,,Have a #Happy #NewYear from #United #Clinical #Laboratory in #WestPalmBeach #FL. #Toxicology #ClinicalAnalysis #Antiaging (844) 291-4292. http://someurl,814870273384189952,814870273384189952,3834122247,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:26:25.000Z,,Street party tom. Yahoooo!! <3| #Happy new year.,814870263804227585,814870263804227585,1516432783,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:26:14.000Z,,"#Happy New Year Heres what the world will be like in 2045, according to top #scientists #tech #robots #AI http://someurl",814870219093147648,814870219093147648,42604774,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:26:10.000Z,,#happy #2016 walking to another year #2017 is coming http://someurl,814870203796307968,814870203796307968,335340503,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T16:26:09.000Z,,Getting this sweet stuff on christmas!! @someuser #lovely #cute #awesometastisch #happy http://someurl,814870197978984450,814870197978984450,493305572,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:25:38.000Z,,Happily Ever After| | #happy #happilyeverafter #friday #decoratewithsamantha http://someurl,814870069712797697,814870069712797697,358964969,#happy,,,
en,everyone,Mobypicture,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:25:23.000Z,,#dancing #queen #happy cant wait till #2017  more #laughs if thats possible 😁 #goodlife - http://someurl,814870006022471680,814870006022471680,239808671,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:25:06.000Z,,Have a great weekend and a happy new year! | #newyear #happy #celebrate #2017 http://someurl,814869935864344576,814869935864344576,2950239586,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T16:24:57.000Z,,109 Popples #art #love #cute #nice #best #happy #smile #adorable #stars #colors #sweet #friends #bestfriend #animals #animal #music #heart http://someurl,814869895339003904,814869895339003904,1588488810,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:23:39.000Z,,#Bolton we wish you a #happy New year all best. Cheers http://someurl,814869569756139520,814869569756139520,1978282932,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:23:24.000Z,,"Yes, this year passed by way too fast. I can officially say my lifestyle changed a year ago. #hamdellah #happy",814869507760128000,814869507760128000,395352782,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:23:20.000Z,,Pray time 😇😇 #France #Lyon #SwissFranceTrip #Happy #NotreDameDeFourviere @ Basilique Notre Dame... http://someurl,814869489955155968,814869489955155968,90833645,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T16:22:58.000Z,,Have a #Happy #NewYear from #United #Pharmacy in #WestPalmBeach #FL. We are your #Specialty #Compounding #experts. #SterileCompounding http://someurl,814869398741798912,814869398741798912,3833366363,#happy,,,
en,everyone,SocialOomph,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T16:22:24.000Z,,"If the sound of #happy #children is grating on your ears, I dont think... #StefanMolyneux http://someurl",814869256647147520,814869256647147520,16271507,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:22:05.000Z,,For sure 😉❌🚫| | #powerofpositivity #2017 #be #positive #be #happy http://someurl,814869173461454849,814869173461454849,200411771,#happy,,,
en,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:21:43.000Z,,"If Your #Boss Could Do Your Job, You’re More Likely to Be #Happy at #Work http://someurl",814869084160593921,814869084160593921,281766775,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:20:55.000Z,,I am truthful. #I_AM #positive #affirmation #happy  http://someurl http://someurl,814868882326429697,814868882326429697,3310478046,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:20:44.000Z,,I am reliable. #I_AM #positive #affirmation #happy  http://someurl http://someurl,814868833987084288,814868833987084288,3310478046,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:20:23.000Z,,I am ok. #I_AM #positive #affirmation #happy  http://someurl http://someurl,814868745076281344,814868745076281344,3310478046,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:19:59.000Z,,Omg Senpai noticed me 😍 #keepitcool #imnot @someuser #happy http://someurl,814868646128451584,814868646128451584,1284056390,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T16:19:56.000Z,,..and I am. #IBelieveInMyself #Down25lbs #Happy #Goals #ImSettingMore http://someurl,814868635848212480,814868635848212480,226682446,#happy,"[{'type': 'quoted', 'id': '814837284411473920'}]",,
en,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",2016-12-30T16:19:54.000Z,,#Happy #Hanukkah n #HAPPYNEWYEAR my #daughters #colossal #cookie #decor she does at #work so proud 😍👍 http://someurl,814868623676342273,814868623676342273,4638042436,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:19:42.000Z,,Enjoying the last day of the year| #love| #happy| #magicalfeeling http://someurl,814868577169895427,814868577169895427,1215332959,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:19:35.000Z,,counting down the days 🗓| #YouTube #blog #books #lifestyle #happy http://someurl,814868545557368832,814868545557368832,3387938819,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:19:17.000Z,,"@someuser #Happy holidays ,Good night and sweet dreams http://someurl",814868471037108225,814868471037108225,2867155622,#happy,,44672556,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T16:18:56.000Z,,Little Black Floral | New Years Dress | At Serendippity | A happy little store | #sparkles | #shine | #festive | #littleblackfloraldress | #happy http://someurl,814868382113734657,814868382113734657,27510046,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T16:18:51.000Z,,"Dont impose on someones happiness ~ be #happy, the 🔑 to being #free!",814868362010435584,814868362010435584,38521147,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:18:19.000Z,{'place_id': '00c39537733fa112'},@someuser Thanks to all team #Instructors for the hard work and dedication to share your knowledge to us #Happy Healthy 2017!!,814868228371574784,814868228371574784,424299579,#happy,,40025024,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:18:13.000Z,,I am thankful for scenic views. #thankful #positive #happy  http://someurl http://someurl,814868200684851200,814868200684851200,4249731013,#happy,,,
en,everyone,iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:18:12.000Z,,I am thankful for computers. #thankful #positive #happy  http://someurl http://someurl,814868198109626368,814868198109626368,169745328,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:18:06.000Z,,Finished the black background now to add the white stars 😀 #happy #art #pencil #paper #drawing... http://someurl,814868172524453888,814868172524453888,39031510,#happy,,,
en,everyone,iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:18:05.000Z,,I am thankful for photographs. #thankful #positive #happy  http://someurl http://someurl,814868166396481536,814868166396481536,169745328,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:18:02.000Z,,I am thankful for safety and security. #thankful #positive #happy  http://someurl http://someurl,814868154098675712,814868154098675712,4249731013,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T16:17:52.000Z,,#TeilenVerbindet #MagentaLove makes you #happy ✌💖 go for it 💓 http://someurl,814868114097795073,814868114097795073,2250789057,#happy,,,
en,everyone,iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:17:45.000Z,,I am thankful for dishwashers. #thankful #positive #happy  http://someurl http://someurl,814868085857484800,814868085857484800,169745328,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:17:32.000Z,,Saying goodbye to #december | #bestofdecember #happy #love #enjoy #memories #remember @someuser http://someurl,814868027820961792,814868027820961792,702818423,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",2016-12-30T16:16:52.000Z,{'place_id': '8004d2bebcc13e8c'},Lifes too short to allow yourself to be distracted by things which dont matter in the big picture. Keep smiling 😄 #FridayFeeling #happy http://someurl,814867862451953666,814867862451953666,34079088,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2016-12-30T16:16:47.000Z,,@someuser I received the card #happy #christmascard http://someurl,814867839882588160,814867839882588160,501908835,#happy,,3299247812,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T16:16:46.000Z,,Have a #Happy #NewYear from The Haven #Detox in #WestPalmBeach #FL. Make the #decision to get #sober in 2017. #RecoveryStartsHere http://someurl,814867837772857344,814867837772857344,3747342680,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T16:16:33.000Z,,Little Black New Years Top | At Serendippity | A happy little store | #sparkles | #shine | #festive | #topofthenight | #happynewyears | #happy http://someurl,814867782563139584,814867782563139584,27510046,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:16:09.000Z,,#soiree #fills #girls #party #pizza #koreanfood #chips #beer #dvd #film #happy #cool @ Place des... http://someurl,814867682600349696,814867682600349696,2408804982,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:15:53.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [23.75, 37.8667]}, 'place_id': '00279a5763b04e35'}",Where Dreams Come True 🇬🇷| .| .| .| #love #instagood #me #cute #photooftheday #happy #girl... http://someurl,814867614279335937,814867614279335937,21655602,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T16:15:41.000Z,,Little Black New Years Dress | At Serendippity | A happy little store | #sparkles | #shine | #festive  | #dressofthenight | #happynewyears | #happy http://someurl,814867562349658113,814867562349658113,27510046,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-30T16:15:32.000Z,,@someuser @someuser  @someuser | #HAPPY*NEW-YEAR*CHINA| *Gong Xi Fa Cai| *Gong Hey Fat Choy | PRESIDENT ELECT| DONALD J TRUMP http://someurl,814867527335411712,814867527335411712,702673375206871042,#happy,"[{'type': 'quoted', 'id': '814863857273303042'}]",25073877,
