lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,geo,referenced_tweets,in_reply_to_user_id
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-16T21:24:10.000Z,Cuando me aburro me sacó fotos 👊👊👊| #Selfie #Bored #Angry (? #Friday 🎊🎉🎊🎉 http://someurl,655132149406912512,655132149406912512,240044619,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-16T16:51:12.000Z,Angry Joe - Mortal Kombat Review (PS3/Xbox 360. Sub Español Latino. Primera Parte)  #Angry | http://someurl,655063452646379520,655063452646379520,3812232673,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-16T13:37:22.000Z,La gente al parecer no entiende que decirle cálmate o no reniegues a alguien que está molesto solo empeora el asunto #angry #molesto,655014675831259136,655014675831259136,1864435766,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-16T02:30:05.000Z,"Cansado, estresado y molesto .... necesito un desestres #tired #stress #angry  #i_need_a_relax http://someurl",654846744539217921,654846744539217921,155074491,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-15T18:32:48.000Z,Si la vida te da limones... Tiraselos a tu jefe en la cabeza 😡😡😡 #angry,654726633983623168,654726633983623168,136870812,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-15T01:06:05.000Z,Pensando en como matar a Mica para que deje de leer en voz alta #Angry,654463217972969472,654463217972969472,2171294252,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-14T19:58:00.000Z,Cuando te hacen enojar sin haber comido...| #hungry #angry http://someurl,654385685667926016,654385685667926016,238370631,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-14T18:44:27.000Z,Cara de me rompieron el orto en el examen y voy a ser cartonero toda la vida  ✌ #me #angry @ National... http://someurl,654367178406297601,654367178406297601,278024897,#angry,"{'place_id': '0138a2ed609c5a53', 'coordinates': {'type': 'Point', 'coordinates': [-58.56277778, -34.67055556]}}",,
es,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-14T07:52:32.000Z,OJAS OSHO (1st class ) | #angry #bird  #fancy #dress & #Speech |                                     CULTURAL FEST... http://someurl,654203119228878848,654203119228878848,2911121442,#angry,,,
es,everyone,Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-14T03:29:27.000Z,Ya ok ahora me arrepiento de no ver Fatmagul ! #angry,654136912685465600,654136912685465600,3411160101,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-13T21:17:58.000Z,Estamos enojados porque se demoró mucho 😡 | #pokemon #mew #love #angry #instalike #instachile #chile... http://someurl,654043425885585409,654043425885585409,2728779340,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-13T17:57:30.000Z,Esas ganas de matar a alguien cuando no te contesta un mensaje... #inthemood #angry| #killeverybodyintheworld,653992976679571456,653992976679571456,3932357362,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-13T12:55:57.000Z,Asi me siento ahora muy #angry jajajaja jajaja porque no me ha dado tiempo a comer. 😣😣 solo una... http://someurl,653917085609893889,653917085609893889,274942953,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-12T23:55:42.000Z,Asado por el tráfico #trafic #thuglife #dog #angry @ El Pentagonito http://someurl,653720729540775936,653720729540775936,81878830,#angry,"{'place_id': '0142981624862aa5', 'coordinates': {'type': 'Point', 'coordinates': [-76.98894739, -12.10506071]}}",,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-12T23:52:56.000Z,"Ya no sé qué prefiero: que me clave el visto de una vez por todas, o que esté en línea e ignore mi mensaje todo el tiempo. #Angry",653720033634439169,653720033634439169,450152650,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-12T23:00:17.000Z,Yo cuando me pongo brava jajajajaja #LEGO #Me #Angry #justkiding http://someurl,653706785367441408,653706785367441408,144894303,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-10-12T22:26:52.000Z,@someuser ay guada no seas así #sad #angry #yafue #nopasonada #top,653250143865700352,653698375867604992,196189767,#angry,,"[{'type': 'replied_to', 'id': '653250143865700352'}]",171762638
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-12T15:51:51.000Z,Yo el fin de semana 😒 #deception #angry http://someurl,653598967721259012,653598967721259012,2815662909,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-10-12T12:03:34.000Z,#Mozilla #Firefox No Responde (: #angry @someuser,653541516477075456,653541516477075456,3176201165,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-12T01:48:59.000Z,No hay notas mentales por el momento 💬 #grumpy #grumpyface #grumpygirl #girl #girls #notes #angry... http://someurl,653386850267062272,653386850267062272,79273690,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-11T21:59:56.000Z,#catstagram #cats #cat #fangs #eyes #angry #catsofinstagram by alejo.ortegacas http://someurl,653329209071390720,653329209071390720,2546912333,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-11T14:11:38.000Z,Me mira enojado 🐤 | #Angry #angrybirds #instagood #AngryBird #Red #Wood... http://someurl,653211356137566208,653211356137566208,157435210,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-11T13:51:29.000Z,Para el vecino que no deja dormir desde las seis de la mañana con su música. #angry http://someurl,653206287136768001,653206287136768001,108784164,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2015-10-11T08:49:03.000Z,@someuser  SEmiEvening @someuser  @someuser  @someuser  grabe si cedes.. #angry...,653130176713256960,653130176713256960,3844003334,#angry,,,271223694
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-10T23:57:35.000Z,Buen sábado ee... #Saturday  #Me #Bed #Night #Bored #Pic #angry #Instalike #badnight http://someurl,652996430836068352,652996430836068352,365015851,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-10T18:22:19.000Z,Mi fierita recién bañada... Creo que me odia poquito... #Ginebra the #angry #cat http://someurl,652912055322865664,652912055322865664,220209329,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-10T17:51:10.000Z,Así caza mi gata... | | #angry #cat #cats #siamese #catsofinstagram #catstagram #catsagram #siamesecat http://someurl,652904218366451712,652904218366451712,152305818,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-10T03:26:11.000Z,"No esperes de los demas lo que tu das, rara vez seras recompensado... #instamoment #unhappy #angry... http://someurl",652686537574981633,652686537574981633,840166766,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-10T02:58:02.000Z,A pesar de todo sonreír... juuum!!! #injurias #angry #smiles #juum http://someurl,652679453814980608,652679453814980608,187062176,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-09T21:24:07.000Z,Derecho Romano forro ojalá te apruebe mañana.. #Study #DerechoRomano #Cansada #Angry http://someurl,652595420883845120,652595420883845120,932790438,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-09T17:21:21.000Z,Cuando pido la comida y no me traen aguacate! 💥😡 #Vape #Vaping #Angry 👻: JafetGitteBilly http://someurl,652534325678866432,652534325678866432,60363231,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-09T14:33:06.000Z,Soy un junco hueco by engara #junco #hueco #relax #angry #breathe #break #friday #letsgo... http://someurl,652491983043215360,652491983043215360,138172069,#angry,,,
es,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-09T13:07:09.000Z,LIAR ! LIAR ! LIAR ! | | #ANGRY,652470352799531009,652470352799531009,843195428,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-09T04:36:22.000Z,Dios dame paciencia con #Inter 6 horas esperando y marca una hora más #100% #Angry http://someurl,652341809692168193,652341809692168193,186663572,#angry,"{'place_id': '012af435641420c7', 'coordinates': {'type': 'Point', 'coordinates': [-68.0001138, 10.20388]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-09T04:12:25.000Z,Cara de sueño 🌙| | #vscocam #me #angry #feo #yque #tbt #wcw #grunge #likeforlike #instachile... http://someurl,652335782968037376,652335782968037376,466591614,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-08T22:44:33.000Z,Enojaro 😠😋 #Angry #Enojado #School #Me #Guy #Ugly #Boy http://someurl,652253272787525632,652253272787525632,196654594,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-08T18:10:16.000Z,#facebook si evolve con #facebookreactions #like #love #haha  #yay #wow #sad #angry http://someurl,652184247697076224,652184247697076224,106407663,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-08T15:21:08.000Z,Hay personas que deberían sacar pase para montar bici. Pónganle direccionales o al menos miren a quién van a cerrar. #Mejorenbici #Angry,652141683216224256,652141683216224256,285714108,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-08T03:15:58.000Z,"Todo mal si le tocas la colita,  no le gusta #bruno #enojon #colita #angry #bad #chihuahua #fatatas http://someurl",651959188751548416,651959188751548416,98917002,#angry,,,
es,everyone,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-08T00:26:44.000Z,un dia muy #cansado #angry #estudios #ansiedad #injusticia,651916602959638528,651916602959638528,3884707714,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-08T00:18:44.000Z,Me quede sin estilista porque el muy marica no aguanta un sustito pero quiere que yo me aguante que me corte la oreja #Angry,651914586946297860,651914586946297860,2884725700,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-08T00:01:26.000Z,"A comer unas ricas rabas, la verdad exquisitas :D #rabas #comida #food #hambre #angry http://someurl",651910233363771393,651910233363771393,228763458,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-07T18:49:54.000Z,yo en esta semana!! Jajajaja #enojado #angry http://someurl,651831835618619392,651831835618619392,518192661,#angry,,,
es,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-07T01:39:43.000Z,¡Qué día! Dios :( #Tired #Angry #ICantBelieveIt #AreUSerius? #Bah.,651572582177607680,651572582177607680,316090436,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-06T22:35:44.000Z,"#SiElMundoNoTuvieraInternet Venezuela esta a un paso de no tener Internet, con lo lento que es esta mierda. #Angry #Enojada",651526280911974400,651526280911974400,369389319,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-06T22:08:33.000Z,"#nigga #pelado #angry #and #happy  #lolface | Pelado de nuevo 😌👴👳 @ Montevideo, Uruguay http://someurl",651519439805001728,651519439805001728,146535881,#angry,"{'place_id': '01a9dbb9232f0fac', 'coordinates': {'type': 'Point', 'coordinates': [-56.1667, -34.8833]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-06T17:04:35.000Z,"Si una expresión dice mucho, que dirán tres? Jajajaja #babygirl #expression #smiles #angry #amaze... http://someurl",651442941903380481,651442941903380481,165763838,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-06T05:26:57.000Z,esto del reto telehit es un vil fraude....#angry,651267378962010112,651267378962010112,99616992,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-06T04:15:21.000Z,Esa cara de enojada✋ #angry http://someurl,651249359221358593,651249359221358593,501356210,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-06T03:53:53.000Z,"La vida es como un #videojuegos  #angrybirds #angry #angrybird #Angrybirdshakira @ Bogotá, Colombia http://someurl",651243954780917760,651243954780917760,407279989,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-06T00:59:08.000Z,me estoy cagando de hambre y mis papás que no me alimentan #hungry #angry #MTVFanWar5SOSFam ahre,651199978052784128,651199978052784128,3092455767,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-05T22:28:51.000Z,Cuando chichu saca su furia!!! 😡😤🐶👀👀 #shihtzu #angry #chichu #baby #monday http://someurl,651162161595551744,651162161595551744,98001287,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-10-05T14:47:33.000Z,"@someuser Miami , estoy muy molesta con su trato, y mal servicio del departamento legal #angry #dissappointed",651046069179187200,651046069179187200,372925304,#angry,,,193697939
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-05T10:48:18.000Z,Que alguien acabe con su sufrimiento por favor. #Angry #paprika http://someurl,650985862155632640,650985862155632640,30183377,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-05T03:32:33.000Z,Lunes te pienso.😠#caremala  #rude #angry #girl #instanight #doubletap #instachile #mondayihateyou @someuser http://someurl,650876200257200128,650876200257200128,213040882,#angry,"{'place_id': '00c4b64e7affea25', 'coordinates': {'type': 'Point', 'coordinates': [-70.56990954, -33.40953544]}}",,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-05T01:55:22.000Z,"Tengo que comer ya, y Por Dios mi tarea no colabora ni el internet, ni el sistema 😞😣😣😣 #Angry #Hungry desesperación #TirarTodo",650851744465813504,650851744465813504,390256234,#angry,,,
es,everyone,iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-04T23:00:28.000Z,Un favorito personal de mi tienda @someuser #angry #furia #insideout #intensamente #etsychristmas @someuser #gift http://someurl,650807728487534592,650807728487534592,3303590065,#angry,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-04T20:17:49.000Z,Y-U-MAD| F-U. O-K? #condescension #condescendingpl8 | | #YUMAD #whyyoumad #mad #angry #fu #vanityplate... http://someurl,650766796757336069,650766796757336069,270919144,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-04T07:50:40.000Z,#angry @ Centro de Coyoacán http://someurl,650578767946059776,650578767946059776,78145800,#angry,"{'place_id': '609d1bbc180f1434', 'coordinates': {'type': 'Point', 'coordinates': [-99.16250671, 19.34964104]}}",,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-04T04:06:00.000Z,Qué mala logística de parte del staff de la @someuser y @someuser deberían hacer mejores cálculos cuando otorguen boletos #angry,650522231806685184,650522231806685184,548689477,#angry,,,
