source,conversation_id,author_id,text,reply_settings,created_at,id,public_metrics,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
Twitter for Android,396662743090339840,67256264,@someuser @someuser OnGawd #Fantastic!!!!! Lol,everyone,2013-11-02T15:56:30.000Z,396667138099777538,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '396662743090339840'}]",360280720
Twitter for iPhone,396012150403379200,593871039,#xf7 simply #fantastic! #Mika ti adoro http://someurl,everyone,2013-10-31T20:33:48.000Z,396012150403379200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'place_id': '1ea588c12abd39d7', 'coordinates': {'type': 'Point', 'coordinates': [9.20436928, 45.42675878]}}",,
Twitter for Android,395515008198905856,974386315,@someuser maula nu maula na mare te maula Nai mar skta #AZ #fantastic,everyone,2013-10-30T11:38:20.000Z,395515008198905856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,339040963
Twitter for Websites,395351207675297793,209044163,Battle of Surabaya #Fantastic #movie #trailer: http://someurl via @someuser,everyone,2013-10-30T00:47:27.000Z,395351207675297793,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,394470919651229696,796038998,Palmera and sun!!| #diumenge #Goodtime #autum2013 #calellademar #CalellaBCN #sun #fantastic #beach... http://someurl,everyone,2013-10-27T14:29:30.000Z,394470919651229696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,393737330366107648,86956691,Langkawi cable car :) #fantastic #nice #langkawi #semsas #hidupberjasa #skylab #biru #atasgunung... http://someurl,everyone,2013-10-25T13:54:29.000Z,393737330366107648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Websites,393423463307694081,60541416,Vote BATTLE OF SURABAYA #Fantastic #movie #trailer: http://someurl via @someuser,everyone,2013-10-24T17:07:17.000Z,393423463307694081,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,392958784899141632,1056392492,WOWFANTASTICTAEYANG #bigbang #taeyang #sol #yb #yg #kpop #model #fantastic #instagood #cool #sun #music http://someurl,everyone,2013-10-23T10:20:49.000Z,392958784899141632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,392895780715241472,223488784,#Paula Nata #Alba #friends #friendship #always #Nimes #voyage #fantastic #amouur #France #toujours http://someurl,everyone,2013-10-23T06:10:28.000Z,392895780715241472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,392529538090934272,41042404,WOW clever ng ginawa nila karylle. #fantastic #itsShowtime,everyone,2013-10-22T05:55:09.000Z,392529538090934272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Websites,392505399665897472,1019311741,"Battle Of Surabaya,| #Fantastic #movie #trailer: http://someurl via @someuser",everyone,2013-10-22T04:19:14.000Z,392505399665897472,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Websites,392499758008262656,231636089,#Fantastic #movie #trailer Battle of Surabaya: http://someurl via @someuser,everyone,2013-10-22T03:56:49.000Z,392499758008262656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,392488506918199296,21007916,#captain #fantastic #steven #gerrard #liverpool #lfc #youll #never #walk #alone IDOL 🙌👌🏆⚽️🔝 http://someurl,everyone,2013-10-22T03:12:06.000Z,392488506918199296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,391961646908071938,241514916,#with #this #fantastic #girl lisannebugterx #in #inzell #love #her ! http://someurl,everyone,2013-10-20T16:18:33.000Z,391961646908071938,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,391357024350388224,456157687,Mila Kunis #fantastic,everyone,2013-10-19T00:16:00.000Z,391357024350388224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,390675274859552768,230653520,my new bathroom :) hecho x mi jijiji #colors #instamoment #fantastic #sexybathroom http://someurl,everyone,2013-10-17T03:06:58.000Z,390675274859552768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,389771349868036096,347148098,Yung feeling na nahuli mo na Globe ung name ng babae niya dun sa contacts niya sa phone LOL #fantastic,everyone,2013-10-14T15:15:06.000Z,389771349868036096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,389469279445594112,425127481,Abi Alton #fantastic 👍,everyone,2013-10-13T19:14:46.000Z,389469279445594112,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,388761101497679872,82973751,@someuser its called amhran na gcupan #fantastic :),everyone,2013-10-11T20:25:03.000Z,388762190959763456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '388761101497679872'}]",82973751
Instagram,388262933274570752,369410280,"Ateu birthday, anak kamar :)) #mysist #birthday #fantastic #goodmoment #likelike http://someurl",everyone,2013-10-10T11:21:11.000Z,388262933274570752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Windows Phone,387818728555282432,210027655,@someuser hahaa!! #fantastic,everyone,2013-10-09T20:05:15.000Z,388032432190279680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '387923990053785600'}]",582987067
Instagram,387989722846736384,471021003,#me #sister mariagcabrero #rome #fantastic #two #years #ago #memories #coliseo #instasisters... http://someurl,everyone,2013-10-09T17:15:33.000Z,387989722846736384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,387234579901579264,593562667,Radacoustic at Libels Party #liberty2013 #awesome #fantastic #cool @ SMAN 15 Surabaya http://someurl,everyone,2013-10-07T15:14:52.000Z,387234579901579264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'place_id': 'd00442c6d17663b2', 'coordinates': {'type': 'Point', 'coordinates': [112.72033636, -7.34222398]}}",,
Write Longer,386793735549632512,229456550,RT @someuser aYALAgib #fantastic Hala Ronaldo . Madrid is what I Eat,everyone,2013-10-06T10:03:07.000Z,386793735549632512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,386544424668651521,593562667,Radacoustic at #liberty2013 #fantastic #awesome #wow #cool #IFGC @ SMAN 15 Surabaya http://someurl,everyone,2013-10-05T17:32:27.000Z,386544424668651521,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'place_id': 'd00442c6d17663b2', 'coordinates': {'type': 'Point', 'coordinates': [112.71878261, -7.341698]}}",,
Twitter for Android,386211236259856384,1191282384,VITOS ITALIAN Sheffield ★★★★★ #Fantastic Food.,everyone,2013-10-04T19:28:28.000Z,386211236259856384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,386113793564360704,940415989,SUSHI #I #me #food #kichen #house #good #cute #nice #perfect #eat #fat #rico #delicious #fantastic... http://someurl,everyone,2013-10-04T13:01:16.000Z,386113793564360704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,385587930338955264,261592108,#gainerSU #Style #4 #Grid #Model #Fantastic #Cool #LOL :D @ Singapore http://someurl,everyone,2013-10-03T02:11:41.000Z,385587930338955264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'place_id': '2eb44917f4d6dddc', 'coordinates': {'type': 'Point', 'coordinates': [108.532064, -6.740486]}}",,
Twitter for Android,385176334051573760,123842911,@someuser: @someuser Wllh na kalla....in fact yanzuma nake karasawa.....#fantastic kawai...ok,everyone,2013-10-01T22:56:08.000Z,385176334051573760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for BlackBerry®,385168698681856000,307914855,@someuser Wllh na kalla....in fact yanzuma nake karasawa.....#fantastic kawai...,everyone,2013-10-01T22:34:27.000Z,385170874686771200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '385168698681856000'}]",123842911
Twitter for Android,384779916358983680,368260642,Sneachta patrol snoop madra madra #rte #rosenstock #fantastic,everyone,2013-09-30T20:40:55.000Z,384779916358983680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,384168795478458368,62240406,ilovesuricruise #suricruise #pretty #beautiful #cute #adorable #fantastic #funny #love #lovely #like... http://someurl,everyone,2013-09-29T04:12:33.000Z,384168795478458368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,383564198027882496,609890777,Pero ang saya talaga ng psycholympics #fantastic woooooooooooooo :D,everyone,2013-09-27T12:10:05.000Z,383564198027882496,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",tl,#fantastic,,,
Instagram,383039653596901376,483495003,Marinaaa🙈 #collage #besties #pretty #girls #love #fantastic #day 😘 http://someurl,everyone,2013-09-26T01:25:44.000Z,383039653596901376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,382100049309601792,1286496614,#Fantastic Song ♥HARKISIKO| #ArijitSingh :P,everyone,2013-09-23T11:12:05.000Z,382100049309601792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Websites,382072357356969984,1557923869,[ENG SUB] Bigbang Sakigake Show: http://someurl via @someuser| #Bigbang at Sakigake Show....so funny| #Wow #Fantastic #Baby,everyone,2013-09-23T09:22:03.000Z,382072357356969984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,382042487579475968,77521903,Happy BDay dila_ibrahim! Lets go for Nasi Padang and cakes soon k! ;)) #birthday #fantastic #friends... http://someurl,everyone,2013-09-23T07:23:21.000Z,382042487579475968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,381793698335707136,1547185046,@someuser youngbeezzy #gd #gdragon #yb#taeyang#bigbang #fashion #forever #fantastic #baby #love #cvip... http://someurl,everyone,2013-09-22T14:54:45.000Z,381793698335707136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,637313893
Twitter for BlackBerry®,381500611138560002,870299744,Pedro hettrick #fantastic,everyone,2013-09-21T19:30:08.000Z,381500611138560002,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'place_id': '8f6d8fbc7060e679', 'coordinates': {'type': 'Point', 'coordinates': [117.16605, -0.4509]}}",,
Twitter for BlackBerry®,381461075184857088,1640591497,Da pass 4rm KP Boateng to FaFan #fantastic,everyone,2013-09-21T16:53:02.000Z,381461075184857088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,381412960184582144,410499174,jhamellabheib hitting it #Titanium #Videoke #Voice #Music #Fantastic #Quality http://someurl,everyone,2013-09-21T13:41:50.000Z,381412960184582144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,380459375607164928,33854129,#fantastic #breads by gustusptr at #aureole #nyc @someuser @ Aureole http://someurl,everyone,2013-09-18T22:32:38.000Z,380459375607164928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'place_id': '086752cb03de1d5d', 'coordinates': {'type': 'Point', 'coordinates': [-73.98551379, 40.75540814]}}",,
Twitter Web Client,380352804784594945,61332114,"Sound of honda, Ayrton Senna via @someuser #FANTASTIC #clapclapclap http://someurl",everyone,2013-09-18T15:29:09.000Z,380352804784594945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,378531047480512512,45252316,Team Kahills marinainn #fantastic #chefs #great #team #beautiful #morning #foodie #fanatics #killnit http://someurl,everyone,2013-09-13T14:50:09.000Z,378531047480512512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Tumblr,378317458069012480,319908005,Photo: Eromarap!!!! #paramore #aocontrario #euquefiz #fantastic #cool #engracado #trabalhodeartes #adoro... http://someurl,everyone,2013-09-13T00:41:25.000Z,378317458069012480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,378317444341039104,319908005,Eromarap!!!! #paramore #aocontrario #euquefiz #fantastic #cool #engracado #trabalhodeartes #adoro... http://someurl,everyone,2013-09-13T00:41:22.000Z,378317444341039104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,378175453241942016,373360631,OMG Magkakaroon ng Movie na Based sa HP Textbook! \m/ #Fantastic,everyone,2013-09-12T15:17:08.000Z,378175453241942016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,378151132495118336,823709418,Ma ciao Katerina ♥ #Kat #KaterinaGraham #beautiful #fantastic #pretty #friend #simplegirl #queen... http://someurl,everyone,2013-09-12T13:40:30.000Z,378151132495118336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,377452214576754688,299286700,"Tuneles d lava #goodtrip #galapagosislands #goodexpeditions #fantastic @ Santa Cruz Island, Galapagos,... http://someurl",everyone,2013-09-10T15:23:15.000Z,377452214576754688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,376922133701885952,72252130,WOW! 10/10. Illuminati mn ni nga movie. One-eyed! lol #nowyouseeme #movie #fantastic #tricks #magic... http://someurl,everyone,2013-09-09T04:16:54.000Z,376922133701885952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,376522014007525376,254903594,"Nurul, Nabila, Fivien :D #aku #bahagia #bersama #effect #fantastic #good #instanasentris #instagram... http://someurl",everyone,2013-09-08T01:46:58.000Z,376522014007525376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,376481258957996032,584248068,niit de relax acompanyat d la musica d @someuser #fantàstic!,everyone,2013-09-07T23:05:01.000Z,376481258957996032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,376190000536514560,494615225,Yuno-mirai nikki  #fantastic http://someurl,everyone,2013-09-07T03:47:40.000Z,376190000536514560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,375930249848295424,113609596,Heyttttt... #gölgelerin #gücü #adına #fantastic http://someurl,everyone,2013-09-06T10:35:30.000Z,375930249848295424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,374795304652275712,1005235255,The Joshua Files : zero moment buku ke3 #book #hobbies #adventure #fantastic  #MGHarris http://someurl,everyone,2013-09-03T07:25:38.000Z,374795304652275712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,374571114321969153,1172871824,Maroon 5!!!!!!! #maroon5 #kellyclarkson #bestfriend #birthdaycelebrating #fantastic #concert... http://someurl,everyone,2013-09-02T16:34:47.000Z,374571114321969153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,373862850722529280,190574267,@someuser @someuser @someuser haha! Cheers mate! #fantastic,everyone,2013-08-31T17:54:09.000Z,373866312193564672,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '373865905253388289'}]",1472459437
Twitter Web Client,373724495531364352,409913109,@someuser @someuser @someuser anum tiwiks #fantastic ♥♥♥unoooo http://someurl,everyone,2013-08-31T08:30:37.000Z,373724495531364352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for BlackBerry®,373639778933043202,737095309,Pitbull es taan pero taaaan sexy #fantastic,everyone,2013-08-31T02:53:59.000Z,373639778933043202,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,373495005643407360,269630283,@someuser @someuser anum tiwiks #fantastic ♥♥♥unoooo http://someurl,everyone,2013-08-30T17:18:43.000Z,373495005643407360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'place_id': '3a6e115c9b4aee61', 'coordinates': {'type': 'Point', 'coordinates': [101.45026158, 0.4600681]}}",,409913109
Instagram,373097686146514944,114398697,#fantastic#hero#magic#liptonearlgreytea#sintom#damla# http://someurl,everyone,2013-08-29T14:59:54.000Z,373097686146514944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,373085350614564864,217824414,My first tattoo! #BecauseWeCan #Tour #Tatto #BonJovi #Fan #Fantastic #Beautiful #Cool @ España http://someurl,everyone,2013-08-29T14:10:53.000Z,373085350614564864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'place_id': 'c6a1f1f8e7db637a', 'coordinates': {'type': 'Point', 'coordinates': [-3.67753619, 40.51031226]}}",,
Twitter for Android,373007769441284096,1259371332,Listening NASAAN ANG LIWANAG BY WILLIE GARTE . kahit old song ang ganda parin! :) #beautiful #old #song #williegarte #fantastic #ilovemusic...,everyone,2013-08-29T09:02:37.000Z,373007769441284096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
