reply_settings,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,referenced_tweets,in_reply_to_user_id,geo
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-02T17:30:11.000Z,297758825975513088,297758825975513088,Twitter Web Client,975656424,nl,aaah  alsof ik nog nie vals gnoeg ben wat is dat dan nou weer #angry http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-02T11:13:58.000Z,297664150031695872,297664150031695872,Twitter for iPhone,546565957,nl,Aaah Wrm moeten we zo ver spelen #angry 😣,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-02T10:24:50.000Z,297651784074280961,297651784074280961,Twitter Web App,175060669,nl,Heel jammer dat je die tweet hebt verwijderd zielig eigenlijk #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-02T01:03:41.000Z,297510567231516672,297510567231516672,Twitter for BlackBerry®,975183402,nl,Pfft men!!! #angry.com #ihatehypocrits,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-01T19:30:34.000Z,297426737208385537,297426737208385537,Twitter Web Client,976700042,nl,Ik heb zin om ruzie te maken joh!!! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-01T19:16:26.000Z,297423179285139456,297418995370430464,Twitter Web Client,975656424,nl,@someuser dat heb ik dus ok altijd met de laptop :( #angry,#angry,"[{'type': 'replied_to', 'id': '297422663855513600'}]",35854078,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-01T15:13:25.000Z,297362020557275136,297362020557275136,Twitter for Android,48996886,nl,Je exposed een hele goede vriendin van me gaf je eten je kwam bij me dagga en nu doe je dit bid dat je mij niet tegenkomt vriend #Angry,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-31T21:03:22.000Z,297087703688822785,297087703688822785,Twitter for iPhone,309192582,nl,RT @someuser Ik mag jou echt niet #I #am #so #over #you #ANGRY,#angry,"[{'type': 'retweeted', 'id': '297087352998862848'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-01-31T21:01:59.000Z,297087352998862848,297087352998862848,Twitter for iPhone,400871368,nl,Ik mag jou echt niet #I #am #so #over #you #ANGRY,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-01-31T18:11:02.000Z,297044331766886400,297044331766886400,Twitter for Android,240742082,nl,Ik stop met fifa ze naaien me altijd kut #fut #angry,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-31T16:41:38.000Z,297021835814518785,297021835814518785,Twitter for iPhone,305789041,nl,Het wil niet refreshen #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-31T16:21:20.000Z,297016725633921024,297016725633921024,Twitter for iPhone,546565957,nl,Aahh twitter loopt bij me vast #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-31T16:03:05.000Z,297012131591774209,297011001147142144,Twitter Web Client,975656424,nl,"@someuser ja ja oke, altwoord je whapp es #angry",#angry,"[{'type': 'replied_to', 'id': '297011590748831744'}]",789474816,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-31T00:21:42.000Z,296775225629089793,296775225629089793,Twitter for BlackBerry®,437394969,nl,Kan niet eens slapen door de pijn #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-30T12:08:15.000Z,296590648566501376,296590648566501376,Twitter for iPhone,1122391406,nl,GEEF MIJ NU VEEL KLEREN 😡 #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-30T07:20:59.000Z,296518355056226306,296518355056226306,Twitter for Android,368256851,nl,RT@someuser Oh great MIJN SCHOENEN ZIJN DRIJF NAT #ANGRY,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-30T06:55:19.000Z,296511897593860096,296511897593860096,Twitter for Android,297458945,nl,Oh great MIJN SCHOENEN ZIJN DRIJF NAT #ANGRY,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-30T06:48:24.000Z,296510155657474049,296510155657474049,Twitter for BlackBerry®,149797891,nl,"Doe ik ff wat nette kleding aan , zie ik dat het kei hard regent... #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-29T23:30:06.000Z,296399853804744704,296399853804744704,Twitter for Android,263086659,nl,Ja ok slapen doei . #angry #sick #you.,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-01-29T19:45:43.000Z,296343383234990081,296343383234990081,Twitter Web Client,161214109,nl,je zou maar genegeerd worden door een homo voel je aan gesproken bij @someuser .#Angry.,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-29T19:21:16.000Z,296337231021494272,296337231021494272,Twitter Web Client,332916558,nl,godver hou nu je bek gewoon jezus! Ik doe alles verkeerd en die kleine etter doet zeker alles goed! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-29T16:35:05.000Z,296295411214348288,296295411214348288,Camera on iOS,113445012,nl,Om op te vreten if te katapulten: #angry birds van #Jacobs in #Leiden http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-29T15:45:47.000Z,296283002324008960,296283002324008960,Twitter Web App,527311299,nl,Geen wifi dus whatsapp doet irritant.. #AngrY,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-29T13:54:38.000Z,296255030766497792,296255030766497792,dlvr.it,1063402368,nl,#Angry steelworkers protest in #Belgium http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-29T13:38:48.000Z,296251049554104321,296251049554104321,Twitter for iPhone,820113344,nl,Hopelijk is het duidelijk! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-29T11:18:16.000Z,296215679500165120,296215679500165120,Twitter for Android,362002705,nl,"Shit, een 5.2 voor pedagogiek. Ik haaaaaat dat vak! #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-29T07:27:52.000Z,296157697584279553,296157697584279553,Twitter for Android,364203023,nl,waarom kijk ik zo moeilijk? omdat ik gisteravond mijn haar heb gekruld. IK ZIE ZE NIET MEER! #rain #angry #girlprobs http://someurl,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-29T07:07:31.000Z,296152576183914496,296152576183914496,Twitter for iPhone,1052520158,nl,RT @someuser Grrrrr woensdag blokuur nederlands donderdag blokuur wiskunde. @someuser#% #angry,#angry,"[{'type': 'retweeted', 'id': '295991238564405248'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-28T20:26:25.000Z,295991238564405248,295991238564405248,Twitter Web Client,753024247,nl,Grrrrr woensdag blokuur nederlands donderdag blokuur wiskunde. @someuser#% #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-28T17:33:26.000Z,295947706101288960,295947706101288960,Twitter for Android,406493784,nl,Genaaid worden door je eigen family jaa super is dat!!! ..... #angry,#angry,,,"{'place_id': 'be88df1a35893b31', 'coordinates': {'type': 'Point', 'coordinates': [6.4723838, 52.7206552]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-28T16:17:18.000Z,295928547703418881,295928547703418881,Twitter for Android,307280034,nl,Morgen maar weer nablijven dan #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-28T15:32:23.000Z,295917242019893248,295917242019893248,Twitter for Android,161766579,nl,"Oh joh we hebben de slechtste lerares ooit en nu heb k een 4,7 -.- #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-28T14:32:01.000Z,295902054273138690,295902054273138690,Twitter for Websites,564679042,nl,#Angry birds  #carnaval kostuum: http://someurl #marktplaats. Graag RT,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-28T03:32:29.000Z,295736077149417472,295736077149417472,Twitter for BlackBerry®,355080119,nl,Movistar Uisss #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-27T21:24:07.000Z,295643374327824385,295643374327824385,Mobile Web (M2),143431034,nl,en er wordt weer gelijk een hele ophef gemaakt omdat ik nu pas in bed lig... En lang zullen we nog niet slapen. #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-01-27T08:45:30.000Z,295452461378973696,295452461378973696,Twitter for iPhone,996769496,nl,Hahaha dushi doet kaka op ons terras #cat #angry #daddy,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-01-26T21:28:39.000Z,295282123710025728,295282123710025728,Twitter Web Client,601238277,nl,nu gaan slapen . tired as fuck #goodnight #dreaming #about #angry #peoples #with #nives #HAHA,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-26T20:16:52.000Z,295264059715112960,295264059715112960,Twitter Web Client,507153987,nl,nu al geen fan van beatport wat een gedoe dat uploaden #beatport #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-26T15:11:46.000Z,295187281671753730,295187281671753730,m.tweete.net,81801648,nl,Ik hou niet van om genegeerd te worden #angry,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-26T11:41:00.000Z,295134238896963585,295134238896963585,Twitter for Android,559852130,nl,RT @someuser Godverdomde tyfus sneeuw. Rot toch eens een eind op!! #Angry,#angry,"[{'type': 'retweeted', 'id': '295125209797775361'}]",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-26T11:38:21.000Z,295133570865975296,295133570865975296,nieuwsmash.nl,606724239,nl,[N] Rovio’s nieuwste game Tiny Thief dit voorjaar verwacht - Lees meer op  http://someurl | #angry|birds #Gaming #iOS | [N],#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-26T11:05:07.000Z,295125209797775361,295125209797775361,Twitter for BlackBerry®,273508033,nl,Godverdomde tyfus sneeuw. Rot toch eens een eind op!! #Angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-25T23:23:23.000Z,294948610402041857,294948610402041857,Twitter for BlackBerry®,952094654,nl,Vandaag vroeg naar bed #Iknowitsfriday but im still #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-25T23:01:52.000Z,294943196876775426,294943196876775426,Twitter for BlackBerry®,417063106,nl,Noin lyk autotweet #angry tho no p,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-24T22:43:01.000Z,294576063588212736,294576063588212736,Instagram,159116783,nl,Dat mean mug. #tbt #ThrowBackThursday #angry #grumpy #tantrum #90s #sidepony http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-24T21:17:35.000Z,294554564449935360,294554564449935360,Twitter Web Client,69584511,nl,maar ff roken #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-24T17:49:26.000Z,294502183309819906,294502183309819906,UberSocial for BlackBerry,429890374,nl,RT @someuser RT @someuser @someuser 5.1 ? Voor Spelling ??!!! Wat is dat !!!!!#angry | neeeh hr tekst and uitleg,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-24T17:47:02.000Z,294501577618759680,294501577618759680,TweetDeck,149649995,nl,"kga maar tekken spelen, #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-22T22:13:54.000Z,293843961762684929,293843961762684929,Twitter for BlackBerry®,386594871,nl,Als ik je hand in hand met haar zie lopen of zie staan wil ik een baksteen op je achterhoofd gooien en je nooit meer op laten staan #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-22T18:54:56.000Z,293793891512094721,293793891512094721,Twitter Web Client,209735866,nl,"die kk ea servers gaan telkens eruit weer om de minuut , beheersen nu voordat ik weer 45 euro moet aftikken voor nieuwe controller #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-22T17:23:24.000Z,293770855622770688,293770855622770688,UberSocial for BlackBerry,46384353,nl,Mxm....jy maak my sommer opsternaat!!!!!!!!!!!!!!!!!!!!!!!!  #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-21T21:14:11.000Z,293466547152896000,293458972831272960,Twitter Web Client,309303062,nl,@someuser ja kei chaggi als die geen gtst kan kijken #angry,#angry,"[{'type': 'replied_to', 'id': '293458972831272960'}]",361240364,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-21T19:51:03.000Z,293445623284367361,293445623284367361,UberSocial for BlackBerry,392179307,nl,Damn it me zusje is gone kan haar nergens vinden #stress #angry #sad,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-21T16:10:53.000Z,293390217585512449,293390217585512449,Twitter for Android,185109082,nl,... Beter zeg ik gwn ff niks nu #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-21T13:58:05.000Z,293356798017171456,293356798017171456,TweetDeck,161772939,nl,Ik ga het gemeentehuis aanklagen ofzo hmmpffgrr.... #ANGRY,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-21T10:38:33.000Z,293306584988270592,293306584988270592,TweetDeck,452211850,nl,"en de veel kwts zitten vol, dus heb ik ook nog eens veel tussen uren, echt waar serieus heb er geen woorden voor #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-20T12:24:46.000Z,292970924771246080,292970924771246080,Twitter for Android,239840148,nl,Ben down komt me pa aan me hoofd zeiken #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-19T18:53:07.000Z,292706270383845376,292706270383845376,TweetDeck,164987610,nl,Godverklotetyfusklotegvdteringzeikende wedstrijd dhhgjehthfhrjhdh :@ #angry,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-19T16:42:00.000Z,292673272984776704,292673272984776704,Twitter for Android,348533131,nl,RT @someuser wat een gezelligheid (:< #potatoes #drawing #smile #angry #sad  #faces #food #love #friends #lol #swag #yolo http://someurl ...,#angry,"[{'type': 'retweeted', 'id': '292672570275291136'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-19T16:41:44.000Z,292673205859123200,292673205859123200,Twitter for Android,331614055,nl,RT @someuser wat gezellig #potatoe #potatoes #drawing #draw #smile #happy #angry #sad #blue #brown #faces #food #bored #s http://someurl ...,#angry,"[{'type': 'retweeted', 'id': '292672545411444736'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-19T16:39:13.000Z,292672570275291136,292672570275291136,Instagram,331614055,nl,wat een gezelligheid (:< #potatoes #drawing #smile #angry #sad  #faces #food #love #friends #lol #swag #yolo http://someurl,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-01-19T16:39:07.000Z,292672545411444736,292672545411444736,Instagram,348533131,nl,wat gezellig #potatoe #potatoes #drawing #draw #smile #happy #angry #sad #blue #brown #faces #food #bored #s http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-19T15:33:16.000Z,292655974387441664,292655974387441664,UberSocial for BlackBerry,198794097,nl,RT @someuser #angry #inkijk http://someurl « je heb tieten emerson xd,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-19T14:05:25.000Z,292633867628732418,292633867628732418,Twitter for iPad,476050024,nl,"Bah, mijn huis vol pis en kak !!#angry@someuser",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2013-01-19T08:21:23.000Z,292547290172882944,292547290172882944,Instagram,15967449,nl,GRRRRR(een) #Hulk #TShirtoftheday #Marvel #Teefury #angry #green #Hero http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-19T08:10:32.000Z,292544559953625088,292544559953625088,Twitter for BlackBerry®,557716577,nl,:p @someuser Lemme jor am #angry @someuser @someuser,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-18T20:24:28.000Z,292366871406182400,292366871406182400,Twitter for Android,153715592,nl,Als het zo moet #Psv heel me avond weer verkloot!!@someuser $#@someuser #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-18T16:07:55.000Z,292302309134835712,292302309134835712,Twitter for BlackBerry®,629178018,nl,#Angry# kan gewoon geen bus vinden,#angry,,,
