public_metrics,created_at,id,text,reply_settings,conversation_id,source,geo,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id,withheld
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:41:54.000Z,813832298596597760,barts sex #super hot girl naked sex http://someurl,everyone,813832298596597760,Twitter Web Client,,3578621239,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:41:20.000Z,813832153658224641,bitch porno #super sex games online http://someurl,everyone,813832153658224641,Twitter Web Client,,2647935025,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:40:31.000Z,813831946858070016,free sexy cartoon videos #super smash bros sex http://someurl,everyone,813831946858070016,Twitter Web Client,,590742169,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:39:44.000Z,813831750698803200,jobs in pornography #super sexy sluts http://someurl,everyone,813831750698803200,Twitter Web Client,,186910658,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:38:44.000Z,813831501154553856,best free porn torrents #super hot sexy http://someurl,everyone,813831501154553856,Twitter Web Client,,350173119,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:32:06.000Z,813829828545839104,puerto rico hood girls sex video #super squirters 2 http://someurl,everyone,813829828545839104,Twitter Web Client,,403169849,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:31:43.000Z,813829733616066560,older wife sex #super sexy nude greek woman http://someurl,everyone,813829733616066560,Twitter Web Client,,942142435,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:30:43.000Z,813829481689387009,freash indian hot sex girls #super feel fuked girls http://someurl,everyone,813829481689387009,Twitter Web Client,,4276287999,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:30:02.000Z,813829311874695170,#super hot young women having lesbian sex punjabi teen photo sites http://someurl,everyone,813829311874695170,Twitter Web Client,,242548729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:29:16.000Z,813829117971988481,#super models naked sleepinggirlsporn http://someurl,everyone,813829117971988481,Twitter Web Client,,1442410562,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:24:39.000Z,813827956904775680,buster bunny porn #super sexy naked anime girls http://someurl,everyone,813827956904775680,Twitter Web Client,,331106141,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:19:37.000Z,813826689180504064,sexy lingerie for plus size women #super sexy booty http://someurl,everyone,813826689180504064,Twitter Web Client,,502221027,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:15:01.000Z,813825531691102208,#super free sex videos old and young sex movies http://someurl,everyone,813825531691102208,Twitter Web Client,,60830143,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:11:51.000Z,813824735440150528,#super sex pic hot lessbian sex http://someurl,everyone,813824735440150528,Twitter Web Client,,221150979,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:11:19.000Z,813824598479372288,pic of teens having sex #super sexy lingerie sex http://someurl,everyone,813824598479372288,Twitter Web Client,,238148017,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:10:33.000Z,813824408544542720,#super porn foreign and women and photos and nude http://someurl,everyone,813824408544542720,Twitter Web Client,,331274052,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:07:50.000Z,813823725250473986,cex dance #super x porn http://someurl,everyone,813823725250473986,Twitter Web Client,,549039996,it,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:06:46.000Z,813823455623778304,free porn vidoes teens #super x porn http://someurl,everyone,813823455623778304,Twitter Web Client,,3578621239,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:06:03.000Z,813823274253742080,#super booty porn bollwood dood nude http://someurl,everyone,813823274253742080,Twitter Web Client,,188621472,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:04:36.000Z,813822910771109888,sexy naked teens sex videos #super amanda nude http://someurl,everyone,813822910771109888,Twitter Web Client,,199903929,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:02:16.000Z,813822323983872003,#super nanny porn moives of sexy women naked http://someurl,everyone,813822323983872003,Twitter Web Client,,841010982,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:02:07.000Z,813822285765378048,#super hard porn free homemade girl free http://someurl,everyone,813822285765378048,Twitter Web Client,,80876275,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:02:06.000Z,813822279377416193,#super teens sex vids to donwload from best site american sex symbol http://someurl,everyone,813822279377416193,Twitter Web Client,,244903700,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T19:00:06.000Z,813821777906384899,145 Sqm #super #deluxe #Chalet for Sale in #Faraya including:| - Double Wall / Glazed| - American style kitchen| -... http://someurl,everyone,813821777906384899,Facebook,,781020406656405504,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:58:58.000Z,813821491624247296,xxxpron #super sexy blondes http://someurl,everyone,813821491624247296,Twitter Web Client,,1684061298,fr,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:57:06.000Z,813821023615336448,#super sexy hot girl classic interracial anal http://someurl,everyone,813821023615336448,Twitter Web Client,,238148017,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:56:32.000Z,813820878148472833,#super hard core sex golf course girl fucked http://someurl,everyone,813820878148472833,Twitter Web Client,,755671751640682496,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:56:08.000Z,813820777241772032,Its very hot today.... really crazy... #cool #super #milan #italy #thebest #galleriavittorioemanuele #gucci... http://someurl,everyone,813820777241772032,Facebook,,125105914,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:50:50.000Z,813819443931385857,#super horny sex video of men http://someurl,everyone,813819443931385857,Twitter Web Client,,3240815736,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-27T18:50:00.000Z,813819237642997761,#supergreens #super #greens £31.50 until 31st December #tropicsandy #beautyuk #beautyblogger #beautyblog #beauty... http://someurl,everyone,813819237642997761,Facebook,,1370716009,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:47:21.000Z,813818569678950400,#Super stuff http://someurl,everyone,813818569678950400,Twitter for Android,,44077450,en,#super,"[{'type': 'quoted', 'id': '813613117254963201'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:46:47.000Z,813818427039252483,#super girl sex ic nude volleyball pic http://someurl,everyone,813818427039252483,Twitter Web Client,,1400287508,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:35:07.000Z,813815490514747393,brian white nude #super women nude http://someurl,everyone,813815490514747393,Twitter Web Client,,498706603,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:33:56.000Z,813815192635265024,Check check | |  #super http://someurl,everyone,813815192635265024,Twitter Web Client,,738361734927396864,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:32:06.000Z,813814730032824320,"What a simply #super #sunset, it was yesterday. Perfect for the #prompt today as I never got... http://someurl",everyone,813814730032824320,Instagram,"{'coordinates': {'type': 'Point', 'coordinates': [-2.98179019, 51.3468236]}, 'place_id': '2d41dd150edf488a'}",192862587,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:31:29.000Z,813814575082696705,***/#SNES/#NES/-/#Super #Nintendo GAME - MARIO KART - PAL (UK VERSION) - VGC - RARE ***/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813814575082696705,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:29:45.000Z,813814139323879429,#super sex picture hot venezuelan girls nude video http://someurl,everyone,813814139323879429,Twitter Web Client,,70685022,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:29:38.000Z,813814110441930752,flexibleporn #super hot fat girl lesbian pics mexican girls http://someurl,everyone,813814110441930752,Twitter Web Client,,374142506,en,#super,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",2016-12-27T18:25:01.000Z,813812948841984000,Do you agree that this #SUPERHOME #decor is #SUPER?! http://someurl http://someurl,everyone,813812948841984000,Sprinklr,,19346970,en,#super,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-12-27T18:24:57.000Z,813812930416377857,@someuser | The #Super family.....| God bless you.....| #nancyajram http://someurl,everyone,813812930416377857,Twitter for Android,,726447669212749824,en,#super,,470307418,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:22:09.000Z,813812226167635968,sexy women photos #super porno tube http://someurl,everyone,813812226167635968,Twitter Web Client,,2423576970,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:21:23.000Z,813812035825922049,share your amateur porn #super hot porn pics http://someurl,everyone,813812035825922049,Twitter Web Client,,567000602,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:18:29.000Z,813811305354297344,#super sexy lesbian sex free porn with black girls http://someurl,everyone,813811305354297344,Twitter Web Client,,242414083,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:18:07.000Z,813811213457100800,carrie ann inaba nude pics #super tall girl anal http://someurl,everyone,813811213457100800,Twitter Web Client,,266412352,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:15:26.000Z,813810536202825728,free naked pics of sexy lesbian students in middle school #super hot sex deck http://someurl,everyone,813810536202825728,Twitter Web Client,,968536261,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:14:38.000Z,813810335467630592,#super sexy mexican girls having sex desi sex aunty http://someurl,everyone,813810335467630592,Twitter Web Client,,2740294704,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:10:11.000Z,813809214980235264,hot girls kissing porn #super sexy hot girls http://someurl,everyone,813809214980235264,Twitter Web Client,,433418038,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:06:23.000Z,813808259849158657,Prince Mehmet and Princess Amirah #blessed  👫 #super(s)hero 😀 #newyork  NY #arlington VA http://someurl,everyone,813808259849158657,Instagram,,150121192,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T18:02:42.000Z,813807330403946496,#super women nude hottest naked women alives boobs free http://someurl,everyone,813807330403946496,Twitter Web Client,,363420692,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-27T17:59:41.000Z,813806573315354628,"beans, salted sardines, wild greens for a chilly night! #SUPER #POWER #crete #WinterWonderland @someuser http://someurl",everyone,813806573315354628,Twitter for iPhone,,93727028,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T17:54:44.000Z,813805326164234245,#super bad sex scene adult isp http://someurl,everyone,813805326164234245,Twitter Web Client,,622108226,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T17:51:05.000Z,813804410606415873,#super free sex videos adult female yorkie http://someurl,everyone,813804410606415873,Twitter Web Client,,2782771411,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T17:49:25.000Z,813803989636706304,#Super #saver #Makita #UB1103 #Variable #Speed #Blower: Makita UB1103 Variable Speed Blower... http://someurl,everyone,813803989636706304,Google,,792317482635669504,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T17:48:32.000Z,813803766130634754,#super mario porno tips my friends sister sex http://someurl,everyone,813803766130634754,Twitter Web Client,,228999614,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T17:46:42.000Z,813803303851229184,#super cute innocent girls asian picsgirlsex http://someurl,everyone,813803303851229184,Twitter Web Client,,156388324,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T17:44:40.000Z,813802795019173889,#super sexy porn videos drunk girlfriend anal http://someurl,everyone,813802795019173889,Twitter Web Client,,1342845264,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T17:42:53.000Z,813802346392080384,They said cause Im #super #sweet #everyone overloaded me with #Christmas #Cookies #Christmas... http://someurl,everyone,813802346392080384,Instagram,,1388313655,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T17:42:47.000Z,813802320286928896,sex pichar #super hot nude girl http://someurl,everyone,813802320286928896,Twitter Web Client,,2468982282,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T17:40:52.000Z,813801837954473984,#super hot and sexy girls rebecca wild anal http://someurl,everyone,813801837954473984,Twitter Web Client,,90100504,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T17:40:27.000Z,813801732765519876,#super hot and sexy girls mario porn castle http://someurl,everyone,813801732765519876,Twitter Web Client,,565868609,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T17:40:01.000Z,813801624204406784,#super bowl porn uncensored amateur lesbian teen toy http://someurl,everyone,813801624204406784,Twitter Web Client,,99043642,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T17:34:23.000Z,813800206647050240,#super stars porno adult porno online http://someurl,everyone,813800206647050240,Twitter Web Client,,2740294704,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-27T17:26:43.000Z,813798277241925633,The Pop Kids by @someuser is Poptastic Confessions #7 song of 2016 #petshopboys #thepopkids #poptastic #super  http://someurl,everyone,813798277241925633,Twitter Web Client,,43621688,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-27T17:20:04.000Z,813796603626737664,shaved amature pussy #super hot sex videos of naked black girls http://someurl,everyone,813796603626737664,Twitter Web Client,,2464917774,en,#super,,,
