lang,public_metrics,id,text,author_id,reply_settings,created_at,conversation_id,source,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644515896854056960,Novidades no Jivas vem por ai! 😍| #jivagosocialclub #letsparty #teamjivas #8years #amazing #wonderful... http://someurl,31593658,everyone,2015-09-17T14:18:58.000Z,644515896854056960,Instagram,#wonderful,"{'place_id': 'c44302d542084bfe', 'coordinates': {'type': 'Point', 'coordinates': [-48.5508804, -27.5939102]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644496206006210561,Lua linda!!| #moon #lastnight #wonderful #moonlight http://someurl,578076378,everyone,2015-09-17T13:00:44.000Z,644496206006210561,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644452393279688704,Que comece a Semana Acadêmica FACELI 2015!  😀😀😀😀 #love #live #wonderful #instame #peace #amo #smile... http://someurl,222449364,everyone,2015-09-17T10:06:38.000Z,644452393279688704,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-40.05763691, -19.38099284]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644305173628760064,Hj o calor pavorô...Haha #me #amazing #wonderful #eulacro #ezatamentchy #top #tattoo #instalike... http://someurl,3377539157,everyone,2015-09-17T00:21:38.000Z,644305173628760064,Instagram,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644296970866171904,#riomaravilhoso #wonderful #life #beautiful #amazing @ Cristo Redentor http://someurl,72540600,everyone,2015-09-16T23:49:02.000Z,644296970866171904,Instagram,#wonderful,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.21055556, -22.95194444]}}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644296794869006336,Foto: #beautiful #boobs #sexy #hot #perfect #body #wonderful @someuser @someuser @someuser http://someurl,2549840297,everyone,2015-09-16T23:48:21.000Z,644296794869006336,Tumblr,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644265680146186240,Passeio com os Buscos. #thanks #besthusbandever #wonderful #doceroça #farm #farmlife http://someurl,41251576,everyone,2015-09-16T21:44:42.000Z,644265680146186240,Instagram,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644260890762719232,"http://someurl - 📍 Mina Rosita, Nador✨ #amazing #wonderful #stunning #minarosita #Na... http://someurl http://someurl",147650726,everyone,2015-09-16T21:25:40.000Z,644260890762719232,IFTTT,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644260740468219904,"http://someurl -📍 Mina Rosita, Nador✨ #amazing #wonderful #stunni... http://someurl http://someurl",222586843,everyone,2015-09-16T21:25:04.000Z,644260740468219904,IFTTT,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644260645878128641,"http://someurl -󾔿 Mina Rosita, Nador✨ #amazing #wonderful #stunning #minarosita #Nador... http://someurl",222586843,everyone,2015-09-16T21:24:42.000Z,644260645878128641,Facebook,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644213464043552768,Lanchinhoooo.... #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy #Kiss... http://someurl,222449364,everyone,2015-09-16T18:17:13.000Z,644213464043552768,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-40.05763691, -19.38099284]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644149277149786112,volkswagen 2028 car| #volkswagen| #car| #wonderful http://someurl,3309529355,everyone,2015-09-16T14:02:10.000Z,644149277149786112,TwitterBender,#wonderful,,,
it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644125442975375360,Foto di @someuser #venetoworld #jesolo #wonderful #colorful #beautiful #travel #igersvenezia... http://someurl,1224175226,everyone,2015-09-16T12:27:27.000Z,644125442975375360,Instagram,#wonderful,"{'place_id': '8ca35e1c01e48273', 'coordinates': {'type': 'Point', 'coordinates': [12.6494, 45.5394]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644033143880708096,Amanece🌇 #amanecer #breakingdawn #sun #sky #wonderful... http://someurl http://someurl,18685406,everyone,2015-09-16T06:20:41.000Z,644033143880708096,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643966385425674240,Deu Ruim...👅😺#me #amazing #wonderful #top #tattoo #instalike #instaboy #instap#style #estilo #fitness... http://someurl,3377539157,everyone,2015-09-16T01:55:25.000Z,643966385425674240,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643950273422077952,Sem elas as Fofocas Perde a graça 😍 ahahh sobre hj .MELHOR tarde  #wonderful  #perfect #onlydebest... http://someurl,945856626,everyone,2015-09-16T00:51:23.000Z,643950273422077952,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643901247297310721,Indo embora #sunset #bus #asasdesocorro #sun #wonderful #amazing http://someurl,1561767830,everyone,2015-09-15T21:36:35.000Z,643901247297310721,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643810246809518080,Familia :)) #limitless #beauty #vida #wonderful #world @ Vila Capivari - Campos do Jordao - SP http://someurl,318719076,everyone,2015-09-15T15:34:58.000Z,643810246809518080,Instagram,#wonderful,,,
it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643794345708126208,Faro di #bibione #venetoworld #veneto #wonderful #beautiful #architecture #travel #tourism... http://someurl,1224175226,everyone,2015-09-15T14:31:47.000Z,643794345708126208,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643574350126448640,Lindas! | #Beautiful #wonderful #Perfect #Powerful http://someurl,367548450,everyone,2015-09-14T23:57:36.000Z,643574350126448640,Facebook,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643542069592616960,Cristo Redentor.| #brazil #wonderful #awesome #amazing #traveling #travelingram #travel #cool... http://someurl,1413760028,everyone,2015-09-14T21:49:20.000Z,643542069592616960,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643498755006799872,"Uma vista que mesmo nublado, fascina! #sea #Bahia #br #brasil #mar #picofday #wonderful #Salvador... http://someurl",169931677,everyone,2015-09-14T18:57:13.000Z,643498755006799872,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643461933111320576,#Wonderful #View #Last #Days #Of #Summer @ Houceima Plage Quemado http://someurl,357472885,everyone,2015-09-14T16:30:54.000Z,643461933111320576,Instagram,#wonderful,"{'place_id': '382c452b4f39ab9c', 'coordinates': {'type': 'Point', 'coordinates': [-3.9263409, 35.24442848]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643378567506739200,Yamaha FZ1| #Yamaha| #motorcycles| #wonderful http://someurl,3321184001,everyone,2015-09-14T10:59:38.000Z,643378567506739200,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",643321743587835904,Honda VTX1800R| #Honda| #bikes| #wonderful http://someurl,3321184001,everyone,2015-09-14T07:13:50.000Z,643321743587835904,TwitterBender,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643254188017864704,Alegria! | #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy #Kiss #life http://someurl,222449364,everyone,2015-09-14T02:45:24.000Z,643254188017864704,Instagram,#wonderful,,,
fr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643127685993091072,INVICTA♥| #porto #magic #city #wonderful #place @ Clérigos Church http://someurl,714834086,everyone,2015-09-13T18:22:43.000Z,643127685993091072,Instagram,#wonderful,"{'place_id': 'b5f9b1150985d719', 'coordinates': {'type': 'Point', 'coordinates': [-8.61472222, 41.14555556]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643105677825732609,"Hoje o dia tá perfeito. | #perfect #happyday #rain #cold, #weather #rainy #wonderful #warm #blanket... http://someurl",173349655,everyone,2015-09-13T16:55:16.000Z,643105677825732609,Instagram,#wonderful,,,
eu,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",643060564294533120,#wonderful #sicily #palermo #church san #giuseppe dei #teatini #central #vittorioemanuele #amazing #light #discover http://someurl,1920582482,everyone,2015-09-13T13:56:00.000Z,643060564294533120,Twitter Web Client,#wonderful,{'place_id': '0fbea96066e4a25f'},,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",643026984445022208,Foto: http://someurl #beautiful #boobs #sexy #hot #perfect #body #wonderful... http://someurl,2549840297,everyone,2015-09-13T11:42:34.000Z,643026984445022208,Tumblr,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",642893956704022528,Amo para sempre!| #wonderful# @ Mansão Tulipas http://someurl,69952229,everyone,2015-09-13T02:53:58.000Z,642893956704022528,Instagram,#wonderful,"{'place_id': '68e019afec7d0ba5', 'coordinates': {'type': 'Point', 'coordinates': [-46.5952454, -23.5649662]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",642866059431677952,Depois rever esse!| Retorno à infância!| #wonderful http://someurl,76316765,everyone,2015-09-13T01:03:07.000Z,642866059431677952,Facebook,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",642849250217455616,😍😍😍 #shawnmendes #newsong #madrid #handwritten #conciertazo #voice&guitar #simple #wonderful http://someurl,225590494,everyone,2015-09-12T23:56:19.000Z,642849250217455616,Instagram,#wonderful,,,
no,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",642777065364803584,2006 Fisker Tramonto| #fisker| #wonderful| #cars http://someurl,3309529355,everyone,2015-09-12T19:09:29.000Z,642777065364803584,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",642774890706268161,Especialistas em confeitaria!  💜😝 #love #live #wonderful #instame #peace #amo #smile #felicidade... http://someurl,222449364,everyone,2015-09-12T19:00:50.000Z,642774890706268161,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",642518172281778176,Nunca desista de seus objetivos 😋🙋#me #amazing #wonderful #ezatamentchy #eulacro #top #tattoo... http://someurl,3377539157,everyone,2015-09-12T02:00:44.000Z,642518172281778176,Instagram,#wonderful,,,
lv,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",642514874858369024,Valdivia 😃☺ #travel #workout #fit #fitnesschile #chile #valdivia #wonderful #beautiful #fitnessaddict... http://someurl,2290447316,everyone,2015-09-12T01:47:38.000Z,642514874858369024,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",642488717186363392,Mis dos amores!!!!!  #littlegirl #littleboy #cute #wonderful #beautiful... http://someurl,64099544,everyone,2015-09-12T00:03:41.000Z,642488717186363392,Instagram,#wonderful,"{'place_id': '01fb944c0dff3d86', 'coordinates': {'type': 'Point', 'coordinates': [-70.52802512, -33.47696815]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",642450408452038656,Castelo de histórias e conspirações. #germany #wanderlust #wonderful #cinderellastory... http://someurl,35364846,everyone,2015-09-11T21:31:28.000Z,642450408452038656,Instagram,#wonderful,"{'place_id': '37439688c6302728', 'coordinates': {'type': 'Point', 'coordinates': [11.56012559, 48.13873903]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",642380699832590336,Quinta do lorde 👌| #quintadolorde #caniçal #madeira #madeiraisland #theview #wonderful #amazing #place... http://someurl,542586593,everyone,2015-09-11T16:54:28.000Z,642380699832590336,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",642359036529262592,#bomdia  #wonderful #thanksGod #happyday 👏🏻👏🏻👏🏻👏🏻❤️❤️❤️ @ Botanical... http://someurl,103908737,everyone,2015-09-11T15:28:23.000Z,642359036529262592,Instagram,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",642299189809020929,#beautiful #boobs #sexy #hot  #wonderful |  💋 Sexy Girls 💘 @someuser Instagram photos | Websta http://someurl vía @someuser,2549840297,everyone,2015-09-11T11:30:34.000Z,642299189809020929,Mobile Web,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641998875448987648,"#HojeÉODiaDela #Linda #Gata #Beautiful #wonderful 󾌧󾌧󾌧󾌧󾌧󾌧󾌧| Bom, é raro eu fazer isso, porém vc merece muito mais!... http://someurl",797480310,everyone,2015-09-10T15:37:14.000Z,641998875448987648,Facebook,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641991826107408384,Wonderful cuty / Cidade Maravilhosa. #riodejaneiro #city #wonderful #perfect #beach #nature... http://someurl,211972861,everyone,2015-09-10T15:09:13.000Z,641991826107408384,Instagram,#wonderful,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.18307288, -22.94726568]}}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641895282976948224,#longdrive #wonderful #weather #hyderabad #nofilter @ ECIL http://someurl,750573025,everyone,2015-09-10T08:45:35.000Z,641895282976948224,Instagram,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641894774866341888,#long #drive #wonderful #weather #hyderabad #nofilter @ ECIL http://someurl,750573025,everyone,2015-09-10T08:43:34.000Z,641894774866341888,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641803067390869505,💙🚠 #amazing #wonderful #021 #RJ #rio #PãoDeAçúcar #MorroDaUrca #bondinho @ Bondinho Pão De Açucar -... http://someurl,64323440,everyone,2015-09-10T02:39:10.000Z,641803067390869505,Instagram,#wonderful,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.19867374, -22.95701823]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641721647712612352,Sky of São José ... #sky #clouds #building #wonderful ☁️🌅 @ Anel Viário http://someurl,210907754,everyone,2015-09-09T21:15:38.000Z,641721647712612352,Instagram,#wonderful,{'place_id': 'ad8a3318a4317a03'},,
pt,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641621839744266240,#beautiful #vancouver #northvancouver #love #nature #wonderful #capilano #river #forest #fish by noramina http://someurl,2972863922,everyone,2015-09-09T14:39:02.000Z,641621839744266240,Buffer,#wonderful,,,
pt,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",641521061448712192,"Retweeted Mária Mitterer (@someuser| | ♥ A #wonderful #Wednesday #everyone  ♥ Thank you for the #following,... http://someurl",292225170,everyone,2015-09-09T07:58:34.000Z,641521061448712192,Facebook,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641253927544033280,"De ontem,  foi Canelones invertidos,  Luiza e Nicolas... Altos risos!  😍😍😍| | #love #live #wonderful... http://someurl",222449364,everyone,2015-09-08T14:17:04.000Z,641253927544033280,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-39.79417698, -19.57979829]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641250577817669632,Dia de supervisão com Tia Fabíola... | | #love #live #wonderful #instame #peace #amo #smile #felicidade... http://someurl,222449364,everyone,2015-09-08T14:03:46.000Z,641250577817669632,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-39.79417698, -19.57979829]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641248605056147456,Montando nos inimigos 😂😂😂 #aniversariodegabriel 🐮🐴| | #segurapeao #sabado #carpediem #wonderful #rio... http://someurl,825684944,everyone,2015-09-08T13:55:55.000Z,641248605056147456,Linkis: turn sharing into growth,#wonderful,,,
fr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641245096046915584,Noir. #Abstrac #City #Times #Living #BeginnersMX #Wonderful #Photography #Moments #Live #BlackOrWhite http://someurl,432073831,everyone,2015-09-08T13:41:59.000Z,641245096046915584,Instagram,#wonderful,,,
it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641209318931607552,Ciao proprio @someuser #troppobella #troppetette #amazing #girl #boob #wonderful #follow  #followme #followher #... http://someurl,3420036627,everyone,2015-09-08T11:19:49.000Z,641209318931607552,IFTTT,#wonderful,,,
it,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",641172557824192512,Photo: Galleria Vittorio Emanuele a #Milano ! #milan #galleriavittorioemanuele #wonderful #instagood #me... http://someurl,235923707,everyone,2015-09-08T08:53:44.000Z,641172557824192512,Tumblr,#wonderful,,,
