public_metrics,source,created_at,id,conversation_id,text,author_id,lang,reply_settings,search_query,referenced_tweets,geo,in_reply_to_user_id
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-26T02:12:51.000Z,813205906921926656,813205906921926656,RIP Love & Light .... #heartbroken #sosad #hardtosaygoodbye #Christmas 2016  http://someurl,18815823,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-26T02:11:34.000Z,813205581905457153,813205581905457153,Careless Whisper http://someurl #heartbroken,16907972,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPad,2016-12-26T02:09:40.000Z,813205106665684992,813205106665684992,Im sat here #heartbroken at the loss of yet another #legendary and #iconic #artist 😓 #ripgeorgemicheal You Will Be Missed! ❤Thank You http://someurl,26325469,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-26T02:09:33.000Z,813205078475763712,813205078475763712,George Michael dead: Celebrities react #ripgeorgemicheal #GoneButNeverForgotten #heartbroken  http://someurl,17500141,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-26T02:06:39.000Z,813204345625772032,813204345625772032,sometimes scars do not need to be explicit and to be seen by everyone| #heartbroken #love #christmas #scars,869715342,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-26T02:01:10.000Z,813202967901966341,813199311446142980,@someuser Im a just say we ( Broncos ) R done .. D not defending offense not scoring 😔Merry Christmas #Heartbroken💔 mend it give me spark,710649759111847937,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '813199311446142980'}]",,18734310
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for Android,2016-12-26T01:59:28.000Z,813202538539450368,813202538539450368,"#heartbroken  George Michael , without doubt the biggest influence as a teenager.your music will resonate in my soul forever!!!",740295202552832000,en,everyone,#heartbroken,,{'place_id': '315b740b108481f6'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-26T01:58:53.000Z,813202391231184897,813202391231184897,rough indeed. #heartbroken #ripgeorgemichael http://someurl,21613873,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '813199090469191680'}]",,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for iPhone,2016-12-26T01:58:46.000Z,813202360872927232,813202360872927232,"Our Amazing, Beautiful Singing Angel @someuser #Heartbroken. Will love and miss you so much 💔💔xxx http://someurl",263678715,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-26T01:54:21.000Z,813201252670525440,813201252670525440,http://someurl #GeorgeMichael . My teenage years just flashed before my eyes. #heartbroken,62010137,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-26T01:52:02.000Z,813200666441240576,813200666441240576,"@someuser We are all so sad for the loss of our @someuser My heart goes out to you, his family and friends. #Heartbroken 😢",245050009,en,everyone,#heartbroken,,,288267004
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-26T01:51:27.000Z,813200521225969664,813200521225969664,Literally grew up listening to George Micheal. Rest in power. #heartbroken,69348800,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-26T01:51:26.000Z,813200516977041408,813200516977041408,Ive been thinking to get this hoodie... fits the series of unfortunate events Ive been experiencing lately #heartbroken #strongereveryday http://someurl,36007998,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-26T01:45:42.000Z,813199076107767808,813199076107767808,Woke Up to the saddest news #rip 🙏🏽 #georgemichael 💔 #heartbroken #sad #peace #love... http://someurl,1083144073,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,2016-12-26T01:44:31.000Z,813198778115227649,813193976551501825,@someuser @someuser Now spinning Last Christmas for the millionth time! 2016 has me #heartbroken again!  #GeorgeMichael #Wham,488979103,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '813194921293119488'}]",,43497986
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-26T01:44:26.000Z,813198754920669184,813198754920669184,"A style icon through four decades, George Michaels life in pictures http://someurl @someuser #heartbroken",1146149017,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-26T01:43:43.000Z,813198575542960132,813198575542960132,George Michael - what a legend. 💔 http://someurl love this cover....#heartbroken,21798491,en,everyone,#heartbroken,,{'place_id': '205e5bf8b1354818'},
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-26T01:42:07.000Z,813198173153923073,813198173153923073,#georgesmichael what an icon will be sadly missed😥#heartbroken,265024542,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-26T01:38:30.000Z,813197261794668544,813197261794668544,R.I.H. @someuser #Wham #1980s #Britain  #londonsfinest What a Loss! #heartbroken Love me some #GeorgeMichael #CarelessWhisper http://someurl,2983600341,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-26T01:37:26.000Z,813196992650346497,813196992650346497,asasoltans photo http://someurl RIP sweet man youll be forever missed #georgemichael #heartbroken #R.I.P,32540885,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-26T01:36:10.000Z,813196676185853955,813196676185853955,George Michael dead at 53. This year needs to be over already #heartbroken #80sgirl #RIP #music #anotherlegendlost,375408796,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-26T01:35:58.000Z,813196624138792961,813196624138792961,My childhood obsession #wham #georgemichael  #heartbroken #ripgeorge  #lastchristmas... http://someurl,29299638,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-26T01:30:32.000Z,813195256078315520,813170210161033216,@someuser fucking tell me about it...#heartbroken,2657648803,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '813170210161033216'}]",,2595080719
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,2016-12-26T01:27:30.000Z,813194496024444928,813194496024444928,My beloved teenaged crush has gone! #heartbroken #curseof2016 #ripgeorgemichael Such a loss to this world & his family & friends. #gutted,709308416053919744,en,everyone,#heartbroken,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-26T01:17:40.000Z,813192020047122432,813192020047122432,💔 George you are such an integral part of my music life 😢 😭 #heartbroken #georgemichael #devastingyear #whatacruelworld #atalentlost #wham http://someurl,1397109966,en,everyone,#heartbroken,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-26T01:12:41.000Z,813190767351099392,813190767351099392,George Michael too? 2016 has been so fucked up! #Heartbroken 💔💔💔😢😢😢,2733626754,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-26T01:11:05.000Z,813190364748189696,813190364748189696,I cant belive george Michael has died I thought it was a hoax  #LastChristmas  #Heartbroken,805850172475449344,en,everyone,#heartbroken,,,
"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-12-26T01:10:21.000Z,813190180316135424,813190180316135424,⚡️ “George Michael dies aged 53” #heartbroken 💔| | http://someurl,151959935,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-26T01:09:56.000Z,813190073189416960,813190073189416960,http://someurl| Truly saddened by the death of George Michael. Still enjoyed his music on the daily. #ripgeorgemicheal #heartbroken,723049098094354432,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Instagram,2016-12-26T01:06:35.000Z,813189229824135168,813189229824135168,#HeartBroken is too little to express the #sorrow of loosing him that soon. Go in peace... http://someurl,53697966,en,everyone,#heartbroken,,"{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-73.95425623, 40.76425645]}}",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-26T01:01:09.000Z,813187862652981248,813187862652981248,George  Michael: The Today Show 04#RIPGeorgeMichael| #YouWillBeMiss| #Heartbroken| #Devastated http://someurl,164422451,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-26T00:59:53.000Z,813187544611438592,813187544611438592,"R.I.P. @someuser 😢💔  R.I.P. Thanks for the music, and the memories 😢💚 #heartbroken  http://someurl",2164774837,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-26T00:59:39.000Z,813187484179959809,813187484179959809,@someuser @someuser my son whose a big fan just caught a practice field goal and had to return it. Others stole them #heartbroken,18494949,en,everyone,#heartbroken,,,475326624
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-26T00:59:26.000Z,813187432397082624,813187432397082624,"Seriously, so upset. He was a genius #heartbroken #georgemichael #Fastlove # too young",2983859446,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-26T00:58:03.000Z,813187082806001664,813187082806001664,@someuser my 10 year old son caught one of your practice field goal attempts at kc. they made him throw it back #heartbroken #Broncos,18494949,en,everyone,#heartbroken,,,475326624
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-26T00:55:16.000Z,813186382562820096,813186382562820096,"Bowie, Prince and now #GeorgeMichael. #RIP #Heartbroken. This was my fave @someuser #Carpool #Karaoke http://someurl via @someuser",62936951,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-26T00:53:49.000Z,813186015632486400,813186015632486400,You made the sun shine brighter than Doris Day - devastated and heartbroken #RIPGeorgeMichael #Wham #heartbroken http://someurl,3437762337,en,everyone,#heartbroken,,{'place_id': '7f55e839e1715da2'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,2016-12-26T00:53:15.000Z,813185872837230592,813185872837230592,"Sad Christmas today, was truly his #LastChristmas 🎄💔😞 @someuser #RIPGeorgeMichael #Heartbroken #WHAM #GeorgeMichael http://someurl",551596662,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-26T00:53:13.000Z,813185867036565504,813185867036565504,@someuser sending love to you 🙏🏻🙏🏻🙏🏻🙏🏻xxx #RIPGeorgeMichael 💔💔💔💔#heartbroken,718003876620738561,en,everyone,#heartbroken,,{'place_id': '265b933184e2b88a'},756722171012014081
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPad,2016-12-26T00:51:15.000Z,813185371873955840,813185371873955840,"George michael @ george michael. Can not believe it, #heartbroken. Tankyou 4 music & memories like u never to forgotten,",112251672,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-26T00:50:30.000Z,813185181829898240,813185181829898240,@someuser Sorry for your loss... I  loved George  since I was 14. The music you both created no one will ever surpass. #Heartbroken..,271299493,en,everyone,#heartbroken,,,2586927004
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-26T00:49:49.000Z,813185010031271941,813185010031271941,George Michael was my favourite singer of all-time! He was a massive part of the soundtrack to my life 😢💔 #heartbroken #RIPGeorge #legend,151986570,en,everyone,#heartbroken,,{'place_id': '058f1c6670577e6e'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-26T00:48:06.000Z,813184579632697344,813184579632697344,I have loved him for soooo loooooonnnnggg...😢| Rest in Love George 🙏🏼| #heartbroken |  http://someurl,30785188,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",twittbot.net,2016-12-26T00:47:29.000Z,813184422065238016,813184422065238016,The cheese on this pizza reminds me of your hair:)| #HeartBroken,1242803252,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-12-26T00:46:52.000Z,813184269119950848,813184269119950848,I have loved him for soooo loooooonnnnggg...| Rest in Love George 🙏🏼| #heartbroken http://someurl,30785188,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Facebook,2016-12-26T00:46:39.000Z,813184213067460608,813184213067460608,Keep this candle burning for George Michael xxx #georgemichael #heartbroken http://someurl,56378298,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-26T00:46:35.000Z,813184196978081792,813180871398264836,"@someuser 2016..my Nan, father in law, aunt, grandad, 4 friends (3 suicide) my dog and now one of  my first music idols #heartbroken X",108316728,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '813180871398264836'}]",{'place_id': '6fd19c7b8cc0ed61'},24647535
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-26T00:45:44.000Z,813183984972791808,813183984972791808,http://someurl @someuser dont forget favourite track from favourite album #heartbroken,215626524,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-26T00:45:44.000Z,813183982334570496,813183982334570496,You didnt HAVE to be a WHAM fan to be in my life but it helped #ripgeorgemicheal #whamforever #mypeople #soundtrackofmylife #heartbroken,861940861,en,everyone,#heartbroken,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,2016-12-26T00:41:58.000Z,813183033893326848,813183033893326848,My son is so devastated first time ever does not even want to listen to @someuser on the @someuser post game..#heartbroken!,32028078,en,everyone,#heartbroken,,,
"{'retweet_count': 38, 'reply_count': 4, 'like_count': 149, 'quote_count': 1}",Twitter for iPhone,2016-12-26T00:38:01.000Z,813182041432924160,813182041432924160,...and your music is an eternal gift you gave to us| #thankyouforthemusic  | #RIPGeorgeMichael | #heartbroken http://someurl,240349022,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,2016-12-26T00:37:48.000Z,813181985103478785,813181985103478785,So very sad about George Michael. Another amazing singer gone way too soon!! #GOTtoHaveFAITH #heartbroken 💔😥,150101603,en,everyone,#heartbroken,,,
