reply_settings,lang,conversation_id,referenced_tweets,author_id,public_metrics,id,text,source,created_at,search_query,geo,in_reply_to_user_id
everyone,nl,267731058353659905,,258050247,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",267731058353659905,Ik wil ook de EMAs zien </3 #heartbroken,UberSocial for BlackBerry,2012-11-11T20:50:33.000Z,#heartbroken,,
everyone,nl,267522880659660800,,586969439,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",267522880659660800,Bruh ain een ate nun ! #HeartBROKEN !,Twitter for Android,2012-11-11T07:03:19.000Z,#heartbroken,,
everyone,nl,267417097850744832,,192870277,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",267417097850744832,Moe maar moet de hele nacht doorgamen #heartbroken,Twitter for BlackBerry®,2012-11-11T00:02:59.000Z,#heartbroken,,
everyone,nl,267386438046330880,,402895715,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",267386438046330880,misssjeeezooeerggggg #heartbroken,Twitter Web Client,2012-11-10T22:01:09.000Z,#heartbroken,,
everyone,nl,267368009260208128,,318008717,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",267368009260208128,ik het egt ik geloof het gewoon niet van justin and selena #StayStronJustin <////////3  #heartbroken,Twitter Web Client,2012-11-10T20:47:55.000Z,#heartbroken,,
everyone,nl,267322738878853120,,823625264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",267322738878853120,"dankje echt bedankt, ik zeg niks meer.. #heartbroken",Twitter Web Client,2012-11-10T17:48:02.000Z,#heartbroken,,
everyone,nl,267249897743466496,,424581699,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",267249897743466496,drugs over me! pfft. #heartbroken,Twitter Web Client,2012-11-10T12:58:35.000Z,#heartbroken,,
everyone,nl,266861673913147393,,321572237,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",266861673913147393,"wauw,, dit doet me echt pijn @someuser  #heartbroken !",Twitter Web Client,2012-11-09T11:15:55.000Z,#heartbroken,,
everyone,nl,266632377399398400,"[{'type': 'replied_to', 'id': '266632377399398400'}]",280617986,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",266634491412500481,@someuser neen waarom reageer je niet op ping :( :( :( #heartbroken,Twitter Web Client,2012-11-08T20:13:11.000Z,#heartbroken,,129300279
everyone,nl,266327796291362816,,231690184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",266327796291362816,"RT @someuser @someuser wauw dus zo ben je :o #heartbroken « je weet ik hou van je !!!!!!!, was veeeeeer van de world",UberSocial for BlackBerry,2012-11-07T23:54:29.000Z,#heartbroken,,
everyone,nl,266326702462992384,"[{'type': 'replied_to', 'id': '266326702462992384'}]",428213518,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",266327180496224256,@someuser wauw dus zo ben je :o #heartbroken,UberSocial for BlackBerry,2012-11-07T23:52:02.000Z,#heartbroken,,231690184
everyone,nl,266300037099835393,,560435554,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",266300037099835393,RT @someuser  @someuser is gewoon de waarheid dikbil :(- fuck jouw =( #Heartbroken!,UberSocial for BlackBerry,2012-11-07T22:04:11.000Z,#heartbroken,,
everyone,nl,266236046122024960,,929934031,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",266236046122024960,"I love you, Aishiteru, Sarabgheayo, Ich liebe dich. In hoeveel taken moet ik het nog zeggen. #Heartbroken.",Twitter for Android,2012-11-07T17:49:54.000Z,#heartbroken,,
everyone,nl,266112230326693888,,54572538,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",266112230326693888,Met me schatjes #thankyou #heartbroken http://someurl,Twitter for iPhone,2012-11-07T09:37:54.000Z,#heartbroken,,
everyone,nl,265959655400939521,,254654691,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",265959655400939521,@someuser goerdie shore dint record :( #heartbroken,Twitter for iPhone,2012-11-06T23:31:37.000Z,#heartbroken,"{'coordinates': {'type': 'Point', 'coordinates': [-1.88339159, 53.6580026]}, 'place_id': '570f3c0ae279a0bb'}",413916258
everyone,nl,265915212178284544,,844159202,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265915212178284544,je brengt me weer aan het lache haha #heartbroken jwz,Twitter Web Client,2012-11-06T20:35:01.000Z,#heartbroken,,
everyone,nl,265865093596729344,"[{'type': 'replied_to', 'id': '265870775494516736'}]",25498881,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265873123289751552,@someuser @someuser @someuser @someuser @someuser kan ik uit dit voorpretfeestje verwijderd worden. #heartbroken,Tweetbot for iOS,2012-11-06T17:47:46.000Z,#heartbroken,,377916377
everyone,nl,265804128926711808,,560435554,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265804128926711808,RT @someuser @someuser lekkre vOor je :$- bleeeh stomme Milad :( #Heartbroken!,UberSocial for BlackBerry,2012-11-06T13:13:37.000Z,#heartbroken,,
everyone,nl,265710150747312128,,97982124,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265710150747312128,MSN STOPT WAAROM NEE IK WIL HET NIET MN RELATIE BEGON DAAR HET WAS MN JEUGD #heartbroken........,UberSocial for BlackBerry,2012-11-06T07:00:11.000Z,#heartbroken,,
everyone,nl,265532962420969472,"[{'type': 'replied_to', 'id': '265532962420969472'}]",813625471,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265534948029648896,@someuser oke oke stout kind =( want je mag niks gemeens zeggen of zetten van justin </3 #heartbroken,Twitter for BlackBerry®,2012-11-05T19:23:59.000Z,#heartbroken,,720556909
everyone,nl,265478338192232449,,801492973,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265478338192232449,Oh why oh why???????????? waarom moeten mensen plotseling uit t leven gaan :( :( :( #HeartBroken,Twitter for BlackBerry®,2012-11-05T15:39:02.000Z,#heartbroken,,
everyone,nl,265234947978190848,"[{'type': 'replied_to', 'id': '265235755276836865'}]",343423609,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265235922377928704,@someuser Zo leek het wel.. #Heartbroken #hahaha,TweetDeck,2012-11-04T23:35:46.000Z,#heartbroken,,153148715
everyone,nl,265176416230981633,"[{'type': 'replied_to', 'id': '265176416230981633'}]",304834143,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265179198480588800,@someuser :O wat doe je me aaaaan! #heartbroken ik wil ook !,Twitter for BlackBerry®,2012-11-04T19:50:22.000Z,#heartbroken,,77041440
everyone,nl,264907439252574208,"[{'type': 'replied_to', 'id': '264919214731694080'}]",126917263,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",264919869026361344,@someuser t ergste is nogwel dat je 10x groter bent dan mij + ouder :( #heartbroken!,Twitter for Android,2012-11-04T02:39:53.000Z,#heartbroken,,275183089
everyone,nl,264734659462701056,"[{'type': 'replied_to', 'id': '264770953853165569'}]",262197925,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",264771103514320897,@someuser  zelfs jij wilt niet met me zijn.... #heartbroken,Twitter for Android,2012-11-03T16:48:44.000Z,#heartbroken,,456916205
everyone,nl,264401599542226944,,596502923,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",264401599542226944,het eindigt waar alles begonnen is #heartbroken,Twitter for iPhone,2012-11-02T16:20:28.000Z,#heartbroken,,
everyone,nl,264114398367457281,"[{'type': 'replied_to', 'id': '264114398367457281'}]",195433885,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",264115080046718976,@someuser negeert me gewoon als die langs loopt #heartbroken,Twitter for iPhone,2012-11-01T21:21:56.000Z,#heartbroken,,467298833
everyone,nl,264036590169489410,,166161438,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",264036590169489410,Omg channing tatum heeft een vrouw #heartbroken,UberSocial for BlackBerry,2012-11-01T16:10:03.000Z,#heartbroken,,
everyone,nl,263459783816929281,,52288547,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263459783816929281,Cant waitttt to see @someuser vroeger zag ik je EVERYDAY !! En nu :( .. Nu duurdt et Maaaanden #heartbroken,UberSocial for BlackBerry,2012-10-31T01:58:01.000Z,#heartbroken,,
everyone,nl,263417431932940288,,498821718,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263417431932940288,"Vandaag word een kutdag, half 9 tot half 5...#heartbroken </3",UberSocial for BlackBerry,2012-10-30T23:09:44.000Z,#heartbroken,,
everyone,nl,263362659687219200,,266125314,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263362659687219200,Vandaag niet met @someuser Gesproken :( #heartbroken,Twitter for BlackBerry®,2012-10-30T19:32:05.000Z,#heartbroken,,
everyone,nl,263332542122426368,,139685011,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263332542122426368,ik miss @someuser &@someuser zooooo erg nie normaal </3 #heartbroken,Twitter for BlackBerry®,2012-10-30T17:32:25.000Z,#heartbroken,,
everyone,nl,263330798839676929,,723368058,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",263330798839676929,Wauuw dat komt echt hard aan #heartbroken #dontWantToTalkToYouAnymore,Twitter for Android,2012-10-30T17:25:29.000Z,#heartbroken,,
everyone,nl,263276320950202370,"[{'type': 'replied_to', 'id': '263295519378513921'}]",328412098,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263303124989640706,@someuser ze is beledigd en #heartbroken :P,Twitter for iPhone,2012-10-30T15:35:31.000Z,#heartbroken,,103665268
everyone,nl,263219520720756736,,914205372,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263219520720756736,Retweet voor #Verliefd || Favoriet voor #HeartBroken,Twitter Web Client,2012-10-30T10:03:18.000Z,#heartbroken,,
everyone,nl,263056078244311040,"[{'type': 'replied_to', 'id': '263057899708882945'}]",368407190,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263058271575887875,"@someuser @someuser Ja, dat vind ik wel.. Helaas denkt Peter er anders over.. #heartbroken but life goes on..",Twitter for iPhone,2012-10-29T23:22:33.000Z,#heartbroken,,89157408
everyone,nl,262999041904889856,,320506303,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",262999041904889856,Aww poor sluu!! #HeartBroken,Twitter SMS,2012-10-29T19:27:12.000Z,#heartbroken,,
everyone,nl,262603508564500480,"[{'type': 'replied_to', 'id': '262604241221345281'}]",150399249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",262606790615777280,@someuser hahahaa awhhh :-( #heartbroken,Twitter for Windows Phone,2012-10-28T17:28:32.000Z,#heartbroken,"{'coordinates': {'type': 'Point', 'coordinates': [-5.88854925, 54.68261189]}, 'place_id': '77ed72fd13b561b7'}",42290424
everyone,nl,262604562593099776,"[{'type': 'retweeted', 'id': '262603703062765568'}]",110247345,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",262604562593099776,"RT @someuser broken femur, broken patella, torn mcl, torn lcl, torn pcl, torn acl. #heartbroken #terrible #staystronglattimore 🙏👼",Twitter for iPhone,2012-10-28T17:19:41.000Z,#heartbroken,,
everyone,nl,262603703062765568,,266329755,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",262603703062765568,"broken femur, broken patella, torn mcl, torn lcl, torn pcl, torn acl. #heartbroken #terrible #staystronglattimore 🙏👼",Twitter for iPhone,2012-10-28T17:16:16.000Z,#heartbroken,,
everyone,nl,262564490346905600,,405513043,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",262564490346905600,Ik heb mijn doritos binnen 2 minuten op en nu gunt anne mijn geen doritos meer. #heartbroken,Twitter for BlackBerry®,2012-10-28T14:40:27.000Z,#heartbroken,,
everyone,nl,262467570957950976,,207219894,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",262467570957950976,Love for me meisjes me zoontje & youuu ik ga jullie missen #heartbroken ☹,UberSocial for BlackBerry,2012-10-28T08:15:19.000Z,#heartbroken,,
everyone,nl,262145271146872832,,191968444,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",262145271146872832,ik mis me bb gewoon 1 jaar lang is die bij mij geweest elke dag en nu is die al 2uurtjes weg #heartbroken :(,Twitter Web Client,2012-10-27T10:54:37.000Z,#heartbroken,,
everyone,nl,261221951337541632,"[{'type': 'replied_to', 'id': '261222102676434944'}]",278941372,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",261222774218059776,@someuser wauw :-O !! #heartbroken,Twitter for BlackBerry®,2012-10-24T21:48:57.000Z,#heartbroken,,579132754
everyone,nl,261176713860497409,,221500540,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",261176713860497409,Afskeid neem van my BS-kinders is nie lekker nie... #heartbroken,Twitter for BlackBerry®,2012-10-24T18:45:55.000Z,#heartbroken,,
everyone,nl,261126412302442496,,357726135,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",261126412302442496,RT @someuser RT @someuser RT @someuser ik wil een ava met jou eh.. - http://someurl / #heartbroken </3,TweetDeck,2012-10-24T15:26:02.000Z,#heartbroken,,
everyone,nl,260792965897801729,"[{'type': 'replied_to', 'id': '260794059961008128'}]",16706453,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260794296788205568,@someuser :S:S:SS:s #heartbroken Wil je me nu wel?????,TweetDeck,2012-10-23T17:26:20.000Z,#heartbroken,,618825687
everyone,nl,260732972255285248,,232218071,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260732972255285248,Wij missen Chevy!!!! #heartbroken pff.. Kut afstand,UberSocial for BlackBerry,2012-10-23T13:22:39.000Z,#heartbroken,,
everyone,nl,260458771954937857,,301345433,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260458771954937857,"Stop die wereld ek het seer gekry en alles, ja alles, draai om my. #heartbroken",Mobile Web,2012-10-22T19:13:04.000Z,#heartbroken,,
everyone,nl,260440602754289665,,119656767,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260440602754289665,Weeehh maar hoe ben je zooo #heartbroken =(,UberSocial for BlackBerry,2012-10-22T18:00:53.000Z,#heartbroken,,
everyone,nl,260345623247720448,,209598139,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260345623247720448,Haartjes knippen vandaag #heartbroken,UberSocial for BlackBerry,2012-10-22T11:43:28.000Z,#heartbroken,,
everyone,nl,260168936878911488,,607482461,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260168936878911488,Proberen te slapen #heartbroken,Twitter for Android,2012-10-22T00:01:22.000Z,#heartbroken,,
everyone,nl,260153690751639552,,357584804,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260153690751639552,Echt slapen nu x #heartbroken #sleepwell #houvanje<3,Twitter for iPhone,2012-10-21T23:00:47.000Z,#heartbroken,,
everyone,nl,260119290190118912,"[{'type': 'retweeted', 'id': '260118020091953152'}]",360744614,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260119290190118912,RT @someuser Tas inpakken #huilen #struggles #Degrassi #emo #kroelsessies #heartbroken,Twitter Web Client,2012-10-21T20:44:06.000Z,#heartbroken,,
everyone,nl,260118020091953152,,231023760,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260118020091953152,Tas inpakken #huilen #struggles #Degrassi #emo #kroelsessies #heartbroken,UberSocial for BlackBerry,2012-10-21T20:39:03.000Z,#heartbroken,,
everyone,nl,260076231767232515,,217146751,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260076231767232515,en toen kwam zijn ava opeens in je tl #heartbroken,Twitter Web Client,2012-10-21T17:53:00.000Z,#heartbroken,,
everyone,nl,259740867689062401,"[{'type': 'replied_to', 'id': '259742722200596480'}]",513317045,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",259743770457829377,"@someuser communie? Pardon , je was geeneens op de belangrijkste dag van me leven :( #heartbroken",Twitter Web Client,2012-10-20T19:51:55.000Z,#heartbroken,,321944960
everyone,nl,259475434356498432,,758185230,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",259475434356498432,"Een dag die zo goed begon, is door veel onzin verkeerd geëindigd.. #fml #heartbroken",Twitter for iPhone,2012-10-20T02:05:39.000Z,#heartbroken,,
everyone,nl,259345635319377920,,225179857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",259345635319377920,"RT @someuser zon vriend van me is wel uitgenodigd voor zo fissa, en ik niet </3 #heartbroken. - hahahahahahahahha :(",UberSocial for Android,2012-10-19T17:29:52.000Z,#heartbroken,,
everyone,nl,259345455081721857,,401903593,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",259345455081721857,"RT @someuser zon vriend van me is wel uitgenodigd voor zo fissa, en ik niet </3 #heartbroken hoe heet ie ?",TweetDeck,2012-10-19T17:29:09.000Z,#heartbroken,,
everyone,nl,259345423691575296,,435211318,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",259345423691575296,"RT @someuser zon vriend van me is wel uitgenodigd voor zo fissa, en ik niet </3 #heartbroken",TweetDeck,2012-10-19T17:29:02.000Z,#heartbroken,,
everyone,nl,259140697007980545,,263621326,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",259140697007980545,Ik mag nog niet naar beneden van mama.. #heartbroken :(,Twitter for BlackBerry®,2012-10-19T03:55:31.000Z,#heartbroken,,
everyone,nl,259002299085631488,"[{'type': 'replied_to', 'id': '259002725742825473'}]",501730003,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",259002904709586945,@someuser doe ik vet moeite met die xoxoxos voor niks nou ok hoor doei #smh #heartbroken #aids #chickens #thirdworldwar #jizm #vocals,TweetDeck,2012-10-18T18:47:59.000Z,#heartbroken,,249236584
