lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,in_reply_to_user_id,referenced_tweets
tl,792947587389075456,792950347610238976,2016-10-31T04:44:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2433501756,Twitter for iPhone,@someuser Thank u so much for sending beautiful pics of Diwali.| #Happy Diwali,everyone,#happy,,4154113332,"[{'type': 'replied_to', 'id': '792947587389075456'}]"
tl,792944915550466048,792944915550466048,2016-10-31T04:22:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",763535944041529344,Twitter Web App,My crazy bro saying us #Happy Diwali.. http://someurl,everyone,#happy,,,
tl,792942689436119041,792942689436119041,2016-10-31T04:14:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1717158654,Instagram,👿💀👻#happy🎃👌 tammy_palacios kathy_melgarejo http://someurl,everyone,#happy,,,
tl,792941588011974657,792941588011974657,2016-10-31T04:09:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",145705759,IFTTT,Diwali with family 🙂 🎆 🎉 .| .| #happy #diwali #diwali2016 #festival #celebration #parents #mom #family #portrait #lig... http://someurl,everyone,#happy,,,
tl,792940901781872640,792940901781872640,2016-10-31T04:06:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51405086,Instagram,Happy Diwali #happy #diwali #india #celebration #sweets #indiatourism #indiasinvitation @ Jaipur http://someurl,everyone,#happy,,,
tl,792939100462419968,792939100462419968,2016-10-31T03:59:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1850935478,Facebook,#happy!| #calm& #chill| Thanks god ikaw p dn ang nauna sa lahat..😇😇😘😘😊😊,everyone,#happy,,,
tl,792938344477028353,792938344477028353,2016-10-31T03:56:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",783636899755941888,Instagram,#Happy#Diwali#Bayko#pahili#diwali#gold#white. http://someurl,everyone,#happy,,,
tl,792928583857700864,792928583857700864,2016-10-31T03:18:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275170552,Instagram,Diwali mornings. 🌟🌌☀⚡🔥| | #happy #day #love #boyfriend #travel #explore #jaipur #rajasthan... http://someurl,everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [75.78754, 26.90333]}, 'place_id': '3f08724493b18d74'}",,
tl,792925167932481536,792925167932481536,2016-10-31T03:04:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",139458675,Instagram,"Hi baby! I love you so much, salamat kasi lagi mo pinapa-smile ang daddy! #goodmorning #baby #happy http://someurl",everyone,#happy,,,
tl,792923950087081984,792923950087081984,2016-10-31T02:59:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1479119064,Instagram,#happyday #happy #NEW #year💥 @ Ramtaram PAPER BAG CO http://someurl,everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [72.81871, 18.9555409]}, 'place_id': '7929cea6bd5b32bd'}",,
tl,792922297405276160,792922297405276160,2016-10-31T02:53:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2853286782,Twitter for iPhone,#Happy Diwali to all friends #Shubha yoga #HoChiMinh #Vietnam #2016 http://someurl,everyone,#happy,,,
tl,792916514177478656,792916514177478656,2016-10-31T02:30:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3433827359,Facebook,#Happpy Diwali and #Happy New Year. http://someurl,everyone,#happy,,,
tl,792914380354686976,792914380354686976,2016-10-31T02:21:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2258796007,Instagram,The dumaan si crush feeling! 😉😍😂|  #instaplace #instalook #happy #blessings #blessed #adventure... http://someurl,everyone,#happy,,,
tl,792913902027800576,792913902027800576,2016-10-31T02:19:40.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",3560088312,Instagram,"#Funtime #with #family #friends #allofyou #happy #diwali @someusergh @ Boriwali West, Mumabi http://someurl",everyone,#happy,,,
tl,792907469186007040,792907469186007040,2016-10-31T01:54:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2793090052,MEGAPO.ST,Angie an http://someurl  #happy #hollywoodhills #avedacolor #adorablekids #pierced #bge,everyone,#happy,,,
tl,792905414312681473,792905414312681473,2016-10-31T01:45:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",268722791,Instagram,"my favorite place 🌴| #aloha🌺 #hawaii #beach #happy #sea #life #love #relax @ Lanikai Beach,Kailua http://someurl",everyone,#happy,,,
tl,792893613218725888,792893613218725888,2016-10-31T00:59:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",295529320,Twitter for iPhone,Mwahahahaha | | #Happy #Halloween http://someurl,everyone,#happy,,,
tl,792884154790715392,792884154790715392,2016-10-31T00:21:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",734485633272557568,Twitter Web Client,#Happy #Halloween! Mwahaha!!| #vampire #comic #character #Limbos #Camarilla #illustration #digital #art #design http://someurl,everyone,#happy,,,
tl,792877938798694400,792877938798694400,2016-10-30T23:56:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",52945731,Instagram,"Diwali With Friends #happy #diwali @ Marlee Avenue, Toronto http://someurl",everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-79.4411143, 43.70148778]}, 'place_id': '3797791ff9c0e4c6'}",,
tl,792867864961249284,792867864961249284,2016-10-30T23:16:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",52806201,Instagram,Gustan...... |  | #Happy #WeekEnd #Playita #Pss_Ya_Que #Dominguito... http://someurl,everyone,#happy,,,
tl,792864128885030913,792864128885030913,2016-10-30T23:01:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",138667229,Instagram,"Another time🏝🏝| | #hawaii #beach | #happy #kailua @ Kaiula Beach, Hawaii http://someurl",everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-116.901217, 33.7447956]}, 'place_id': '6504ec137a7160ee'}",,
tl,792860727476236289,792860727476236289,2016-10-30T22:48:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",66714202,Instagram,Malandramente hahahahaha #Happy #Crazy #Love #Friends #Unicorn #Party #Hallowen... http://someurl,everyone,#happy,,,
tl,792858296520548352,792858296520548352,2016-10-30T22:38:43.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",711421660411236352,Twitter for Android,"@someuser Mama I naalala ko tong family pic. ninyo ang CUTE....., sana gawa po kayo ulit nito.| #Happy Halloween! http://someurl",everyone,#happy,,2568202280,
tl,792848068576219141,792848068576219141,2016-10-30T21:58:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15605529,Instagram,Feliz Diwali | #diwali #happy #family http://someurl,everyone,#happy,,,
tl,792843467940622337,792843467940622337,2016-10-30T21:39:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65502999,Instagram,"#happy @ Minot, North Dakota http://someurl",everyone,#happy,,,
tl,792818997083471874,792818997083471874,2016-10-30T20:02:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",372723445,Instagram,Diwali Pooja at C-Cube (Gopalpura Center) | Feeling #happy #awesome #adorable #dharmik #blessed http://someurl,everyone,#happy,,,
tl,792813848197672961,792813848197672961,2016-10-30T19:42:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2480182148,Instagram,Happy Diwali !!! 😀😁🎆🎇🎉🎊🌟 Diwali wala selfie with my lovely sister @someuser 😉😇 #Happy... http://someurl,everyone,#happy,,,
tl,792810948109012992,792810948109012992,2016-10-30T19:30:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2232825252,Facebook,Happy Diwali everyone..| #diwali #celebration #happy #festival #fun http://someurl,everyone,#happy,,,
tl,792805832652099584,792805832652099584,2016-10-30T19:10:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2364428654,Instagram,Diwali with my family #happy #happiness #sweet #innocent #enjoy #masti #mad #beautyandthebeast... http://someurl,everyone,#happy,,,
tl,792805000149889024,792805000149889024,2016-10-30T19:06:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",503909198,Instagram,# shell | #Happy Diwali 🎊 http://someurl,everyone,#happy,,,
tl,792800336729804800,792800336729804800,2016-10-30T18:48:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3038445906,Facebook,#HAPPY WALA BIRTHDAY GAPPU http://someurl,everyone,#happy,,,
tl,792800137860947968,792800137860947968,2016-10-30T18:47:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",121870828,Instagram,Diwali @ Delhi. #GharWaaliReunion #Blessed #Happy| | Happy Diwali... http://someurl,everyone,#happy,,,
tl,792797409852153856,792797409852153856,2016-10-30T18:36:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",779696206935158784,Twitter for Android,Salute2 Soldiers #happy diwali http://someurl,everyone,#happy,,,
tl,792796640721506304,792797073062129665,2016-10-30T18:35:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",747751838078865408,Twitter for Android,@someuser #Happy Diwali mukhi http://someurl,everyone,#happy,,2226261445,"[{'type': 'replied_to', 'id': '792796640721506304'}]"
tl,792796267239858176,792796267239858176,2016-10-30T18:32:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",31026468,Instagram,"💏🇺🇾 #MyLove #Life #Blessed #Feriadão #PDE #Sunday #SunnyDay #Happy #Love @ Playa Mansa, Punta... http://someurl",everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-54.94183594, -34.95988492]}, 'place_id': '01d487de3c4e0807'}",,
tl,792789510786392064,792794457947209732,2016-10-30T18:25:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",779696206935158784,Twitter for Android,@someuser Loves #happy diwali,everyone,#happy,,1196254680,"[{'type': 'replied_to', 'id': '792789510786392064'}]"
tl,792793579747942400,792793579747942400,2016-10-30T18:21:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2257399040,Twitter for Android,#happy diwali !!  to all http://someurl,everyone,#happy,,,
tl,792791457807544320,792791457807544320,2016-10-30T18:13:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2261506940,Twitter for Android,#happy #Diwaloween (DIWALi+hallOWEEN)| 👇👇🎃🎆🎇🔥 http://someurl,everyone,#happy,,,
tl,792789612401860608,792789612401860608,2016-10-30T18:05:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279190276,Instagram,Parapente ~ Paragliding 👍🏽🌊🌍👫❤️ #Happy #lucky #boyandgirl #couple #goal #happycouple #love... http://someurl,everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-1.20014512, 44.59805831]}, 'place_id': '23228d5bb1a9835b'}",,
tl,792789103595036673,792789103595036673,2016-10-30T18:03:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2261506940,Twitter for Android,@someuser @someuser | @someuser @someuser | #HappyHalloweekend #happy #Diwaloween (DIWALi+hallOWEEN)👇👇| 🎃🎆🎆🎇🔥👇 http://someurl,everyone,#happy,,765917049923207168,
tl,792787945820422144,792787945820422144,2016-10-30T17:59:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2861737434,Twitter for Android,@someuser #Sandesh2Soldiers #Happy Diwali🎆  Payare Papa G💃🎉 http://someurl,everyone,#happy,,2852359916,
tl,792786487750201344,792786487750201344,2016-10-30T17:53:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",273457653,Twitter for Android,#happy diwali to all ... http://someurl,everyone,#happy,,,
tl,792785783975448576,792785783975448576,2016-10-30T17:50:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",555130098,Twitter for Android,#Happy diwali all salmanic 🃏🃏🃏 http://someurl,everyone,#happy,,,
tl,792785527913218049,792785527913218049,2016-10-30T17:49:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",101014717,Instagram,Team ninga turtles 🐢💚✌| #moments #family #happy #team #ningaturtles #love #birthday #nephew #baby... http://someurl,everyone,#happy,,,
tl,792777744904052736,792777744904052736,2016-10-30T17:18:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",75492288,Instagram,#Happy Diwali @ Delhi mahipalpur http://someurl,everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [77.12806, 28.54493]}, 'place_id': '317fcc4b21a604d5'}",,
tl,792776526915776512,792776526915776512,2016-10-30T17:13:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2892152119,Facebook,#Happy diwali enjoying my family and my bestie friends — celebrating Diwali,everyone,#happy,,,
tl,792774731338485762,792774731338485762,2016-10-30T17:06:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",530998583,Facebook,#happy diwali | # to all my frnds http://someurl,everyone,#happy,,,
tl,792772080848740352,792772080848740352,2016-10-30T16:56:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",558684456,Instagram,Happy Halloween and Diwali😜😁| #lantern #happy #halloween #diwali http://someurl,everyone,#happy,,,
tl,792770787870736384,792770787870736384,2016-10-30T16:50:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3915166100,Mobile Web (M2),#happy diwali ..all #sweat frends,everyone,#happy,,,
tl,792491569769123840,792769973202526208,2016-10-30T16:47:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",763028109130018817,Twitter for Android,@someuser #Happy diwali my dearest  dii 🌺🌺🌺🌺🌺🌺,everyone,#happy,,2853134544,"[{'type': 'replied_to', 'id': '792491569769123840'}]"
tl,792769159444762629,792769159444762629,2016-10-30T16:44:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",79932061,Twitter for Android,@someuser #happy diwali to you,everyone,#happy,,1139649950,
tl,792766966025056260,792766966025056260,2016-10-30T16:35:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",193221196,Instagram,"#Happy#Diwali 🎉🎆 @ Gwalior, India http://someurl",everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [78.19305556, 26.215]}, 'place_id': '4e6adfdaf3e47d0b'}",,
tl,792766145468129280,792766145468129280,2016-10-30T16:32:32.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1369655502,Twitter for Android,HAPPY DIWAALI FROM MAHI FAMILY..| #HAPPY DIWALI http://someurl,everyone,#happy,,,
tl,792766106377347072,792766106377347072,2016-10-30T16:32:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",79932061,Twitter for Android,@someuser #HAPPY DIWALI to to you madam,everyone,#happy,,2857902320,
tl,792765662108069888,792765662108069888,2016-10-30T16:30:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3611979854,Instagram,"#Namaste friends, Happy Diwali !! #happy #diwali #newyear #manualidades #art #craft #newspaper... http://someurl",everyone,#happy,,,
tl,792764786496995328,792764786496995328,2016-10-30T16:27:08.000Z,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",777443561230958592,Twitter for Android,@someuser #bjp tara valta pani...fix na hate to 6elli diwali....#happy diwali..#removefixpay,everyone,#happy,,765535468104585217,
tl,792763716261539844,792763716261539844,2016-10-30T16:22:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",79932061,Twitter for Android,@someuser #happy diwali to you madam,everyone,#happy,,205167051,
tl,792763483758686208,792763483758686208,2016-10-30T16:21:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",4233465674,Twitter for Android,"#Happy diwali, super day. http://someurl",everyone,#happy,,,"[{'type': 'quoted', 'id': '792756429975236608'}]"
tl,792763364564881408,792763364564881408,2016-10-30T16:21:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",786623420486168577,Twitter for Android,#happy diwali#stay safe and blessed.:),everyone,#happy,,,
tl,792763127389532160,792763127389532160,2016-10-30T16:20:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1338594360,Twitter for Windows Phone,#Happy wali Diwali#Group of Festivals http://someurl,everyone,#happy,,,
tl,792761686709112834,792761686709112834,2016-10-30T16:14:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",792757993729318912,Mobile Web (M2),"Diwali is going Great #happy,#hanging_out...!",everyone,#happy,,,
tl,792760375112441857,792760375112441857,2016-10-30T16:09:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2896334886,Periscope,LIVE on #Periscope: #Happy Diwali 2016 http://someurl,everyone,#happy,,,
tl,792758920607477760,792758920607477760,2016-10-30T16:03:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64350756,Facebook,Diwali  celebration with children| | #happy #blessed #bestmoment — feeling fantastic,everyone,#happy,,,
tl,792758877360050176,792758877360050176,2016-10-30T16:03:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",777674809,Instagram,My family celebrate diwali #festivals #Happy @ Bagpat- Up http://someurl,everyone,#happy,,,
tl,792756866803793921,792756866803793921,2016-10-30T15:55:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",421689313,Instagram,Happy Diwali to all all #diwali #happydiwali #blessings #happy #a3designllc #festival #light... http://someurl,everyone,#happy,,,
