source,geo,text,reply_settings,lang,conversation_id,id,author_id,created_at,public_metrics,search_query,in_reply_to_user_id,referenced_tweets
@ReporteNi,,(@someuser Siempre exagerando las redes sociales colocan una luna super llena hasta roja en ningún momento la he visto 😅 #Reporto #super...,everyone,es,798397300049670146,798397300049670146,434585942,2016-11-15T05:28:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Hay que darle de #beber a los #dioses #salud🍷#feliz #super #luna... http://someurl,everyone,es,798394807345381376,798394807345381376,327162041,2016-11-15T05:18:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
TweetDeck,,#Super Luna en #Cancún #QuintanaRoo http://someurl,everyone,es,798393192177692672,798393192177692672,282717030,2016-11-15T05:12:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,"[{'type': 'quoted', 'id': '798392837394014209'}]"
Instagram,"{'place_id': '009924a469d7ace1', 'coordinates': {'type': 'Point', 'coordinates': [-79.91422646, -2.1631835]}}",#satélite 📡#super #luna #gigante #big#moon 🌑🌕 #2016 #negra #canon 69 años pasaron hasta hoy!!... http://someurl,everyone,es,798391016604712961,798391016604712961,56901402,2016-11-15T05:03:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",#super,,
Twitter for Android,{'place_id': 'c29d286f2db37d16'},Sin ver la #supermoon2016 pero ya encerrados para oír el #super #GabbaGabba hay les dejo una amiga http://someurl,everyone,es,798384508974174209,798384508974174209,17410420,2016-11-15T04:37:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter for iPhone,,#súper Luna aquí ni los muros pueden http://someurl,everyone,es,798383560885293057,798383560885293057,3100509287,2016-11-15T04:34:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
iOS,,#súper luna http://someurl,everyone,es,798383167023390720,798383167023390720,2772375807,2016-11-15T04:32:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,
Instagram,"{'place_id': '77d45fff09fe6f8a', 'coordinates': {'type': 'Point', 'coordinates': [-106.51202123, 31.68084181]}}",Intenseando en trepachanga #hiking #night #trails #super #moon @ Parque Extremo Trepachangas http://someurl,everyone,es,798382530458099712,798382530458099712,136306386,2016-11-15T04:30:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,#Súper #luna vista desde #Coatzacoalcos.felices sueños...| | Fotos/Sergio Balandrano http://someurl,everyone,es,798380227550277632,798380227550277632,2857480091,2016-11-15T04:20:54.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 6, 'quote_count': 1}",#super,,
Twitter for Android,,¿Ya viste la #Super #Luna? Así se observa en #LA #LosAngeles  #979LaRaza http://someurl,everyone,es,798379328807391232,798379328807391232,31545614,2016-11-15T04:17:19.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",#super,,
Instagram,,"#supermoon en Miami. Mentiras, es un #superbuñuelo porq no se vio ni culo  #super🌕 http://someurl",everyone,es,798376410481950722,798376410481950722,14060994,2016-11-15T04:05:44.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Instagram,,En busca de la Súper Luna| | #superluna #luna #moon #themoon #super #superluna2016 #great http://someurl,everyone,es,798373953769119744,798373953769119744,2741776888,2016-11-15T03:55:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,{'place_id': '0100789d0c41147f'},#super luna en TN| La super luna en Tucacas Venezuela http://someurl,everyone,es,798372564385013760,798372564385013760,99655498,2016-11-15T03:50:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter for iPhone,{'place_id': '018f1cde6bad9747'},"Bajo la influencia de la #Súper #Luna Llena en #Tauro, es un tiempo propicio para liberarnos de  todo lo que nos oprime y limita. #SuperMoon http://someurl",everyone,es,798370896880738304,798370896880738304,76714641,2016-11-15T03:43:49.000Z,"{'retweet_count': 129, 'reply_count': 2, 'like_count': 300, 'quote_count': 12}",#super,,
Instagram,,#Comparto una #foto #imagen #sinfiltro de #Mi #super #luna desde el #jardín  de mi #casa ... en... http://someurl,everyone,es,798368658384748544,798368658384748544,61332929,2016-11-15T03:34:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#LunesDeGanarSeguidores  ¡¡Porque queremos que nos digan!!| #SiguemeYTeSigo ¡¡Porque así somos Felices!!| #TodosLosVenezolanosSeSiguen #Super,everyone,es,798367710270734336,798367710270734336,539149700,2016-11-15T03:31:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,{'place_id': '0100789d0c41147f'},#super luna en TN| Super luna Tucacas venezuela 2 http://someurl,everyone,es,798367610861682688,798367610861682688,99655498,2016-11-15T03:30:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,{'place_id': '0100789d0c41147f'},#super luna en TN| La super luna en Tucacas  Venezuela http://someurl,everyone,es,798367067430715393,798367067430715393,99655498,2016-11-15T03:28:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,#super luna en TN,everyone,es,798365245169233920,798365245169233920,99655498,2016-11-15T03:21:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,"{'place_id': '01fd81f026f66713', 'coordinates': {'type': 'Point', 'coordinates': [-64.31750606, -31.23402484]}}",Radiante y más hermosa que ninguna...| | #SuperMoon #Super#Moon #Night #Star #bright #Sky... http://someurl,everyone,es,798364286779150337,798364286779150337,846530490,2016-11-15T03:17:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,Antes de irme a dormir escucho Happy de @someuser y es lo ultimo que hago porque si me quedo despierta termino haciendo lio. | #Super,everyone,es,798360336416014337,798360336416014337,157120788,2016-11-15T03:01:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Mobile Web (M2),,@someuser esta espectacular la luna...#super luna,everyone,es,798355351544307712,798360137794666496,175976794,2016-11-15T03:01:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,16676396,"[{'type': 'replied_to', 'id': '798355351544307712'}]"
Twitter for Android,,@someuser #super luna vista desde Tepic Nayarit http://someurl,everyone,es,798357150514851840,798357150514851840,1973446634,2016-11-15T02:49:12.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#super,130371761,
Twitter for iPhone,,Cuando la luna se pone regrandota como una tortillota... | #lunagigante #LunaLlena #supermoon2016 #super http://someurl,everyone,es,798356883178278912,798356883178278912,129911149,2016-11-15T02:48:08.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#super,,
Twitter for iPhone,,La súper luna solo es súper con un súper celular. #súper http://someurl,everyone,es,798356747249401856,798356747249401856,167123118,2016-11-15T02:47:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,
Twitter for iPhone,,Termino de ver #DBZ #super y me duermo!,everyone,es,798354559257034752,798354559257034752,404484265,2016-11-15T02:38:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,Hoy @someuser nos tendrá un #reportaje sobre la #SUPER #LUNA y el pronostico del tiempo #fullmoon #clima #losangeles http://someurl,everyone,es,798352528878383105,798352528878383105,378226893,2016-11-15T02:30:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,"{'place_id': '018f1cde6bad9747', 'coordinates': {'type': 'Point', 'coordinates': [-58.3817, -34.6033]}}","#super #luna #super #moon @ Buenos Aires, Argentina http://someurl",everyone,es,798351454058795009,798351454058795009,62407000,2016-11-15T02:26:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,#Super Moon in Venezuela http://someurl,everyone,es,798350964277161984,798350964277161984,158880596,2016-11-15T02:24:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,"Al fondo la #Super Luna, los envidiosos dirán que es un poste de luz http://someurl",everyone,es,798349204053585920,798349204053585920,103272272,2016-11-15T02:17:37.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",#super,,
Twitter for iPhone,,Todos hablando de la #SuperLuna y yo en todo el día ni siquiera vi la #Súper luz del sol jajaja,everyone,es,798344101418528768,798344101418528768,42954741,2016-11-15T01:57:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",#super,,
Twitter for Android,,#Super Luna. Es la mås grande que se ha  visto en 68 años.#Hermosillo #Sonora @someuser @someuser. @someuser @someuser http://someurl,everyone,es,798343218819518464,798343218819518464,787298864,2016-11-15T01:53:50.000Z,"{'retweet_count': 13, 'reply_count': 2, 'like_count': 12, 'quote_count': 0}",#super,,
IFTTT,,tuitver : #super luna en Cancún!!! http://someurl #ShoutOutCUN,everyone,es,798342924811505664,798342924811505664,430386835,2016-11-15T01:52:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
IFTTT,,#tuitver: #super luna en Cancún!!! http://someurl,everyone,es,798342639833600000,798342639833600000,170336440,2016-11-15T01:51:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,Spectacular supermoon in Pakistan!| | #SuperMoon #Super #Moon #PakistanNews http://someurl,everyone,es,798342464041984001,798342464041984001,184823324,2016-11-15T01:50:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
IFTTT,,#tuitver : #super luna en Cancún!!! http://someurl,everyone,es,798342297620512768,798342297620512768,488940628,2016-11-15T01:50:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
iOS,"{'place_id': '6eb95eddb81a6b4b', 'coordinates': {'type': 'Point', 'coordinates': [-86.803943, 21.167635]}}",#super luna en Cancún!!! http://someurl,everyone,es,798341956833312768,798341956833312768,358961132,2016-11-15T01:48:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,
Twitter Web Client,,"Entonces, esta noche su regalo de amor y amistad está modo #Súper ... y en víspera de su cumpleaños para remate... esas son las cosas...",everyone,es,798341702603915265,798341702603915265,92396495,2016-11-15T01:47:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,"{'place_id': '004104c122aeebbd', 'coordinates': {'type': 'Point', 'coordinates': [-58.76425905, -34.61290856]}}","La #súper #Luna asomó en mi barrio y acá está, anoche por las dudas también le saqué #foto pero... http://someurl",everyone,es,798339065917607941,798339065917607941,58331333,2016-11-15T01:37:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,En el techo mis ojos son la mejor cámara awantia ?) | #moon #super #grand #night #cool... http://someurl,everyone,es,798338034559315972,798338034559315972,876061086,2016-11-15T01:33:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,disfrutando de la #supahmun #super #moon #quechevere #biengrande #cosacabrona #nopuedo #wow... http://someurl,everyone,es,798337899653722117,798337899653722117,872458243,2016-11-15T01:32:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
TweetDeck,,#Atentos adelantamos la #navidad con este #super dscto. para q luzcas increíble info. 2109190-22 0992141984 / 5047129 http://someurl,everyone,es,798336467865128960,798336467865128960,107238190,2016-11-15T01:27:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,#super luna #punta carnero http://someurl,everyone,es,798333954180812800,798333954180812800,275735155,2016-11-15T01:17:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,Podrían justificar mejor el #Super Diálogo?? Y los que firmaron para el reverendo y fueron despedidos..como quedaron??,everyone,es,798333155895836673,798333155895836673,790903521092767744,2016-11-15T01:13:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,"#Super Diálogo...aquel donde quienes exigen...entregan,  y luego quieren convencer a los pensantes que el resultado es extraordinario!!",everyone,es,798332884063059968,798332884063059968,790903521092767744,2016-11-15T01:12:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Biendo la #Super #Luna #Astro #Satelite #party #night #girls #sunset #iphoneonly #baby #cat... http://someurl,everyone,es,798330637824376832,798330637824376832,1595969917,2016-11-15T01:03:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,¡Disfrutar de un #super postre en #insalarecafe es lo máximo! #sweet #postres #fresa #cake... http://someurl,everyone,es,798329788989440000,798329788989440000,774097315,2016-11-15T01:00:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Mi #superluna se ve #super chiquita #jajaja | #supermoon hermosa http://someurl,everyone,es,798329459048939521,798329459048939521,82882845,2016-11-15T00:59:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Super Luna 🌚🌕💙 #supermoon #super #moon #awesone #happy #instamoon #he http://someurl,everyone,es,798329181226418177,798329181226418177,134183584,2016-11-15T00:58:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,Jay Bling-pa maja... en vivo| #Súper #bodega #villar | 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 http://someurl,everyone,es,798326360745930752,798326360745930752,540633462,2016-11-15T00:46:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,"{'place_id': '0103d4375c78ffad', 'coordinates': {'type': 'Point', 'coordinates': [-68.40947748, 18.67568027]}}",#super #luna #superluna  #2016 #puntacana #diminicana | #natural @ Punta Cana - Dominican... http://someurl,everyone,es,798325469145743361,798325469145743361,90409844,2016-11-15T00:43:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,Ahora sí veo la #súper luna no es tan grande pero peor es nada 😉 http://someurl,everyone,es,798325057579876352,798325057579876352,559747230,2016-11-15T00:41:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,🌟PRÓXIMO SAB.19 #SUPER #SABADO @someuser @someuser EN #SETHAI💣 CONSULTAS AL 2236191522 #GRUPOENJOY http://someurl,everyone,es,798324625402986502,798324625402986502,1620632628,2016-11-15T00:39:57.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,si por amor se murió por tristeza se vivió | (rimas)| de amor | pasión  | que tarada yo jajaja | #super #aburrida | 😂😂😂✌👆,everyone,es,798324538366980096,798324538366980096,788168205722419200,2016-11-15T00:39:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Hoy disfrutar de la #super #luna esta noche podremos observar en el cielo la luna mas grande de... http://someurl,everyone,es,798324163488444416,798324163488444416,762302617636708352,2016-11-15T00:38:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,Los chamanes con esto de la súper luna / eclipse | Cerraban de lo lindo | | #super luna eran las de antes | | #yo a tu edad tenía tu edad,everyone,es,798323494547243008,798323494547243008,131906556,2016-11-15T00:35:27.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 1}",#super,,
Instagram,,Noche de Luna llena. #super #moon #Auuuuuuuuúu #🐅 http://someurl,everyone,es,798322514157916160,798322514157916160,363719992,2016-11-15T00:31:34.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",#super,,
Instagram,"{'place_id': 'cb407226ddba7ce4', 'coordinates': {'type': 'Point', 'coordinates': [-87.0323879, 20.66279985]}}",SúperLuna??? Nooo!! Luna y Súper Mate jajaja!! #supermoon #super #luna #mate #amigos #argentina... http://someurl,everyone,es,798321582904967168,798321582904967168,1658987731,2016-11-15T00:27:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,Jay bling-nota criminal.. en vivo| #Súper #bodega #villar| (Seguimos trabajando con dios🙏) http://someurl,everyone,es,798321353518698496,798321353518698496,540633462,2016-11-15T00:26:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Windows Phone,,#súper luna hermosa me fascina verla http://someurl,everyone,es,798320761954045952,798320761954045952,502270525,2016-11-15T00:24:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
