lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,referenced_tweets,in_reply_to_user_id
fr,576316818635231232,576316818635231232,2015-03-13T09:40:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",461573688,Twitter for iPhone,Paris paris paris @someuser #excited #ouioui 🗼✈️,everyone,#excited,,,
tl,576238885983813632,576244384582111232,2015-03-13T04:52:22.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",430702086,Twitter Web Client,@someuser ok po! hihihi! #excited,everyone,#excited,,"[{'type': 'replied_to', 'id': '576244226494636032'}]",2772831812
pt,576115021794713600,576115021794713600,2015-03-12T20:18:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",56700761,yoono,Acabei de ter um defining moment aqui na minha pesquisa. #excited,everyone,#excited,,,
pt,575997876846895105,575997876846895105,2015-03-12T12:32:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16152182,Twitter for Android,#PaperTowns é um dos meus livros favoritos de @someuser #excited,everyone,#excited,,,
es,575996898340782080,575996898340782080,2015-03-12T12:28:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2390531282,Twitter Web Client,sabado ? #excited,everyone,#excited,,,
pt,575989175213776897,575989175213776897,2015-03-12T11:58:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",372114584,Instagram,Im all set ! #Trip #Excited #checklist #Instagram feliz viaje 😎 http://someurl,everyone,#excited,,,
pt,575879368909574144,575879368909574144,2015-03-12T04:41:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",140231696,Twitter for iPhone,A nada de ver a Makau 😜👏😁 #excited #oritahiti,everyone,#excited,,,
es,575809002015211520,575809002015211520,2015-03-12T00:02:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282749596,Twitter for Android,Oficialmente 10 dias para Marina!| #viagemdefinalistas #marinador #countdown #excited ⏳🔜💃,everyone,#excited,,,
es,575784551173210112,575784551173210112,2015-03-11T22:25:09.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",1038600349,Instagram,Admitidaaaa #UAG #Guadalajara #Medicina #Excited 😁📓🔬 http://someurl,everyone,#excited,,,
pt,575746337083408384,575746337083408384,2015-03-11T19:53:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2969218894,TweetDeck,Para novos começos! 🍻 #moving #mixedfeelings #excited #sad #ready Nelson em seu intagram! http://someurl,everyone,#excited,,,
pt,575735518459265024,575735518459265024,2015-03-11T19:10:18.000Z,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",25806983,Twitter for Android,@someuser 2morra #excited @someuser @someuser @someuser @someuser @someuser @someuser,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [-2.5293582, 53.0685619]}, 'place_id': '38f98de39973925c'}",,340467865
pt,575724657917231104,575724657917231104,2015-03-11T18:27:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",220563351,Instagram,Assinatura de email nova!! #excited #doubleweb #souDev #html #responsive @ DoubleWeb |... http://someurl,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [-51.1147212, -30.0171214]}, 'place_id': '894146230dd1d42d'}",,
pt,575497784503173120,575497784503173120,2015-03-11T03:25:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",154580470,Twitter for iPhone,Ike va a volver a temblar #excited,everyone,#excited,,,
pt,575380365256298497,575380365256298497,2015-03-10T19:39:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",272030634,Twitter for iPhone,Vem novidade por ai. #excited,everyone,#excited,,,
pt,575264514297499649,575264514297499649,2015-03-10T11:58:42.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1390524930,Instagram,Show vai pegar fogo! #españa #excited #energia #gig http://someurl,everyone,#excited,,,
tl,575256607904268288,575261084468146177,2015-03-10T11:45:05.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",82613087,Twitter for Android,@someuser photossss !! hahahaha #Excited!,everyone,#excited,,"[{'type': 'replied_to', 'id': '575256607904268288'}]",29423646
en,575018293041344512,575018293041344512,2015-03-09T19:40:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",311178403,Twitter for iPad,"@someuser coming April 21,2015 #connorfrantabook #excited http://someurl",everyone,#excited,,,180949358
pt,574999389963436033,574999389963436033,2015-03-09T18:25:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",385458246,Twitter Web Client,#EXCITED.O PAI QUE REGEITA UM FILHO E UM AO MALDIÇOADO.,everyone,#excited,,,
pt,574998882440077312,574998882440077312,2015-03-09T18:23:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",385458246,Twitter Web Client,#EXCITED.A MAE QUE REGEITA UM FILHO NAO E VERDADEIRA AMIGA DO FILHO.,everyone,#excited,,,
pt,574997867426766849,574997867426766849,2015-03-09T18:19:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",385458246,Facebook,#EXCITED.A FAMILIA E TODO AQUELE QUE E SOLIDARIO.,everyone,#excited,,,
fr,574901092363956224,574901092363956224,2015-03-09T11:54:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",327020707,Instagram,"Je suis à Paris, bitches! #Excited #Paris #France @ Aéroport International de Paris-Roissy Charles De... http://someurl",everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [2.5761589, 49.00436416]}, 'place_id': '07185ea0ed96fe09'}",,
pt,574644580068507649,574654845807947777,2015-03-08T19:36:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",56643102,Plume for Android,@someuser @someuser #excited #electionfun / #welldone maam,everyone,#excited,,"[{'type': 'replied_to', 'id': '574644580068507649'}]",331535754
pt,574644876022779904,574644876022779904,2015-03-08T18:56:29.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",2816048154,Twitter for Android,"Lembrando pra não dar confusão, #Revenge começa as 23h00 (Horário de Brasília). Só mudou o horário, o canal é o mesmo rsrs. #Excited",everyone,#excited,,,
lv,574630992327004161,574631226834714625,2015-03-08T18:02:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2420501797,Twitter for Android,@someuser  wowwww @someuser  ouzzzm #excited #brothers,everyone,#excited,,"[{'type': 'replied_to', 'id': '574630992327004161'}]",734354700
tl,574537922558361600,574537922558361600,2015-03-08T11:51:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1200207272,Twitter for Android,Baguio ?😍| | #excited,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [121.3937404, 13.9340528]}, 'place_id': '0132f66d570aae01'}",,
fr,574511478557908992,574511478557908992,2015-03-08T10:06:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1164160039,Instagram,#cèline #parisfashionweek #fashionshow #winter15show #excited #letsgo #love #paris #fashion @ Paris http://someurl,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [2.33343601, 48.87136666]}, 'place_id': '09f6a7707f18e0b1'}",,
es,574416103218094080,574416103218094080,2015-03-08T03:47:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",130759738,Instagram,#LadysmithBlackMambazo Concert #Excited #Portland #Oregon http://someurl,everyone,#excited,,,
pt,574412354890244097,574412354890244097,2015-03-08T03:32:32.000Z,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2646103105,Instagram,Cada vez falta menos!! #UaUaUa #tribu #reyapache #music #musicband #musictour #happy #excited #rock... http://someurl,everyone,#excited,,,
fr,574362165613838338,574362165613838338,2015-03-08T00:13:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2395326659,Twitter for Android,@someuser Vote #RossLynch #excited @someuser,everyone,#excited,,,24780172
pt,574356025047957505,574356025047957505,2015-03-07T23:48:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",33437795,Facebook,Hoje estarei em Londrina - Paraná no club Kingdom 2800! #Excited http://someurl,everyone,#excited,,,
tl,570636378888937472,574199126646132738,2015-03-07T13:25:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",448131513,Twitter Web Client,@someuser heheheheheh | ok #excited :P,everyone,#excited,{'place_id': '583bd538eb3129d1'},"[{'type': 'replied_to', 'id': '574198783061454848'}]",1311640304
it,574179951424991232,574179951424991232,2015-03-07T12:09:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299572876,Facebook,Micro to nano| .| .| #excited,everyone,#excited,,,
pt,574023188759318528,574023188759318528,2015-03-07T01:46:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65758214,Twitter for Android,Poucas horas p/ o aniversario do meu bebe #excited,everyone,#excited,,,
in,574001548285644800,574001548285644800,2015-03-07T00:20:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",307968834,Twitter for iPhone,Ooh Montenegro 😄👍✈️ #excited,everyone,#excited,,,
pt,573965303740235776,573965303740235776,2015-03-06T21:56:06.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 22, 'quote_count': 0}",261347799,Twitter for Android,zouz 😍🙈😍🙈 | #JosephAttiehNewAlbum #hobb_wmkattar #19march #excited 💃💃| @someuser 👌😍 http://someurl,everyone,#excited,,,
pt,573934436498145282,573934827373662208,2015-03-06T19:55:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",7920212,Twitter for Android,@someuser @someuser Oooooo!!| 😊 #Excited Bro.,everyone,#excited,,"[{'type': 'replied_to', 'id': '573934436498145282'}]",182033179
pt,573912805285322753,573912805285322753,2015-03-06T18:27:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2201845002,Twitter for iPhone,#excited me edda😝😝😜#HappyBirthdayShantanuMaheshwari,everyone,#excited,,,
es,573878691228422144,573878691228422144,2015-03-06T16:11:56.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",404049102,Instagram,#Diorshow #pfw #fashionweek #invitation #excited #marieclairecz #fashiondirector dior #paris ❤️ http://someurl,everyone,#excited,,,
es,573834715226112000,573834715226112000,2015-03-06T13:17:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",404049102,Instagram,#Diorshow #pfw #monsieur #fashionweek #invitation #excited #marieclairecz #fashiondirector dior... http://someurl,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [2.33847931, 48.86030988]}, 'place_id': '09f6a7707f18e0b1'}",,
en,573633027198226432,573633027198226432,2015-03-05T23:55:45.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",370433029,Twitter for iPhone,Glenos #excited #WADECA http://someurl,everyone,#excited,,,
pt,573615068975210496,573615068975210496,2015-03-05T22:44:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",385458246,Facebook,#EXCITED.ESCUTA E BOM E MUITO BOM E BOM DE MAIS.,everyone,#excited,,,
pt,573589032556490753,573589032556490753,2015-03-05T21:00:56.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282749596,Twitter Web Client,"Eu, @someuser @someuser & @someuser no mesmo quarto vai ser top :3 #Marina #Excited",everyone,#excited,,,
pt,573577851154350082,573577851154350082,2015-03-05T20:16:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",385458246,Twitter Web Client,@someuserNDO UM FAMILIA DA UM CONSELHO SAUDAVEL PARA VOCE E DEUS QUE DA UM CONSELHO AMAVEL.,everyone,#excited,,,8802752
pt,573576849277743105,573576849277743105,2015-03-05T20:12:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",385458246,Twitter Web Client,@someuserTED.SANTO CONSELHO AMAVEL DO SENHOR E OUVIR COISA BOA.,everyone,#excited,,,18219976
pt,573564363459719168,573564363459719168,2015-03-05T19:22:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",385458246,Twitter Web Client,@someuserGADA DA MINHA MENTE A FRASE QUE MINHA MAINHA DISSE.PORQUE NAO FAZ BARBA.,everyone,#excited,,,8802752
pt,573562847382368257,573562847382368257,2015-03-05T19:16:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",385458246,Twitter Web Client,@someuserTED.SEJA APAGADA DA MINHA MENTE A FRASE QUE MINHA MAINHA DISSE.PORQUE NAO FAZ BARBA.,everyone,#excited,,,18219976
pt,573561170717601793,573561170717601793,2015-03-05T19:10:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",385458246,Facebook,@someuserOG2015.#ANDRETEIXEIRACOSTA100ANOS.#CEU_CASA_DO_SENHOR.#ESSENIOS.#EXCITED.SEJA APAGADA DA MINHA... http://someurl,everyone,#excited,,,1623906980
pt,573550689235910657,573550689235910657,2015-03-05T18:28:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",340495738,Instagram,#wolfrun time confirmed! #excited! #springwolf p70mpo blisssalonb48 @someuser #justdoit #sunday... http://someurl,everyone,#excited,,,
es,573517854127046656,573517854127046656,2015-03-05T16:18:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",109948160,Instagram,#foreverliving #business #aloe-vera #heathly #clean9 #cantwait #excited #buyfromme http://someurl,everyone,#excited,,,
pt,573403457601851393,573403457601851393,2015-03-05T08:43:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",209281838,Twitter for iPhone,A month til Florida!!!🇺🇸🇺🇸🇺🇸🇺🇸 #florida #usa #disney #1month #excited,everyone,#excited,,,
pt,573334037638598656,573334037638598656,2015-03-05T04:07:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",41311180,Twitter for Android,prevendo a zuera no trabalho amanha ja. e as horas que passarei fuçando nele. #excited,everyone,#excited,,,
pt,573279841539268609,573279841539268609,2015-03-05T00:32:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18405882,Facebook,"HERE. WE. GO. #excited| O próximo pequeno passo para o homem será dado em marte, e como um dos candidatos diz: Se... http://someurl",everyone,#excited,,,
es,573223101984579584,573223101984579584,2015-03-04T20:46:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",225487332,Twitter for Android,Contratada!!! #firstjob #excited #englishteacher #onmyway,everyone,#excited,,,
pt,572935858535284736,572935858535284736,2015-03-04T01:45:27.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",378181923,Twitter for iPhone,#TheRoyals on E! Ummmm. ..im #excited,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [-80.29298105, 26.61917722]}, 'place_id': '4ec01c9dbc693497'}",,
in,572925112543928321,572925112543928321,2015-03-04T01:02:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2664170246,Twitter for Android,@someuser Go Team Brendan!!!!!| | #excited,everyone,#excited,,,58572077
pt,572662921588695040,572662921588695040,2015-03-03T07:40:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1115936514,Twitter for iPhone,"EDC, EDC, EDC!!!!!🎉 #excited",everyone,#excited,,,
pt,572541457241939968,572541457241939968,2015-03-02T23:38:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",38486936,Instagram,Adorbs. 😄| #babyConway #excited #healthy #itsagirl #baby #girlsruletheworld #Sybella #storkiscoming... http://someurl,everyone,#excited,,,
pt,572531805909356544,572531805909356544,2015-03-02T22:59:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51140266,TweetDeck,Era uma boa forma de começar a minha carreira cientifica em ciencias planetarias. :) #excited #whoneedssleepwhenscienceishappening,everyone,#excited,,,
pt,572470330528280577,572470330528280577,2015-03-02T18:55:37.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",935463871,Twitter for iPhone,@someuser recording Pompeii tomorrow #excited. #glee,everyone,#excited,,,2906484633
pt,572435693307359233,572435693307359233,2015-03-02T16:37:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",119497914,Instagram,Em breve....  anciosas??  #myblog #meucantinho #comingsoon #excited #anciosa #fashionblogger @ Blog... http://someurl,everyone,#excited,"{'coordinates': {'type': 'Point', 'coordinates': [-44.2245382, -2.534686]}, 'place_id': '23299615a880d29d'}",,
pt,572360523888648192,572360523888648192,2015-03-02T11:39:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",301060184,Twitter for Android,É amanhã :) #excited,everyone,#excited,,,
pt,571884164456321025,571884164456321025,2015-03-01T04:06:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",172212822,Twitter Web Client,Louca pra ver como a Justice está se saindo em Eye Candy! #Excited!,everyone,#excited,,,
pt,571838099631837184,571838099631837184,2015-03-01T01:03:21.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282749596,Twitter for Android,Oficialmente Março. Hora de começar a contagem para Marina 😛 #excited #viagemdefinalistas,everyone,#excited,,,
