source,public_metrics,geo,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,in_reply_to_user_id,referenced_tweets
Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,729701850,SOA in 10 minutes.. #pumped #Shitsabouttogetreal,250774034164350976,250774034164350976,pt,everyone,2012-09-26T01:49:23.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,556229882,NCIS!!!! #longwaited #pumped,250746803249627136,250746803249627136,pt,everyone,2012-09-26T00:01:11.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,349357383,SOA tonite!! #pumped,250713287723995136,250713287723995136,pt,everyone,2012-09-25T21:48:00.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,450344172,To da orioles gameee #pumped!!!,250712765688315905,250712765688315905,en,everyone,2012-09-25T21:45:56.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,55836883,OASSSIIISSSS #oasis #momsaidyes #queenslandflightat8amwhocares #pumped http://someurl,250562684444110848,250562684444110848,pt,everyone,2012-09-25T11:49:33.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,624384097,@someuser ditto! #pumped!!!!!!!,250425653919371265,250422041692471296,it,everyone,2012-09-25T02:45:03.000Z,#pumped,44754985,"[{'type': 'replied_to', 'id': '250425279258976256'}]"
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,826303382,Lupe fiasco album tomorrow #abouttime #pumped,250393792794996737,250393792794996737,pt,everyone,2012-09-25T00:38:26.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,79871373,Vamos aprender o alfabeto? #alphabet #korean #homework #studying #pumped #hangul http://someurl,250348971745239041,250348971745239041,pt,everyone,2012-09-24T21:40:20.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,95133563,Dadadadadada game in 3 hours. #Pumped #HellYes #BeatLB,250270994760073216,250270994760073216,pt,everyone,2012-09-24T16:30:29.000Z,#pumped,,
Twitter for Windows Phone,"{'retweet_count': 4, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}",,336816084,Made bantam AAA #pumped,250091482676092928,250091482676092928,pt,everyone,2012-09-24T04:37:10.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,220022758,UFC time!! #pumped,249659506181681152,249659506181681152,pt,everyone,2012-09-23T00:00:39.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,364019854,New RS NXGx4 #pumped,249586959247355905,249586959247355905,pt,everyone,2012-09-22T19:12:22.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,559323468,"@someuser hehehe, #pumped",249545470593081344,249544709595357186,tl,everyone,2012-09-22T16:27:31.000Z,#pumped,52839498,"[{'type': 'replied_to', 'id': '249544709595357186'}]"
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,14735925,Alexa❤❤ #rush2012 #nenamoosha #pumped http://someurl,249503798836469760,249503798836469760,pt,everyone,2012-09-22T13:41:55.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,772522729,5k5k5k5k5k. #pumped,249183784577167362,249183784577167362,pt,everyone,2012-09-21T16:30:18.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,39149755,Gospel class @someuser #pumped,248922519594205185,248922519594205185,en,everyone,2012-09-20T23:12:08.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,43229933,@someuser & @someuser CONCERT!!! #pumped,248903721755475969,248903721755475969,es,everyone,2012-09-20T21:57:26.000Z,#pumped,19625768,
iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,521745578,iOS6 is da 💣.com #pumped,248839362438111233,248839362438111233,pt,everyone,2012-09-20T17:41:41.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,165219107,bb14 Finale !!!! #pumped #bb14 #Dan #Ian,248579724232781824,248579724232781824,en,everyone,2012-09-20T00:29:59.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,461587784,Bantam AAA <3 #pumped #Ferda,248269395909042178,248269395909042178,in,everyone,2012-09-19T03:56:51.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,363436521,Senior Luau tomorrow! #Pumped,248255331942158336,248255331942158336,pt,everyone,2012-09-19T03:00:58.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,363963231,SOA time! #pumped,248240180220272640,248240180220272640,pt,everyone,2012-09-19T02:00:45.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,419873696,@someuser hehehehe #finally #abouttime #hashtagcuzwhynot #pumped #loveyou,248015940598501376,248006966885113857,tl,everyone,2012-09-18T11:09:42.000Z,#pumped,50362319,"[{'type': 'replied_to', 'id': '248006966885113857'}]"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,484257506,tacos for dinnnaaaaaaaaa #pumped,247858245564260355,247858245564260355,es,everyone,2012-09-18T00:43:05.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,174414529,Boutta eat some taquitos #pumped,247789315042713602,247789315042713602,pt,everyone,2012-09-17T20:09:11.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,458131610,Panama bus ride #letsgoooo #pumped  😄😂 @someuser @someuser @someuser,247747741437022208,247747741437022208,et,everyone,2012-09-17T17:23:59.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,575787862,@someuser hehe #PUMPED,247514048105701376,247511642831740929,tl,everyone,2012-09-17T01:55:22.000Z,#pumped,222223856,"[{'type': 'replied_to', 'id': '247511749874565120'}]"
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,360229592,Made Bantam A! #Pumped #6am,247480098121465856,247480098121465856,pt,everyone,2012-09-16T23:40:28.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,624264418,PARADE! #pumped #southshoredrillteam,247352487105937408,247352487105937408,pt,everyone,2012-09-16T15:13:23.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,422232515,COME ON PV!! #pumped #whiteout,246723751947931648,246723751947931648,en,everyone,2012-09-14T21:35:01.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,338139048,Muahahhahha #pumped,246722675257507840,246722675257507840,tl,everyone,2012-09-14T21:30:44.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,31541170,Tejano fest tomorrow! #pumped #supermexican 😃👨🎶,246611081932451842,246611081932451842,pt,everyone,2012-09-14T14:07:18.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,458758257,"@someuser heheh, #pumped #gettingthere",246569096127340544,246406511763529728,tl,everyone,2012-09-14T11:20:28.000Z,#pumped,90299885,"[{'type': 'replied_to', 'id': '246455424914694144'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,336241598,Vespers!! #pumped #leyygo 🙌,246433147242307584,246433147242307584,en,everyone,2012-09-14T02:20:15.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,424264289,“@someuser @someuser delta suite #pumped”boommmmm booooommmm,246267911906394112,246267911906394112,pt,everyone,2012-09-13T15:23:40.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,200245251,Caralho! Essa porra de #sixpackshortcut eh foda.. Recomendo.. #PUMPED,246018495123451904,246018495123451904,pt,everyone,2012-09-12T22:52:34.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,35967966,ENTOURAGE!! #pumped http://someurl,245950988702343168,245950988702343168,fr,everyone,2012-09-12T18:24:19.000Z,#pumped,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,298327896,Senior seminar swag (: #tomorrow! #pumped #nosleep http://someurl,245699040266833922,245699040266833922,pt,everyone,2012-09-12T01:43:10.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,466055634,So #pumped for SOA tonite,245684260978167809,245684260978167809,pt,everyone,2012-09-12T00:44:27.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,355320045,SOA SOA SOA SOA.  #PUMPED,245666436373164032,245666436373164032,pt,everyone,2012-09-11T23:33:37.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,333732937,@someuser so #pumped for cassa brava,245651056254664704,245651056254664704,pt,everyone,2012-09-11T22:32:30.000Z,#pumped,616376794,
Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,444787280,SOA tonite #pumped,245640942189674496,245640942189674496,pt,everyone,2012-09-11T21:52:19.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,330393416,SOA SOA SOA SOA #PUMPED,245561157279162370,245561157279162370,pt,everyone,2012-09-11T16:35:16.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,384689545,"@someuser @someuser @someuser LETS GO, G.N.O. OOO OOO!!! #pumped",245346615005679616,245339175241531392,pt,everyone,2012-09-11T02:22:45.000Z,#pumped,385090934,"[{'type': 'replied_to', 'id': '245343316470796289'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,434247140,RPVFH game tm !! #pumped #letsgo,245337952480288771,245337952480288771,pt,everyone,2012-09-11T01:48:20.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,796791012,Nemo 3D #pumped !,244972928981139456,244972928981139456,lt,everyone,2012-09-10T01:37:52.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,377171622,VESPERS!! #pumped!,244941291270578176,244941291270578176,en,everyone,2012-09-09T23:32:09.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,427895938,#ZacBrownBand concert #pumped,244914099463524352,244914099463524352,es,everyone,2012-09-09T21:44:06.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,470729154,Viva wtb #pumped,244637309306298370,244637309306298370,es,everyone,2012-09-09T03:24:14.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,320600481,Mud Brigade 5k in northern Colorado today!!! #pumped #traindirty 👊💢🏃👟,244463261326647297,244463261326647297,en,everyone,2012-09-08T15:52:38.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,345173837,OSU game tomorrow:D #pumped,244283276112580609,244283276112580609,en,everyone,2012-09-08T03:57:26.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,555509027,FESTIVAL #PUMPED,244147313994514432,244147313994514432,es,everyone,2012-09-07T18:57:10.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,371925698,@someuser me dos #captain #honored  #pumped,243897220003409920,243893364498522112,es,everyone,2012-09-07T02:23:23.000Z,#pumped,730847978,"[{'type': 'replied_to', 'id': '243897048615768066'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,774972422,Ride to montevidieo #sux #CantWait #pumped,243814118149222400,243814118149222400,pt,everyone,2012-09-06T20:53:10.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,496188251,TD Giants!!!!!!!!!!!!!!!!! #pumped,243536563668148224,243536563668148224,pt,everyone,2012-09-06T02:30:16.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,41031933,"Dia mto bom!! Moto, academia, agora na facul e logo mais estádio assistir @someuser x Corinthians #pumped",243483400239976449,243483400239976449,pt,everyone,2012-09-05T22:59:00.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,31222638,british professor? #awyea #pumped,243399523265826816,243399523265826816,pt,everyone,2012-09-05T17:25:43.000Z,#pumped,,
Twidroyd for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,413519527,NEMO #3D #PUMPED,243154687958851584,243154687958851584,pt,everyone,2012-09-05T01:12:49.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,382406628,Concert! #pumped,243135107962109952,243135107962109952,es,everyone,2012-09-04T23:55:01.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,518123835,@someuser Ahha ok #pumped,243109730103484416,243106572564307968,it,everyone,2012-09-04T22:14:11.000Z,#pumped,473118210,"[{'type': 'replied_to', 'id': '243109295124799488'}]"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,429311603,Senior :) #pumped http://someurl,242797375444361217,242797375444361217,pt,everyone,2012-09-04T01:33:03.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,177457442,guitar center sale #pumped,242655926337822720,242655926337822720,es,everyone,2012-09-03T16:10:55.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,213370021,SoA season 4 #pumped,242417907836002304,242417907836002304,en,everyone,2012-09-03T00:25:07.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,760462530,T minus 8 hrs #pumped,241945807572566017,241945807572566017,pt,everyone,2012-09-01T17:09:10.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,27999176,Calypso dimanche #Pumped,241737185534025728,241737185534025728,it,everyone,2012-09-01T03:20:10.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,496572504,Ha ha ha que risa que me da #convite #bolivianfest #pumped,241723959354208256,241723959354208256,es,everyone,2012-09-01T02:27:37.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,108177454,“@someuser Yall... HJ juniors go hard #WeAlwaysWin #SchoolSprit #Pumped”,241636224333410304,241636224333410304,en,everyone,2012-08-31T20:38:59.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,182191973,Yall... HJ juniors go hard #WeAlwaysWin #SchoolSprit #Pumped,241631947389009920,241631947389009920,en,everyone,2012-08-31T20:22:00.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,167501192,@someuser Sara toga tomorrow #pumped,241602208091750401,241602208091750401,pt,everyone,2012-08-31T18:23:49.000Z,#pumped,344489918,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,53225435,Cabelas | #pumped,241529111183491072,241529111183491072,pt,everyone,2012-08-31T13:33:22.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,488814573,@someuser is on Pandora! #pumped #pumped #pumped,241330875327971328,241330875327971328,et,everyone,2012-08-31T00:25:39.000Z,#pumped,206435365,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,423924994,OBAs #1moreday #pumped #FalconSwag,241248374614003712,241248374614003712,pt,everyone,2012-08-30T18:57:49.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,778957074,30 Minutes!!!!!! #Excited #pumped #vamps #newcover @someuser @someuser @someuser @someuser -K,240879435992137728,240879435992137728,pt,everyone,2012-08-29T18:31:47.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '41139d53a53553cf', 'coordinates': {'type': 'Point', 'coordinates': [-84.66262667, 37.86305655]}}",635576279,"Chapel, chapel, chapellll!!! #pumped",240810488236224512,240810488236224512,pt,everyone,2012-08-29T13:57:49.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,422972080,Nemo 2 #3D #pumped,240640658916900866,240640658916900866,pt,everyone,2012-08-29T02:42:58.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,430413892,2 minutes 2 minutes 2 minutes! #pumped #ohmagad #ThebetrAyal,240599160687058945,240599160687058945,et,everyone,2012-08-28T23:58:04.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,180232435,#Pumped for o Festival de Portugal <3,240543751041327105,240543751041327105,pt,everyone,2012-08-28T20:17:53.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,549452943,Ordering dominos #pumped #hungryaf,239914551196405760,239914551196405760,pt,everyone,2012-08-27T02:37:41.000Z,#pumped,,
Camera on iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,613696615,Concert 😍😘  @someuser  #pumped http://someurl,239501892051406848,239501892051406848,es,everyone,2012-08-25T23:17:56.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,157110266,MIZ-ZOU SEC!!! #pumped #ready #freshmanyear #football #tigers #mizzou #fku http://someurl,239496962305556481,239496962305556481,pt,everyone,2012-08-25T22:58:20.000Z,#pumped,,
