,text,emotion
5448,"Cheers Friends from Taiwan & Szechuan at KB Beef Noodles (Restoran KH00, Puchong Jaya) yesterday. 感恩有机会让我带来自台湾和四川的朋友尝尝我妈妈的牛肉面。他们赞不绝口～我们三种不同的华人在此交流、切磋不同国家的特色与文化。我昨日真的是大开眼界丫！ with Yin-bai Chen.",joy
5449, 今天帶小朋友參觀台中公園所內容介紹各項警用裝備宣導各項交通安全、預防犯罪……等。裝備有00手槍、布槍、鈍牌、手銬、防彈衣、無線電、大盤帽、反光背心等各種警用裝備並且當場示範，讓小朋友瞭解警察平日的工作內容與服務項目 ，之後〝園區巡邏〞，來到園區內，古色 古香更樓、日據時代鳥居、著名市定古蹟湖心亭，員警一一介紹。 with Eric Wang and 0...,joy
5450, 如果你不勇敢，沒人會替你堅強，如果你不快樂，沒人可以讓你幸福。快樂、勇敢都是自己給自己。只要願意，你就擁有。你[PERSON] 在自己的生活嗎？,joy
5451, 甜點是我們一來就指定要的香蕉派，聽說這個每天有限量，而且要早點指定，才不會準備不及，所以我們就點了這個香蕉派。一上來的樣子真是令人興奮，滿滿的香蕉片在上面啊！派皮很酥，內餡是甜奶油，很棒的甜點~~~,joy
5452, 胸不平，[PERSON] 天下... . CoNsの搞笑短片 music 图片と星座 栋笃笑 经典爱情语录 | ,joy
5453, 全新leaflet同卡片，我好鍾意，還有客人讚㖭！,joy
5454, 早安吖...难得的星期六休息...∩__∩,joy
5455," YA....終於完成了最好一次整體造型課的實做了,這次的整體服裝飾品都是小組組員一起手工完成，可以好好的準備下一個考試了...... .",joy
5456, 中西合併，一起歡渡佳節！Y(＾_＾)Y with 陳玫蓁 at 土城聖德宮.,joy
5457, 花開富貴，好心情每天綻放！（國產聯想A0000平板電腦拍攝）,joy
5458,0000年幸运颜色为褐色、灰色、米黄色、红色、白色。0000年忌讳颜色为绿色、青色、蓝色。属猪0000年幸运色 属猪的人0000年的幸运颜色是白色、黑色、蓝色、灰色，忌讳颜色为红色、橙色、黄色。 with Josey Yeoh,joy
5459,以上是这配套是0样产品！严格来说是0样哦！！因为眼影下面那层是腮红=）有兴趣自行inbox我～不要叫我pm!照片全在相册了，可以自己去选色！谢谢=)欢迎来抢购！嘻嘻～,joy
5460, 交換禮物大成功 .,joy
5461, 之後水水們買毛衣不知道怎麼清洗可以看一下圖片教你如何清洗毛衣Ps千萬別懶惰給洗衣機洗喔！,joy
5462, 傍晚時分，彩虹乍現。 at 法鼓山農禪寺.,joy
5463,Cruel smiling face  網路看到的 ，這不是我做的 ，分享給大家開心 ，想做還不一定做得出來吧,joy
5464,濃郁到沒話說用心ㄓㄓ的精美卡片和超實用禮物又看妳的字看到流眼淚了哈哈0000平安夜久違的禱告好安心0000聖誕節Laduree legend好吃到要落淚大夥們驚呼連連控金的法國馬卡龍果然不是蓋的謝謝每個送我各式卡片禮物祝福的你沒想到能這樣特別到處聖誕節味道還有幼稚買喜歡santa的氣球我ㄧ直笑皺紋好深謝謝你們的ㄧ連串驚喜讓台北00月停留在永恆的超現實裡面 with Juno...,joy
5465, 攝於：0000-00-00 BELLAVITA 寶麗廣塲 BELLAVITA 寶麗廣塲 ，繽紛魔力，耶誕水晶球。The Macallan 麥卡倫-全世界最珍貴的威士忌  ,joy
5466,人生 還有幾十年呢..,joy
5467,讚  風言風語財富的建立來自你解決問題的能力而解決問題的能力來自 資訊落差(資訊落差)你懂得別人不懂的資訊而要懂得別人不懂的資訊關鍵在於 你周遭的朋友是誰感恩身邊有一位超級領袖[PERSON] 陪伴00年教育背景 國際領袖經驗輔導數十家的總顧問 曾領導上百個團隊的經驗真的是強大到爆炸 感恩[PERSON] 總昨日的盛情招待小風 with Mei Chuan Chan and...,joy
5468, 感謝Daphne姐邀約到八里球場打球，今天也打出了最佳成績000桿，差一點就能破佰了，真的好可惜，不過還是打的很嗨森^0^期待下一次再相聚打球嚕！！ with Daphne Tseng.,joy
5469, 把温暖的祝福，平安的问候，健康的心愿，温馨的心情，团圆的吉利，化作一条万能祝福，在除夕夜这个幸福时刻，送到你面前，愿你看到是福气，读出是喜气，事事有运气，天天有财气。新年快乐,joy
5470, 很多媽媽都很怕給孩子穿白色衣物、因為髒了不好洗。但是我很愛白色、還好我用安麗衣潔系列、方便、快速、不殘留、不傷衣物、防鏽配方、還有味道清香！但凡是髒污、蛋白質（口水、血液、屎尿...）、油污 等、都能輕鬆洗淨！重點是、我沒用手洗、是洗衣機洗喔！免搓揉！價格合理親民耐用！歡迎密我～,joy
5471, 今天溫溫跟美麗的妞妞們開心的在企業尾牙演出，我們也感受到抽獎的歡樂氣氛，祝要參加尾牙的大家，馬年行大運、馬上中大獎。最近好冷暖爐都出動了，大家要注意保暖唷！你們猜猜我在想什麼呢？ with 施佩雯.,joy
5472,:像你這種人，在連續劇裡，最多只能活0集。 00:早上起床我以為我一夜之間長高了，結果才發現是我被子蓋橫了。 00:每次考試我都好想在卷子上寫滿“百度一下，你就知道”，氣死閱卷老師。 00:看完不轉載，只能對你說：可惜了你的一雙眼睛... 歷害,joy
5473,、昨天、每一天我都超感謝佳興老師～因為我真的變了許多雖然沒有向其他人那麼棒但已經是有改變很多了～我慢慢的往前邁進～謝曉柔，你是充滿愛與喜樂最棒的！  at 佳興成長營-實現你渴望的夢想,joy
5474,。 at 公館[PERSON] 0號出口,joy
5475,"Wymund your new boy friend  早安好,好久不见FB的朋友",joy
5476,hahaha longkang night market  马六甲人 各位商家，龍港邊夜市今晚正式开始营业了，都准备好了吗？请准时开业哦！祝各位生意兴隆，财源滚滚！ at 龍港邊 Thirteen & Half Street Night Market.,joy
5477, 祝福朴有天，朴有焕，JYJ 小米们，粉丝们，朋友们，出入平安，同意的就转，不要平安停下来，好好玩哦!,joy
5478,●加速伤口愈合速度●改善皮肤弹性●对眼睛保健如预防夜盲症，干眼症，白内障和老化有关的黄斑区退化症都有临床研究●减轻过敏症●辅助胃肠道的消化系统保健●辅助治疗痔疮，胃酸过多和十二指肠溃疡●预防风湿性关节炎和骨关节炎●增强肌肉和骨骼●辅助减轻咳嗽和化痰●强化肾脏●缓和头疼和解除眩晕●改善睡眠问题●维护牙龈健康,joy
5479,[PERSON]  刚煮好豆奶燕菜，只需两种材料，就可以弄出像豆花般的口感噢你们想试一试吗？ .,joy
5480,..陸陸續續一些車友開始換重車...由於常時間接觸，也讓我對此的興趣越來越濃厚！四缸的重車對我而言，實在是有非常大的吸引力！接著到00歲就去考了大型重型機車駕照，然後持續的去租重車，直到現在...我買了人生中第二台的檔車-小黃蜂，雖然排氣量只有000 cc，但是四缸的聲音及騎乘起來能徹底釋放壓力的感覺，讓我愛的無法自拔...。生日快樂！,joy
5481,昨日真的是大开眼界丫！ with Yin-bai Chen,joy
5482," 心血来潮炸cempedak,用tokebi料理棒的泡沫刀把面粉加盐加点木薯粉一起打滑，面粉打到很美很滑，不会一粒一粒起泡，且不到两分钟就打滑了，很棒是吗？",joy
5483,在拍些照片分享這把老琴给各位。 with Paul Cox and Neal Moser,joy
5484, 今天坐的飛機~ at Tan Son Nh,joy
5485,"SEng HOe hahaha....your team is??  0000 世界今夜零时開跑,你还等什么。。。",joy
5486,PM美丽店主 AiTee Chia购买，品质好价钱合理，买0件包邮，大家别走宝咯〜 with AiTee Chia,joy
5487,Waa...so special car plat drive to malaysia from china?  刚在云顶半山看到这辆车 很佩服他是怎样做到的叻？从中国驾过来哦？！,joy
5488, Congrats Yuki & Juno!!  at 大戶屋 大安店.,joy
5489," Forever 人氣熱賣～ [PERSON] 唇膏 ALOE LIPS~ 結合 蘆薈, 奧巴油, 蜂臘, [PERSON] 破裂嘴唇. 保持濕潤 .",joy
5490,Princess  前几天工作还是第一次在现场演出有男士下跪送花，可能是衣服的魅力。 .,joy
5491, 就這樣也好～只不過少個人來愛～沒什麼大不了!姐妹們～加油～我的好友們～假日愉快～ at 莫ㄟ懶洋洋在床上滾滾.,joy
5492," [PERSON] ,今天您送给我的金玉良言！我会收藏起来的，要用微笑来面对一切大小事！让我们一起加油吧！ ",joy
5493, 吃飯皇帝大~之許多的事情，總是在經歷過後才會懂。例如感情，痛過了，才懂得如何保護自己，傻過了，才懂得如何適時的堅持與放棄，在得與失中我們慢慢的認識自己。其實，生活並不需要這麼多無謂的執著，學會放棄，生活就會變得容易。有一種感情叫無緣，有一種放棄叫成全。災嗎冰U？開動囉^_^ with 寶 貝.,joy
5494, 星巴克分享，0000/0/0，0/00，0/00買一送一哦! at 0-00.,joy
5495, 昨天提早庆祝儿子对岁〜吃红鸡蛋咯〜妈咪祝宝贝健康快乐长大噢〜 with Ah Ming.,joy
5496, 早安哦！☀️☀️☀️今天是正月初入今晚过了十二点就是年初九！一年一度的天公诞是我们每个福建人都大拜的节日！所以00也不例外...期待已久的天公诞终于来到！祝愿大家恭喜发财，万事如意，马年行大运！记得今晚我们的约定朋友们！有拜有PoPi...00<0<0 ,joy
5497,We LOVE Amaranthine DEER PLACENTA 00-0000000  我们的WXY star Product！产品询问零售／代理／批发000 0000000  ,joy
5498,Armie — Low Lee Cheekong Elaine Wong  巴生人 是selangor baby就 快快去申请和拿罢。。。goverment给的我们就要拿罢了。。,joy
5499, 今天是我家海运老板的生日在这里我代表海运❤️❤️❤️全体员工和亲爱的家人献上最真诚的祝福：生日快乐！事事顺利！天天都有大虾载，希望烦恼快离开他！Huat ！heng！Ong啊！谢谢你的合作让我老板有个难忘的生日蛋糕！D'signer Cake .,joy
5500,了全身能干净和达到美白效果，还能散发魅力象拥有婴儿的纯净肌肤。。。有兴趣，请留言inbox 向我订购！:),joy
5501, 香噴噴ㄉ金線蓮雞出爐囉！！ at 嘉義水上溫暖的家.,joy
5502, 维玛网路工作系統，建立自己的賺錢管道！一個真正在家工作，真正是網絡賺錢好方法。。~~就算穿著睡衣也可以完成任務！不必出門見客，不必囤貨，一切一切只在家裡完成。。想改變只需一分鐘填資料 ~免費報名哦，報名之後請check mail .,joy
5503, 今天長這樣(☆_☆)一早九點就來為[PERSON] 彩排雖然只睡三個小時但我完整髮妝吃完早餐還提早了00分鐘到喲❤️一日之計在於晨～所以今天整天都會順利的但好像要彩到下午耶Gogogo[PERSON] 大家要來喔我在PS0區動動手指幫我的粉絲團按讚和分享 at 臺北世貿中心展覽大樓（世貿一館）.,joy
5504, 最近比較忙，不過很開心噢〜就快要過年了，好多顧客都已經預約時間做眉毛了，因為眉毛對五官來說是很重要的，做了立體仿真植眉後，是會提升五官，也會讓整個人看起來更加有神的噢〜你們還在等什麼呢?趕快inbox我，了解更多有關詳情吧〜,joy
5505,。那些年少的浮躁，會在生命進行過程中蛻變的平和而深遠，生命的美，就在於經歷人生起起落落後的安然。安然，是歲月深處的一種靜好；是繁華過後的一種美麗，是品嚐過人生的千迴百轉後的從容。珍惜當下，便可安然。,joy
5506, 今天下午佈置和搬送物資，是幾位國高中生的小妹妹(還有老妹我與烏[PERSON] )妹妹們爬到兩層樓高在綁燈泡掛吊飾，而且超專業都知道該怎麼調電線，好厲害！只有你們幾個卻願意在寒風中付出時間勞力，謝謝你們，你們就是聖經裡那最低調卻忠心的僕人必得神祝福。晚上還要趕緊接著練歌隊和團契節目，真的要給你們拍拍手！,joy
5507, 心中有爱人生的风景就是阳光因每个人的心灵 就像一面镜子在自己的心中 反射出自己眼中的花花世界 有人感受到美丽灿烂有人则感受到夕阳无限好 只是近黄昏用什么样的心灵镜子就会反射出不一样的心灵风景♥这剛在我家露台拍滴,joy
5508,南海古佛......感謝賢士幫我翻譯。我要離堂了，我要牽著姊姊的手離堂。此後也將是我要助道的開始，我很感恩，我一定會好好助道。姊姊，我在妳的身邊，我們一起加油。  at 香港九龍,joy
5509,手機：0000-000000,joy
5510,音影音生活，最專業的技術整合，最豊富的影音震撼，將您的影音規劃，化繁為簡，影音極緻的撼動魅力最，真實的影音感動，愛影音，愛生活，優質首選盡在 嘉義醉音音響 醉音影音生活的長工地址：嘉義市隬佗路000號 聯絡電話：00-000 0000營業時間週一 - 週六：00:00 - 00:00電郵地址：et.net ,joy
5511,變成固態，從而影響消化。固態油脂在酸的作用，變成小碎塊，比固體食物更易於被腸道吸收，並附著在腸子的內壁。很快形成脂肪，導致癌的生成。所以餐後要喝熱飲。如果將此文轉發00人，你至少救活一人的生命，甚至是你自己。,joy
5512,♥CNBLUE//台灣首站 ※ ============================== PS.奉上第00屆金唱片典禮紅毯新聞圖 容和MC Fighting!!! CNBLUE Fighting!!!! JTBC直播網址連結:  with Vimutsed Charu and Sara Maxx,joy
5513, 來店好禮~只要跟米妮打卡+粉絲團按讚分享就可以免費得到高檔名牌小香水免費的喔，趕快告訴你的朋友一起來,joy
5514,like  贴一片秘密武器然后睡到自然醒睁开眼睛开始就会开心有自信 .,joy
5515,I love this ..imitation sincere admiration  一起跳舞！,joy
5516,.一輩子，說長很長，說短很短！請珍惜朋友，親人，夥伴在您身邊的時光，錯過就過了！。00.感恩天地，感恩父母，感恩兄弟姐妹！因為這輩子相遇 ，下輩子不一定再遇上. at 我的玫瑰園,joy
